,narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60,pcnvsq,pt86sq,inc86sq
1348,1,0,0,0.5,0.0,0.0,0,4.0,62.5,0.0,1,0,1,0.25,0,3906.25
1349,0,0,0,0.0,0.0,0.0,0,4.0,124.0,0.0,0,0,0,0.0,0,15376.0
1350,0,0,0,0.8,0.0,0.0,0,2.0,21.8,3.0,0,1,0,0.64000005,0,475.23996
1351,0,0,0,0.5,0.0,0.0,0,4.0,42.1,0.0,0,0,0,0.25,0,1772.4099
1352,0,0,0,0.0,0.0,0.0,0,3.0,12.1,0.0,0,0,0,0.0,0,146.41
1353,0,0,0,0.0,0.0,0.0,0,4.0,137.0,0.0,1,0,0,0.0,0,18769.0
1354,1,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
1355,0,0,0,0.0,0.0,0.0,0,3.0,88.2,0.0,0,0,0,0.0,0,7779.2393
1356,0,0,0,0.0,0.0,0.0,0,4.0,72.6,0.0,0,0,0,0.0,0,5270.76
1357,1,0,0,0.25,0.0,0.0,0,1.0,1.3,12.0,0,0,1,0.0625,0,1.6899998
1358,0,0,0,1.0,0.0,0.0,0,2.0,10.1,0.0,0,0,0,1.0,0,102.01001
1359,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,1,0,1,0.0,0,0.0
1360,0,0,0,0.75,18.9,18.9,0,4.0,190.6,0.0,0,0,0,0.5625,0,36328.363
1361,0,0,0,0.0,0.0,0.0,0,2.0,20.9,0.0,0,0,0,0.0,0,436.81
1362,1,1,0,0.5,0.0,0.0,0,4.0,72.3,0.0,0,0,0,0.25,0,5227.2905
1363,0,0,0,1.0,0.0,0.0,0,4.0,144.3,0.0,0,1,0,1.0,0,20822.49
1364,0,0,0,0.0,0.0,0.0,0,4.0,123.3,0.0,0,0,0,0.0,0,15202.891
1365,2,2,0,0.14,0.0,0.0,0,0.0,0.0,4.0,1,0,0,0.0196,0,0.0
1366,0,0,0,0.0,0.0,0.0,0,4.0,55.7,0.0,0,0,0,0.0,0,3102.49
1367,0,0,0,1.0,0.0,0.0,0,4.0,282.9,0.0,0,0,1,1.0,0,80032.41
1368,0,0,0,0.71,0.0,0.0,0,3.0,51.8,4.0,0,1,0,0.50409997,0,2683.24
1369,0,0,0,1.0,0.0,0.0,0,1.0,10.2,1.0,0,0,0,1.0,0,104.03999
1370,0,0,0,0.29,0.0,0.0,0,0.0,0.0,7.0,1,0,0,0.08409999,0,0.0
1371,0,0,0,1.0,0.0,0.0,0,1.0,3.5,3.0,0,0,0,1.0,0,12.25
1372,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
1373,0,0,0,1.0,0.0,0.0,0,4.0,73.1,0.0,0,0,0,1.0,0,5343.61
1374,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.0,0,0.0
1375,0,0,0,0.0,0.0,0.0,0,4.0,139.8,0.0,0,0,0,0.0,0,19544.041
1376,0,0,0,0.0,0.0,0.0,0,4.0,62.5,0.0,1,0,1,0.0,0,3906.25
1377,0,0,0,0.0,0.0,0.0,0,4.0,226.7,0.0,0,0,1,0.0,0,51392.887
1378,0,0,0,0.0,0.0,0.0,0,4.0,142.4,0.0,0,0,0,0.0,0,20277.758
1379,0,0,0,1.0,0.0,0.0,0,1.0,0.6,0.0,0,0,0,1.0,0,0.36
1380,0,0,0,1.0,0.0,0.0,0,4.0,145.3,0.0,0,0,0,1.0,0,21112.092
1381,4,3,0,0.0,0.0,0.0,0,0.0,0.0,18.0,1,0,0,0.0,0,0.0
1382,2,2,0,0.5,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.25,0,0.0
1383,0,0,0,1.0,0.0,0.0,0,4.0,36.7,0.0,0,0,0,1.0,0,1346.89
1384,0,0,0,1.0,0.0,0.0,0,0.0,0.0,2.0,0,0,1,1.0,0,0.0
1385,0,0,0,0.0,0.0,0.0,0,4.0,55.1,0.0,1,0,0,0.0,0,3036.0098
1386,0,0,0,0.17,0.0,0.0,12,0.0,0.0,0.0,1,0,1,0.028900001,144,0.0
1387,1,1,0,0.4,0.0,0.0,0,2.0,7.6,25.0,0,0,0,0.16000001,0,57.76
1388,0,0,0,0.0,0.0,0.0,0,4.0,211.5,0.0,0,1,0,0.0,0,44732.25
1389,0,0,0,1.0,0.0,0.0,0,0.0,0.0,8.0,1,0,0,1.0,0,0.0
1390,2,2,2,0.0,0.0,0.0,0,2.0,7.2,11.0,0,0,0,0.0,0,51.839996
1391,0,0,0,0.75,0.0,0.0,0,0.0,0.0,18.0,0,1,0,0.5625,0,0.0
1392,1,1,1,1.0,0.0,0.0,0,0.0,0.0,8.0,1,0,1,1.0,0,0.0
1393,0,0,0,1.0,0.0,0.0,0,2.0,110.9,0.0,0,1,0,1.0,0,12298.811
1394,0,0,0,0.0,0.0,0.0,0,4.0,122.0,0.0,0,1,0,0.0,0,14884.0
1395,1,1,0,0.67,5.6,5.6,0,0.0,0.0,5.0,1,0,0,0.4489,0,0.0
1396,0,0,0,0.0,0.0,0.0,0,4.0,105.9,0.0,0,0,0,0.0,0,11214.811
1397,0,0,0,0.0,0.0,0.0,0,4.0,108.1,0.0,0,1,0,0.0,0,11685.609
1398,0,0,0,0.0,0.0,0.0,0,2.0,6.1,0.0,0,1,0,0.0,0,37.21
1399,1,0,1,1.0,0.0,0.0,0,3.0,15.5,1.0,0,0,0,1.0,0,240.25
1400,0,0,0,0.2,0.0,0.0,0,2.0,3.8,0.0,0,0,0,0.040000003,0,14.44
1401,0,0,0,0.0,0.0,0.0,0,4.0,111.2,0.0,0,0,0,0.0,0,12365.439
1402,0,0,0,0.5,0.0,0.0,0,4.0,120.8,0.0,0,1,0,0.25,0,14592.641
1403,0,0,0,0.0,0.0,0.0,0,0.0,0.0,6.0,0,0,1,0.0,0,0.0
1404,0,0,0,0.5,0.0,0.0,0,3.0,23.6,0.0,0,0,0,0.25,0,556.96
1405,3,2,1,0.6,0.0,0.0,0,3.0,6.7,2.0,0,1,1,0.36,0,44.889996
1406,0,0,0,0.0,0.0,0.0,0,1.0,6.3,8.0,0,0,0,0.0,0,39.690002
1407,0,0,0,0.5,0.0,0.0,0,4.0,41.6,0.0,0,1,0,0.25,0,1730.5598
1408,0,0,0,0.0,0.0,0.0,0,4.0,52.7,0.0,0,0,0,0.0,0,2777.29
1409,0,0,0,1.0,0.0,0.0,0,4.0,192.2,0.0,0,0,0,1.0,0,36940.84
1410,1,1,0,1.0,0.0,0.0,0,4.0,100.7,0.0,0,0,0,1.0,0,10140.489
1411,0,0,0,0.0,0.0,0.0,0,1.0,0.3,2.0,0,1,0,0.0,0,0.09
1412,3,3,3,0.0,0.0,0.0,0,2.0,5.6,0.0,1,0,0,0.0,0,31.359999
1413,0,0,0,0.0,0.0,0.0,0,4.0,89.3,0.0,0,0,0,0.0,0,7974.4907
1414,1,0,0,0.0,0.0,0.0,0,3.0,38.5,0.0,0,0,1,0.0,0,1482.25
1415,0,0,0,0.0,0.0,0.0,0,1.0,14.9,0.0,0,0,0,0.0,0,222.01
1416,0,0,0,0.0,0.0,0.0,0,2.0,14.4,2.0,0,0,0,0.0,0,207.35999
1417,0,0,0,0.0,0.0,0.0,0,4.0,85.5,0.0,0,0,1,0.0,0,7310.25
1418,1,1,0,0.0,0.0,0.0,0,4.0,182.5,0.0,0,0,0,0.0,0,33306.25
1419,0,0,0,0.38,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.1444,144,0.0
1420,0,0,0,0.0,0.0,0.0,0,4.0,125.1,0.0,0,0,1,0.0,0,15650.01
1421,5,3,4,0.0,0.0,0.0,0,0.0,0.0,16.0,0,0,0,0.0,0,0.0
1422,0,0,0,0.6,0.0,0.0,0,4.0,88.1,0.0,0,1,1,0.36,0,7761.61
1423,0,0,0,1.0,0.0,0.0,0,4.0,92.6,0.0,0,0,0,1.0,0,8574.76
1424,0,0,0,0.2,0.0,0.0,0,0.0,0.0,6.0,1,0,1,0.040000003,0,0.0
1425,0,0,0,1.0,0.0,0.0,0,4.0,132.0,0.0,0,1,1,1.0,0,17424.0
1426,0,0,0,0.5,0.0,0.0,0,0.0,0.0,5.0,0,0,0,0.25,0,0.0
1427,1,0,1,0.0,0.0,0.0,0,4.0,89.5,0.0,0,0,0,0.0,0,8010.25
1428,0,0,0,0.75,0.0,0.0,9,0.0,0.0,3.0,0,1,0,0.5625,81,0.0
1429,0,0,0,0.5,0.0,0.0,0,2.0,4.1,0.0,1,0,0,0.25,0,16.81
1430,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,1,0.0,0,0.0
1431,0,0,0,1.0,0.0,0.0,0,4.0,130.5,0.0,0,0,1,1.0,0,17030.25
1432,1,0,0,0.25,0.0,0.0,0,4.0,83.3,0.0,0,1,0,0.0625,0,6938.8906
1433,0,0,0,0.0,0.0,0.0,0,4.0,116.0,0.0,1,0,0,0.0,0,13456.0
1434,0,0,0,1.0,0.0,0.0,0,2.0,10.2,4.0,0,0,0,1.0,0,104.03999
1435,0,0,0,1.0,0.0,0.0,0,2.0,38.4,1.0,0,1,0,1.0,0,1474.56
1436,0,0,0,1.0,0.0,0.0,0,1.0,10.0,6.0,0,0,0,1.0,0,100.0
1437,1,0,0,0.0,0.0,0.0,0,3.0,23.1,0.0,0,1,1,0.0,0,533.61005
1438,0,0,0,0.0,0.0,0.0,0,3.0,46.5,0.0,0,0,0,0.0,0,2162.25
1439,0,0,0,1.0,0.0,0.0,0,0.0,0.0,8.0,0,1,1,1.0,0,0.0
1440,0,0,0,1.0,0.0,0.0,0,4.0,23.1,0.0,0,0,0,1.0,0,533.61005
1441,0,0,0,1.0,0.0,0.0,0,4.0,258.6,0.0,0,0,0,1.0,0,66873.96
1442,0,0,0,1.0,0.0,0.0,0,4.0,142.4,0.0,0,0,0,1.0,0,20277.758
1443,0,0,0,0.0,0.0,0.0,0,4.0,140.2,0.0,0,0,0,0.0,0,19656.04
1444,0,0,0,1.0,0.0,0.0,0,4.0,109.4,0.0,0,0,0,1.0,0,11968.36
1445,0,0,0,0.5,1.4,1.4,0,3.0,4.5,0.0,0,0,0,0.25,0,20.25
1446,0,0,0,0.5,0.0,0.0,0,4.0,88.3,0.0,0,0,0,0.25,0,7796.8906
1447,0,0,0,0.0,0.0,0.0,0,2.0,15.9,1.0,0,0,0,0.0,0,252.80998
1448,0,0,0,1.0,0.0,0.0,0,2.0,21.9,0.0,0,0,0,1.0,0,479.61
1449,0,0,0,1.0,0.0,0.0,0,3.0,42.5,1.0,0,0,0,1.0,0,1806.25
1450,0,0,0,0.0,0.0,0.0,0,1.0,9.5,0.0,0,0,0,0.0,0,90.25
1451,1,1,1,0.67,0.0,0.0,0,3.0,75.2,0.0,0,0,0,0.4489,0,5655.0396
1452,0,0,0,0.0,0.0,0.0,0,0.0,0.0,8.0,0,0,1,0.0,0,0.0
1453,0,0,0,0.14,0.0,0.0,12,0.0,0.0,0.0,1,0,0,0.0196,144,0.0
1454,0,0,0,0.0,0.0,0.0,0,4.0,108.7,0.0,1,0,0,0.0,0,11815.689
1455,1,0,0,0.67,0.0,0.0,0,0.0,0.0,19.0,1,0,0,0.4489,0,0.0
1456,0,0,0,0.5,0.0,0.0,0,4.0,89.6,0.0,0,1,0,0.25,0,8028.1597
1457,0,0,0,1.0,0.0,0.0,0,1.0,1.9,3.0,1,0,0,1.0,0,3.61
1458,0,0,0,1.0,0.0,0.0,0,4.0,75.2,0.0,0,0,0,1.0,0,5655.0396
1459,0,0,0,0.0,0.0,0.0,0,2.0,27.0,0.0,0,0,0,0.0,0,729.0
1460,0,0,0,0.23,0.0,0.0,7,0.0,0.0,2.0,1,0,0,0.0529,49,0.0
1461,0,0,0,0.5,0.0,0.0,0,4.0,95.1,0.0,0,0,0,0.25,0,9044.01
1462,0,0,0,0.5,0.0,0.0,0,0.0,0.0,17.0,0,0,0,0.25,0,0.0
1463,0,0,0,0.0,0.0,0.0,0,3.0,72.5,0.0,0,1,0,0.0,0,5256.25
1464,0,0,0,0.0,0.0,0.0,0,1.0,14.6,7.0,0,0,0,0.0,0,213.16
1465,0,0,0,0.5,0.0,0.0,0,4.0,143.1,0.0,0,0,0,0.25,0,20477.611
1466,1,0,0,0.38,0.0,0.0,0,2.0,12.7,0.0,0,0,1,0.1444,0,161.29
1467,0,0,0,1.0,0.0,0.0,0,4.0,250.4,0.0,0,0,0,1.0,0,62700.156
1468,0,0,0,0.0,0.0,0.0,0,4.0,108.4,0.0,0,0,0,0.0,0,11750.561
1469,1,0,0,0.25,0.0,0.0,0,4.0,102.2,0.0,0,0,0,0.0625,0,10444.84
1470,0,0,0,0.0,0.0,0.0,0,4.0,75.6,0.0,0,1,0,0.0,0,5715.36
1471,0,0,0,1.0,0.0,0.0,0,4.0,54.2,0.0,0,0,0,1.0,0,2937.6401
1472,0,0,0,0.67,0.0,0.0,0,3.0,18.3,14.0,1,0,0,0.4489,0,334.88998
1473,0,0,0,0.5,0.0,0.0,0,3.0,41.8,5.0,1,0,1,0.25,0,1747.24
1474,0,0,0,0.67,0.0,0.0,0,4.0,92.5,0.0,1,0,1,0.4489,0,8556.25
1475,2,2,0,1.0,19.3,19.3,0,2.0,14.5,0.0,1,0,1,1.0,0,210.25
1476,1,0,0,0.5,0.0,0.0,0,2.0,38.4,0.0,0,1,0,0.25,0,1474.56
1477,0,0,0,0.17,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.028900001,144,0.0
1478,0,0,0,1.0,0.0,0.0,0,0.0,0.0,7.0,0,1,0,1.0,0,0.0
1479,1,1,0,0.0,0.0,0.0,0,1.0,1.2,3.0,0,0,0,0.0,0,1.44
1480,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,0.0,0,0.0
1481,2,1,0,0.36,0.0,0.0,2,0.0,0.0,13.0,1,0,1,0.1296,4,0.0
1482,0,0,0,0.0,0.0,0.0,0,4.0,61.9,0.0,0,1,0,0.0,0,3831.61
1483,0,0,0,0.0,0.0,0.0,0,4.0,174.3,0.0,0,0,1,0.0,0,30380.49
1484,0,0,0,0.0,0.0,0.0,0,1.0,6.9,0.0,0,0,1,0.0,0,47.61
1485,1,0,1,0.33,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.10890001,0,0.0
1486,0,0,0,1.0,0.0,0.0,0,3.0,56.9,1.0,0,0,0,1.0,0,3237.61
1487,2,0,0,0.5,0.0,0.0,0,2.0,2.3,2.0,0,1,0,0.25,0,5.29
1488,0,0,0,1.0,0.0,0.0,0,4.0,89.5,0.0,0,1,1,1.0,0,8010.25
1489,2,2,1,1.0,0.0,0.0,0,4.0,82.4,0.0,0,1,0,1.0,0,6789.7603
1490,0,0,0,0.5,0.0,0.0,0,4.0,118.0,0.0,0,0,0,0.25,0,13924.0
1491,0,0,0,0.0,0.0,0.0,0,4.0,41.7,0.0,0,0,0,0.0,0,1738.89
1492,0,0,0,0.0,0.0,0.0,0,4.0,175.1,0.0,1,0,0,0.0,0,30660.012
1493,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.0,0,0.0
1494,0,0,0,0.0,0.0,0.0,0,4.0,114.3,0.0,0,0,1,0.0,0,13064.49
1495,0,0,0,0.0,0.0,0.0,0,4.0,115.4,0.0,0,1,0,0.0,0,13317.16
1496,0,0,0,0.5,0.0,0.0,0,4.0,12.4,0.0,0,0,0,0.25,0,153.76
1497,0,0,0,0.5,0.0,0.0,0,0.0,0.0,11.0,0,0,0,0.25,0,0.0
1498,4,1,0,0.67,0.0,0.0,0,0.0,0.0,1.0,0,1,0,0.4489,0,0.0
1499,0,0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,1.0,0,0.0
1500,2,0,0,0.29,0.0,0.0,0,0.0,0.0,4.0,0,1,1,0.08409999,0,0.0
1501,0,0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0,0.0,0,0.0
1502,0,0,0,0.0,0.0,0.0,0,4.0,71.4,0.0,0,0,0,0.0,0,5097.9604
1503,0,0,0,0.4,0.0,0.0,0,0.0,0.0,8.0,0,1,0,0.16000001,0,0.0
1504,0,0,0,0.5,0.0,0.0,0,3.0,30.7,0.0,0,0,0,0.25,0,942.49005
1505,0,0,0,0.0,0.0,0.0,0,3.0,88.0,0.0,0,0,0,0.0,0,7744.0
1506,1,1,1,0.25,0.0,0.0,0,0.0,0.0,6.0,0,1,0,0.0625,0,0.0
1507,0,0,0,0.0,0.0,0.0,0,4.0,88.4,0.0,0,0,0,0.0,0,7814.56
1508,0,0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,0,0,0,0.0,0,0.0
1509,0,0,0,1.0,0.0,0.0,0,2.0,11.3,0.0,0,0,0,1.0,0,127.69
1510,0,0,0,0.0,0.0,0.0,0,3.0,83.7,9.0,0,0,0,0.0,0,7005.6895
1511,0,0,0,1.0,0.0,0.0,0,4.0,118.8,0.0,0,1,0,1.0,0,14113.44
1512,1,1,0,0.0,0.0,0.0,0,2.0,73.8,0.0,0,1,0,0.0,0,5446.4404
1513,1,0,1,0.0,0.0,0.0,0,2.0,20.3,0.0,0,0,0,0.0,0,412.08997
1514,0,0,0,0.5,0.0,0.0,0,1.0,7.8,25.0,0,1,0,0.25,0,60.840004
1515,0,0,0,1.0,0.0,0.0,0,2.0,44.4,4.0,0,0,0,1.0,0,1971.3601
1516,0,0,0,0.0,0.0,0.0,0,1.0,4.6,0.0,0,0,0,0.0,0,21.16
1517,0,0,0,0.0,0.0,0.0,0,3.0,34.3,0.0,0,0,0,0.0,0,1176.49
1518,0,0,0,1.0,0.0,0.0,0,3.0,72.6,1.0,0,0,0,1.0,0,5270.76
1519,0,0,0,1.0,0.0,0.0,0,4.0,171.1,0.0,0,0,0,1.0,0,29275.213
1520,2,2,1,0.5,0.0,0.0,0,0.0,0.0,7.0,1,0,0,0.25,0,0.0
1521,0,0,0,0.5,0.0,0.0,0,4.0,271.5,0.0,0,0,0,0.25,0,73712.25
1522,0,0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,0,0,0,0.0,0,0.0
1523,1,1,0,1.0,0.0,0.0,0,4.0,113.5,0.0,1,0,1,1.0,0,12882.25
1524,0,0,0,0.33,0.0,0.0,0,2.0,5.6,1.0,0,0,0,0.10890001,0,31.359999
1525,0,0,0,0.0,0.0,0.0,0,1.0,4.1,1.0,0,0,1,0.0,0,16.81
1526,0,0,0,1.0,0.0,0.0,0,4.0,250.9,0.0,1,0,0,1.0,0,62950.81
1527,0,0,0,1.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0,1.0,0,0.0
1528,0,0,0,1.0,0.0,0.0,0,0.0,0.0,6.0,0,0,0,1.0,0,0.0
1529,0,0,0,0.0,0.0,0.0,0,4.0,133.5,0.0,1,0,1,0.0,0,17822.25
1530,0,0,0,1.0,0.0,0.0,0,4.0,63.2,0.0,0,0,0,1.0,0,3994.24
1531,2,2,0,0.5,0.0,0.0,0,0.0,0.0,6.0,0,1,0,0.25,0,0.0
1532,1,0,0,0.0,0.0,0.0,0,2.0,21.8,0.0,0,0,0,0.0,0,475.23996
1533,0,0,0,0.0,0.0,0.0,0,4.0,147.3,0.0,1,0,0,0.0,0,21697.291
1534,0,0,0,0.0,0.0,0.0,0,4.0,69.3,0.0,0,0,0,0.0,0,4802.49
1535,0,0,0,0.67,0.0,0.0,0,3.0,31.8,0.0,0,1,0,0.4489,0,1011.2399
1536,0,0,0,0.0,0.0,0.0,0,4.0,152.2,0.0,0,1,1,0.0,0,23164.84
1537,1,1,1,0.5,0.0,0.0,0,1.0,5.2,0.0,1,0,0,0.25,0,27.039997
1538,0,0,0,1.0,0.0,0.0,0,4.0,41.3,0.0,0,0,1,1.0,0,1705.69
1539,0,0,0,1.0,0.0,0.0,0,4.0,504.4,0.0,0,0,0,1.0,0,254419.36
1540,0,0,0,0.0,0.0,0.0,0,2.0,11.8,1.0,1,0,1,0.0,0,139.24
1541,0,0,0,0.5,0.0,0.0,0,3.0,12.5,0.0,0,0,0,0.25,0,156.25
1542,0,0,0,0.67,0.0,0.0,12,0.0,0.0,0.0,0,0,0,0.4489,144,0.0
1543,0,0,0,1.0,0.0,0.0,0,4.0,122.7,0.0,0,0,0,1.0,0,15055.289
1544,0,0,0,1.0,0.0,0.0,0,4.0,210.1,0.0,0,0,0,1.0,0,44142.01
1545,0,0,0,0.5,0.0,0.0,0,3.0,15.7,0.0,0,0,1,0.25,0,246.48999
1546,0,0,0,1.0,0.0,0.0,0,2.0,27.1,6.0,0,0,0,1.0,0,734.41003
1547,0,0,0,1.0,0.0,0.0,0,4.0,15.2,0.0,0,0,0,1.0,0,231.04
1548,0,0,0,1.0,0.0,0.0,0,4.0,153.2,0.0,0,0,0,1.0,0,23470.238
1549,0,0,0,0.0,0.0,0.0,0,4.0,104.6,0.0,0,1,0,0.0,0,10941.16
1550,0,0,0,1.0,0.0,0.0,0,1.0,3.8,0.0,0,0,0,1.0,0,14.44
1551,0,0,0,1.0,0.0,0.0,0,0.0,0.0,5.0,1,0,1,1.0,0,0.0
1552,0,0,0,0.0,0.0,0.0,0,3.0,59.8,0.0,0,1,1,0.0,0,3576.0398
1553,0,0,0,1.0,0.0,0.0,0,1.0,0.5,0.0,0,0,1,1.0,0,0.25
1554,0,0,0,1.0,0.0,0.0,0,2.0,26.4,0.0,0,0,0,1.0,0,696.95996
1555,2,1,0,0.0,0.0,0.0,0,0.0,0.0,25.0,1,0,0,0.0,0,0.0
1556,0,0,0,0.0,0.0,0.0,0,3.0,143.4,0.0,0,0,0,0.0,0,20563.559
1557,0,0,0,0.0,0.0,0.0,0,4.0,50.0,0.0,0,0,0,0.0,0,2500.0
1558,0,0,0,0.5,0.0,0.0,0,1.0,2.1,11.0,0,0,0,0.25,0,4.4099994
1559,1,0,0,0.0,0.0,0.0,0,3.0,75.4,0.0,0,0,0,0.0,0,5685.16
1560,1,1,1,0.3,0.0,0.0,0,0.0,0.0,2.0,1,0,1,0.09,0,0.0
1561,1,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
1562,0,0,0,0.0,0.0,0.0,0,3.0,161.8,0.0,0,0,0,0.0,0,26179.24
1563,0,0,0,0.0,0.0,0.0,0,4.0,219.1,0.0,1,0,1,0.0,0,48004.812
1564,0,0,0,1.0,0.0,0.0,0,0.0,0.0,7.0,0,0,0,1.0,0,0.0
1565,0,0,0,0.5,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.25,144,0.0
1566,0,0,0,1.0,0.0,0.0,0,4.0,67.3,0.0,0,0,0,1.0,0,4529.2905
1567,0,0,0,1.0,0.0,0.0,0,0.0,0.0,4.0,1,0,1,1.0,0,0.0
1568,0,0,0,1.0,0.0,0.0,0,2.0,24.7,0.0,0,0,1,1.0,0,610.09
1569,0,0,0,0.5,0.0,0.0,10,0.0,0.0,1.0,0,0,0,0.25,100,0.0
1570,0,0,0,0.25,0.0,0.0,0,4.0,124.1,0.0,0,0,0,0.0625,0,15400.81
1571,0,0,0,0.0,0.0,0.0,0,4.0,67.2,0.0,0,1,0,0.0,0,4515.8394
1572,0,0,0,0.0,0.0,0.0,0,4.0,55.5,0.0,0,1,0,0.0,0,3080.25
1573,0,0,0,0.0,0.0,0.0,0,0.0,0.0,9.0,0,1,0,0.0,0,0.0
1574,0,0,0,0.0,0.0,0.0,0,4.0,94.4,0.0,0,0,1,0.0,0,8911.36
1575,1,0,1,0.5,0.0,0.0,0,2.0,15.4,21.0,0,0,0,0.25,0,237.15999
1576,0,0,0,0.5,0.0,0.0,0,3.0,86.0,1.0,0,0,0,0.25,0,7396.0
1577,5,3,0,0.67,0.0,0.0,4,1.8,5.4,3.0,0,1,0,0.4489,16,29.160002
1578,0,0,0,0.0,0.0,0.0,0,1.0,33.5,0.0,0,1,0,0.0,0,1122.25
1579,0,0,0,1.0,0.0,0.0,0,0.0,0.0,2.0,1,0,1,1.0,0,0.0
1580,0,0,0,0.0,0.0,0.0,0,2.0,25.0,7.0,0,0,1,0.0,0,625.0
1581,0,0,0,0.5,0.0,0.0,0,3.0,135.1,0.0,0,1,0,0.25,0,18252.012
1582,0,0,0,0.5,0.3,0.3,12,0.0,0.0,0.0,0,0,1,0.25,144,0.0
1583,0,0,0,1.0,0.0,0.0,0,3.0,155.9,0.0,0,0,0,1.0,0,24304.809
1584,0,0,0,0.2,0.0,0.0,0,1.0,2.6,1.0,0,0,0,0.040000003,0,6.7599993
1585,1,1,1,0.4,0.0,0.0,0,1.0,0.8,0.0,1,0,0,0.16000001,0,0.64000005
1586,0,0,0,1.0,0.0,0.0,0,4.0,92.9,0.0,0,0,0,1.0,0,8630.41
1587,1,1,0,0.5,0.0,0.0,0,0.0,0.0,20.0,1,0,0,0.25,0,0.0
1588,0,0,0,1.0,0.0,0.0,0,0.0,0.0,4.0,0,0,1,1.0,0,0.0
1589,0,0,0,0.0,0.0,0.0,0,0.0,0.0,9.0,0,0,0,0.0,0,0.0
1590,0,0,0,0.0,0.0,0.0,0,4.0,157.1,0.0,0,0,1,0.0,0,24680.412
1591,0,0,0,0.0,0.0,0.0,0,0.0,0.0,6.0,0,0,1,0.0,0,0.0
1592,0,0,0,0.0,0.0,0.0,0,4.0,248.2,0.0,0,0,0,0.0,0,61603.24
1593,0,0,0,0.5,0.0,0.0,0,0.0,0.0,5.0,0,1,0,0.25,0,0.0
1594,0,0,0,0.0,0.0,0.0,0,3.0,10.6,2.0,0,0,0,0.0,0,112.36001
1595,1,0,0,0.56,0.0,0.0,0,0.0,0.0,3.0,0,1,0,0.3136,0,0.0
1596,0,0,0,0.0,0.0,0.0,0,2.0,43.1,8.0,0,1,0,0.0,0,1857.6099
1597,0,0,0,0.0,0.0,0.0,0,4.0,108.2,0.0,0,0,1,0.0,0,11707.239
1598,0,0,0,0.0,0.0,0.0,0,4.0,216.1,0.0,0,1,0,0.0,0,46699.21
1599,0,0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,0,0,0,0.0,0,0.0
1600,0,0,0,1.0,0.0,0.0,0,2.0,68.6,2.0,1,0,0,1.0,0,4705.96
1601,0,0,0,0.67,0.0,0.0,0,0.0,0.0,3.0,1,0,1,0.4489,0,0.0
1602,0,0,0,0.5,0.0,0.0,0,4.0,97.8,0.0,0,0,0,0.25,0,9564.841
1603,0,0,0,1.0,0.0,0.0,0,3.0,55.7,0.0,0,0,1,1.0,0,3102.49
1604,0,0,0,0.0,0.0,0.0,0,2.0,5.5,0.0,0,0,0,0.0,0,30.25
1605,0,0,0,0.33,0.0,0.0,0,4.0,143.7,0.0,0,1,0,0.10890001,0,20649.69
1606,0,0,0,0.13,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.0169,144,0.0
1607,0,0,0,0.5,0.0,0.0,0,1.0,8.4,0.0,0,0,0,0.25,0,70.55999
1608,0,0,0,1.0,0.0,0.0,0,0.0,0.0,8.0,0,0,1,1.0,0,0.0
1609,0,0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,1,0,0,0.0,0,0.0
1610,0,0,0,0.0,0.0,0.0,0,4.0,95.9,0.0,0,1,0,0.0,0,9196.811
1611,0,0,0,0.5,0.0,0.0,0,4.0,174.8,0.0,0,1,0,0.25,0,30555.041
1612,0,0,0,0.0,0.0,0.0,0,3.0,85.0,0.0,0,0,0,0.0,0,7225.0
1613,1,1,0,1.0,0.0,0.0,0,0.0,0.0,5.0,0,0,1,1.0,0,0.0
1614,0,0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,1.0,0,0.0
1615,0,0,0,1.0,0.0,0.0,0,4.0,95.9,0.0,0,0,1,1.0,0,9196.811
