,husage,husunion,husearns,huseduc,husblck,hushisp,hushrs,kidge6,earns,age,black,educ,hispanic,union,faminc,husexp,exper,kidlt6,hours,expersq,nwifeinc,inlf,hrwage,lwage
1004,35,,0,12,0,0,40,0,600.0,32,0,13,0,0.0,17500.0,17,13,1,40.0,169,0.0,1,15.0,2.7080503
1005,48,,0,13,0,0,49,0,550.0,29,0,16,0,0.0,37500.0,29,7,1,50.0,49,8.9,1,11.0,2.3978953
1006,27,0.0,796,18,0,0,42,0,0.0,26,0,18,0,,67500.0,3,2,1,0.0,4,67.5,0,,
1007,63,,0,3,0,0,0,0,0.0,45,0,6,0,,3000.0,54,33,0,0.0,1089,3.0,0,,
1008,44,1.0,600,15,0,0,48,1,450.0,37,0,12,0,0.0,55000.0,23,19,0,40.0,361,31.6,1,11.25,2.4203682
1009,45,0.0,1230,16,0,0,45,1,280.0,39,0,16,0,1.0,67500.0,23,17,0,0.0,289,52.94,0,,
1010,39,1.0,1800,12,0,0,40,0,0.0,36,0,10,0,,0.0,21,20,0,0.0,400,0.0,0,,
1011,34,,0,13,0,0,40,1,230.0,43,0,12,0,0.0,32500.0,15,25,0,40.0,625,20.54,1,5.75,1.7491999
1012,53,1.0,1000,16,0,0,50,0,0.0,48,0,12,0,,55000.0,31,30,0,0.0,900,55.0,0,,
1013,27,0.0,560,12,0,0,40,0,0.0,26,0,12,0,,32500.0,9,8,1,0.0,64,32.5,0,,
1014,41,,0,16,0,0,40,0,43.0,48,0,13,0,0.0,27500.0,19,29,0,10.0,841,25.264,1,4.3,1.4586151
1015,42,1.0,920,13,0,0,47,0,800.0,40,0,12,0,0.0,3000.0,23,22,1,32.0,484,0.0,1,25.0,3.218876
1016,41,0.0,560,16,0,0,0,1,200.0,36,0,13,0,0.0,37500.0,19,17,0,40.0,289,27.1,1,5.0,1.609438
1017,45,,0,12,0,0,0,1,350.0,44,0,16,0,1.0,27500.0,27,22,0,40.0,484,9.3,1,8.75,2.1690538
1018,45,0.0,1250,18,0,0,75,0,0.0,31,0,12,0,,55000.0,21,13,1,0.0,169,55.0,0,,
1019,32,0.0,308,12,0,0,41,0,0.0,28,0,9,0,,32500.0,14,13,1,0.0,169,32.5,0,,
1020,39,,0,4,0,0,0,1,200.0,41,0,4,0,0.0,27500.0,29,31,0,40.0,961,17.1,1,5.0,1.609438
1021,29,0.0,400,12,0,0,40,1,180.0,29,0,12,0,0.0,27500.0,11,11,0,18.0,121,18.14,1,10.0,2.3025851
1022,60,0.0,200,12,0,0,40,0,218.0,57,0,12,0,0.0,22500.0,42,39,0,,1521,11.164,1,1.8166667,0.59700334
1023,52,0.0,1500,16,0,0,50,0,875.0,49,0,16,0,0.0,112500.0,30,27,0,50.0,729,67.0,1,17.5,2.862201
1024,59,0.0,670,18,0,0,40,0,317.0,55,0,14,0,0.0,67500.0,35,35,0,40.0,1225,51.016,1,7.925,2.0700223
1025,44,,0,12,0,0,70,0,0.0,33,0,12,0,,27500.0,26,15,1,0.0,225,27.5,0,,
1026,52,1.0,400,12,0,0,46,0,0.0,56,0,12,0,,0.0,34,38,0,0.0,1444,0.0,0,,
1027,54,0.0,425,12,0,0,40,0,0.0,52,0,11,0,,22500.0,36,35,0,0.0,1225,22.5,0,,
1028,40,,0,12,0,0,40,0,700.0,39,0,15,0,0.0,45000.0,22,18,0,40.0,324,8.6,1,17.5,2.862201
1029,26,0.0,334,11,0,0,40,0,400.0,23,0,12,0,0.0,32500.0,9,5,1,40.0,25,11.7,1,10.0,2.3025851
1030,32,0.0,403,18,0,0,40,0,0.0,28,0,12,0,,32500.0,8,10,1,0.0,100,32.5,0,,
1031,45,,0,12,1,0,0,1,288.0,42,1,9,0,0.0,27500.0,27,27,0,0.0,729,12.524,0,,
1032,69,,0,7,0,0,0,0,150.0,59,0,12,0,1.0,37500.0,56,41,0,0.0,1681,29.7,0,,
1033,42,1.0,285,7,0,0,40,1,285.0,40,0,12,0,1.0,27500.0,29,22,0,40.0,484,12.68,1,7.125,1.9636097
1034,38,0.0,302,17,0,0,44,0,0.0,34,0,18,0,,17500.0,15,10,1,0.0,100,17.5,0,,
1035,53,0.0,1000,12,0,0,40,0,423.0,49,0,13,0,0.0,0.0,35,30,0,35.0,900,0.0,1,12.085714,2.4920242
1036,48,0.0,673,12,0,0,40,0,0.0,49,0,9,0,,32500.0,30,34,0,0.0,1156,32.5,0,,
1037,46,,0,13,0,0,50,0,0.0,46,0,15,0,,112500.0,27,25,0,0.0,625,112.5,0,,
1038,39,0.0,800,16,0,0,40,0,300.0,35,0,12,0,0.0,55000.0,17,17,1,40.0,289,39.4,1,7.5,2.014903
1039,30,0.0,272,12,0,0,40,0,0.0,28,0,8,0,,0.0,12,14,0,0.0,196,0.0,0,,
1040,31,,0,16,0,0,0,1,105.0,33,0,15,0,1.0,13750.0,9,12,0,18.0,144,8.29,1,5.8333335,1.7635887
1041,58,1.0,523,12,0,0,48,0,200.0,52,0,14,0,0.0,37500.0,40,32,0,36.0,1024,27.1,1,5.5555553,1.7147983
1042,36,0.0,700,12,0,0,40,0,220.0,33,0,9,0,1.0,32500.0,18,18,1,20.0,324,21.06,1,11.0,2.3978953
1043,24,0.0,360,12,0,0,40,0,180.0,27,0,12,0,0.0,17500.0,6,9,1,0.0,81,8.14,0,,
1044,34,0.0,673,18,0,0,40,0,0.0,35,0,16,0,,112500.0,10,13,1,0.0,169,112.5,0,,
1045,39,0.0,652,12,0,1,48,1,26.0,38,0,12,1,0.0,32500.0,21,20,0,5.0,400,31.148,1,5.2,1.6486586
1046,40,0.0,600,17,0,0,40,1,246.0,40,0,12,0,0.0,3000.0,17,22,0,30.0,484,0.0,1,8.2,2.104134
1047,37,0.0,385,12,0,0,40,1,0.0,40,0,14,0,,55000.0,19,20,0,0.0,400,55.0,0,,
1048,37,0.0,150,14,0,0,60,1,145.0,33,0,14,0,0.0,13750.0,17,13,0,28.0,169,6.21,1,5.178571,1.6445292
1049,36,1.0,414,10,0,0,16,1,260.0,47,0,15,0,0.0,37500.0,20,26,0,0.0,676,23.98,0,,
1050,39,0.0,320,7,0,0,40,1,0.0,34,0,10,0,,27500.0,26,18,0,0.0,324,27.5,0,,
1051,35,,0,16,0,0,40,0,0.0,29,0,12,0,,112500.0,13,11,1,0.0,121,112.5,0,,
1052,35,0.0,1000,12,0,0,40,1,520.0,33,0,15,0,0.0,112500.0,17,12,0,40.0,144,85.46,1,13.0,2.5649493
1053,28,0.0,500,13,0,0,50,0,406.0,28,0,12,0,0.0,3000.0,9,10,0,40.0,100,0.0,1,10.15,2.3174736
1054,22,0.0,400,12,0,0,40,0,180.0,22,0,12,0,0.0,22500.0,4,4,0,48.0,16,13.14,1,3.75,1.3217559
1055,64,,0,18,0,0,50,0,0.0,54,0,17,0,,112500.0,40,31,0,0.0,961,112.5,0,,
1056,58,,0,3,1,0,0,0,320.0,54,1,11,0,0.0,13750.0,49,37,0,0.0,1369,0.0,0,,
1057,36,1.0,654,13,0,0,40,1,0.0,32,0,12,0,,45000.0,17,14,0,0.0,196,45.0,0,,
1058,58,0.0,480,18,0,0,40,1,800.0,49,0,16,0,0.0,3000.0,34,27,0,40.0,729,0.0,1,20.0,2.9957323
1059,57,,0,16,0,0,40,0,0.0,48,0,12,0,,3000.0,35,30,0,0.0,900,3.0,0,,
1060,45,0.0,400,15,0,0,54,1,320.0,47,0,13,0,0.0,55000.0,24,28,0,40.0,784,38.36,1,8.0,2.0794415
1061,40,,0,15,0,0,40,0,300.0,37,0,18,0,0.0,67500.0,19,13,1,16.0,169,51.9,1,18.75,2.9311938
1062,40,,0,18,0,0,32,0,0.0,38,0,18,0,,112500.0,16,14,1,0.0,196,112.5,0,,
1063,49,0.0,1000,12,0,0,50,0,338.0,48,0,12,0,0.0,112500.0,31,30,0,40.0,900,94.924,1,8.45,2.1341665
1064,35,1.0,750,13,0,0,40,1,450.0,33,0,12,0,0.0,0.0,16,15,0,40.0,225,0.0,1,11.25,2.4203682
1065,55,0.0,578,18,0,0,40,1,596.0,51,0,18,0,1.0,67500.0,31,27,0,40.0,729,36.508,1,14.9,2.7013612
1066,32,0.0,324,12,0,0,20,0,0.0,28,0,9,0,,22500.0,14,13,1,0.0,169,22.5,0,,
1067,36,0.0,240,12,0,0,40,0,520.0,45,0,14,0,1.0,37500.0,18,25,0,40.0,625,10.46,1,13.0,2.5649493
1068,61,,0,12,0,0,15,0,0.0,59,0,12,0,,17500.0,43,41,0,0.0,1681,17.5,0,,
1069,28,1.0,320,12,0,0,40,0,280.0,35,0,12,1,0.0,37500.0,10,17,1,40.0,289,22.94,1,7.0,1.9459101
1070,60,1.0,575,18,0,0,40,0,432.0,57,0,15,0,0.0,55000.0,36,36,0,24.0,1296,32.536,1,18.0,2.8903718
1071,26,0.0,380,11,0,0,48,0,300.0,28,0,12,0,0.0,37500.0,9,10,1,40.0,100,21.9,1,7.5,2.014903
1072,55,1.0,800,12,0,0,40,0,160.0,54,0,12,0,0.0,67500.0,37,36,0,35.0,1296,59.18,1,4.571429,1.5198258
1073,57,,0,16,0,0,0,0,305.0,55,0,13,0,0.0,22500.0,35,36,0,45.0,1296,6.64,1,6.7777777,1.9136493
1074,26,0.0,200,16,0,0,20,0,520.0,26,0,18,0,0.0,27500.0,4,2,0,40.0,4,0.46,1,13.0,2.5649493
1075,40,0.0,250,12,0,0,40,1,456.0,39,0,13,0,1.0,45000.0,22,20,0,40.0,400,21.288,1,11.4,2.4336133
1076,38,0.0,500,14,0,0,40,0,300.0,27,0,12,0,0.0,55000.0,18,9,0,40.0,81,39.4,1,7.5,2.014903
1077,33,,0,12,0,0,66,1,1200.0,33,0,18,0,0.0,112500.0,15,9,0,40.0,81,50.1,1,30.0,3.4011974
1078,44,0.0,400,16,0,0,45,1,0.0,44,0,18,0,,112500.0,22,20,0,0.0,400,112.5,0,,
1079,39,0.0,280,12,0,0,40,0,500.0,40,0,16,0,0.0,22500.0,21,18,1,40.0,324,0.0,1,12.5,2.5257287
1080,20,0.0,181,13,0,0,36,0,91.0,21,0,13,0,0.0,6250.0,1,2,0,20.0,4,1.518,1,4.55,1.5151273
1081,22,,0,12,0,0,55,0,200.0,20,0,14,0,0.0,13750.0,4,0,0,40.0,0,3.35,1,5.0,1.609438
1082,33,1.0,560,12,0,0,40,1,240.0,32,0,12,0,0.0,32500.0,15,14,0,20.0,196,20.02,1,12.0,2.4849067
1083,28,0.0,200,12,1,0,72,0,0.0,25,1,10,0,,6250.0,10,9,1,0.0,81,6.25,0,,
1084,27,1.0,468,13,0,0,52,1,232.0,25,0,13,0,0.0,45000.0,8,6,0,40.0,36,32.936,1,5.8,1.7578579
1085,37,0.0,480,12,0,0,40,1,64.0,37,0,13,0,0.0,27500.0,19,18,0,15.0,324,24.172,1,4.266667,1.450833
1086,43,0.0,960,17,0,0,40,1,300.0,36,0,16,0,0.0,112500.0,20,14,0,40.0,196,96.9,1,7.5,2.014903
1087,55,,0,10,0,0,30,0,0.0,55,0,12,0,,0.0,39,37,0,0.0,1369,0.0,0,,
1088,59,,0,16,0,0,40,0,0.0,58,0,16,0,,55000.0,37,36,0,0.0,1296,55.0,0,,
1089,28,1.0,775,12,0,0,11,0,487.0,31,0,16,0,0.0,67500.0,10,9,1,24.0,81,42.176,1,20.291666,3.0102103
1090,27,0.0,436,12,1,0,40,0,0.0,25,1,12,0,,22500.0,9,7,1,0.0,49,22.5,0,,
1091,24,0.0,425,12,0,0,60,0,189.0,26,0,12,0,0.0,27500.0,6,8,1,40.0,64,17.672,1,4.725,1.5528675
1092,34,,0,11,0,0,0,0,750.0,29,0,14,0,0.0,55000.0,17,9,0,40.0,81,16.0,1,18.75,2.9311938
1093,34,1.0,456,14,0,0,38,1,140.0,33,0,13,0,0.0,32500.0,14,14,0,20.0,196,25.22,1,7.0,1.9459101
1094,30,0.0,760,12,0,0,48,0,0.0,26,0,12,0,,45000.0,12,8,1,0.0,64,45.0,0,,
1095,40,,0,14,0,0,0,1,240.0,39,0,14,0,0.0,17500.0,20,19,0,40.0,361,5.02,1,6.0,1.7917595
1096,64,,0,3,0,0,0,0,0.0,53,0,12,0,,27500.0,55,35,0,0.0,1225,27.5,0,,
1097,51,0.0,950,18,0,0,40,0,600.0,50,0,12,0,0.0,112500.0,27,32,0,40.0,1024,81.3,1,15.0,2.7080503
1098,32,1.0,600,11,0,1,40,0,0.0,31,0,12,1,,27500.0,15,13,1,0.0,169,27.5,0,,
1099,56,0.0,175,6,1,0,35,0,327.0,52,1,12,0,1.0,17500.0,44,34,0,40.0,1156,0.496,1,8.175,2.1010807
1100,32,0.0,250,10,1,1,40,0,0.0,29,1,11,1,,17500.0,16,12,1,0.0,144,17.5,0,,
1101,38,0.0,300,13,0,0,50,1,204.0,38,0,13,0,1.0,32500.0,19,19,0,30.0,361,21.892,1,6.8,1.9169227
1102,58,1.0,1750,18,0,0,45,1,400.0,48,0,14,0,0.0,3000.0,34,28,0,40.0,784,0.0,1,10.0,2.3025851
1103,29,1.0,694,12,0,0,40,0,240.0,24,0,15,0,0.0,22500.0,11,3,0,40.0,9,10.02,1,6.0,1.7917595
1104,28,0.0,350,12,0,0,60,0,125.0,28,0,14,0,0.0,27500.0,10,8,1,16.0,64,21.0,1,7.8125,2.055725
1105,67,,0,12,0,1,0,0,0.0,51,0,12,1,,13750.0,49,33,0,0.0,1089,13.75,0,,
1106,49,,0,12,0,0,35,0,475.0,47,0,12,0,0.0,45000.0,31,29,0,40.0,841,20.3,1,11.875,2.4744353
1107,41,0.0,407,13,0,0,40,0,400.0,28,0,13,0,0.0,37500.0,22,9,1,50.0,81,16.7,1,8.0,2.0794415
1108,42,1.0,280,12,1,0,40,1,148.0,40,1,13,0,0.0,32500.0,24,21,0,35.0,441,24.804,1,4.2285714,1.4418643
1109,56,0.0,1000,14,0,0,28,0,0.0,52,0,14,0,,45000.0,36,32,0,0.0,1024,45.0,0,,
1110,30,1.0,600,12,0,0,40,0,190.0,29,0,17,0,0.0,27500.0,12,6,0,30.0,36,17.62,1,6.3333335,1.8458267
1111,43,0.0,850,12,0,0,40,0,497.0,34,0,12,0,0.0,67500.0,25,16,1,40.0,256,41.656,1,12.425,2.5197105
1112,33,,0,12,0,0,50,1,0.0,34,0,18,0,,0.0,15,10,0,0.0,100,0.0,0,,
1113,46,0.0,700,16,0,0,44,1,600.0,42,0,16,0,1.0,67500.0,24,20,0,40.0,400,36.3,1,15.0,2.7080503
1114,55,1.0,800,18,0,0,48,0,962.0,52,0,16,0,0.0,112500.0,31,30,0,45.0,900,62.476,1,21.377777,3.062352
1115,47,0.0,500,12,0,0,60,0,0.0,46,0,12,0,,45000.0,29,28,0,0.0,784,45.0,0,,
1116,36,0.0,500,12,0,0,40,1,245.0,34,0,11,0,0.0,45000.0,18,17,0,36.0,289,32.26,1,6.8055553,1.9177393
1117,59,0.0,484,12,0,0,61,0,0.0,59,0,12,0,,13750.0,41,41,0,0.0,1681,13.75,0,,
1118,32,1.0,617,15,0,0,42,0,320.0,28,0,15,0,0.0,45000.0,11,7,0,40.0,49,28.36,1,8.0,2.0794415
1119,47,1.0,800,12,0,0,40,1,500.0,44,0,16,0,1.0,55000.0,29,22,0,40.0,484,29.0,1,12.5,2.5257287
1120,30,,0,12,0,0,60,0,350.0,31,0,16,0,0.0,32500.0,12,9,1,40.0,81,14.3,1,8.75,2.1690538
1121,48,0.0,300,16,0,0,40,0,260.0,50,0,12,0,0.0,22500.0,26,32,0,40.0,1024,8.98,1,6.5,1.8718022
1122,61,,0,16,0,0,77,0,0.0,58,0,15,0,,0.0,39,37,0,0.0,1369,0.0,0,,
1123,44,0.0,1500,18,0,0,40,1,500.0,38,0,16,0,0.0,67500.0,20,16,0,40.0,256,41.5,1,12.5,2.5257287
1124,46,0.0,170,6,0,1,40,1,166.0,37,0,6,1,0.0,6250.0,34,25,0,40.0,625,0.0,1,4.15,1.4231083
1125,41,,0,15,0,0,80,1,208.0,51,0,16,0,0.0,45000.0,20,29,0,16.0,841,34.184,1,13.0,2.5649493
1126,64,,0,12,0,0,35,0,320.0,55,0,12,0,0.0,27500.0,46,37,0,40.0,1369,10.86,1,8.0,2.0794415
1127,53,1.0,621,12,0,0,40,0,0.0,47,0,12,0,,45000.0,35,29,0,0.0,841,45.0,0,,
1128,49,0.0,500,12,0,0,40,0,0.0,50,0,14,0,,32500.0,31,30,0,0.0,900,32.5,0,,
1129,54,,0,18,0,0,40,0,654.0,54,0,18,0,0.0,0.0,30,30,0,0.0,900,0.0,0,,
1130,49,1.0,895,16,0,0,55,0,1200.0,47,0,18,0,1.0,112500.0,27,23,0,25.0,529,50.1,1,48.0,3.871201
1131,36,,0,14,0,0,30,0,0.0,36,0,13,0,,45000.0,16,17,1,0.0,289,45.0,0,,
1132,41,0.0,430,13,0,0,54,0,340.0,29,0,14,0,0.0,45000.0,22,9,1,40.0,81,27.32,1,8.5,2.1400661
1133,63,,0,12,0,0,50,1,425.0,52,0,12,0,0.0,22500.0,45,34,0,40.0,1156,0.4,1,10.625,2.3632097
1134,31,0.0,320,12,0,0,0,0,555.0,24,0,12,0,0.0,112500.0,13,6,0,40.0,36,83.64,1,13.875,2.6300886
1135,27,0.0,387,12,0,0,42,0,382.0,23,0,12,0,1.0,37500.0,9,5,1,40.0,25,17.636,1,9.55,2.2565413
1136,48,0.0,900,14,0,0,50,1,650.0,41,0,17,0,1.0,67500.0,28,18,0,40.0,324,33.7,1,16.25,2.7880929
1137,43,0.0,450,15,0,0,40,1,300.0,38,0,12,1,0.0,45000.0,22,20,0,40.0,400,29.4,1,7.5,2.014903
1138,35,0.0,1000,18,0,0,50,0,0.0,34,0,16,0,,45000.0,11,12,1,0.0,144,45.0,0,,
1139,28,0.0,391,12,0,0,48,0,0.0,38,0,12,0,,22500.0,10,20,1,0.0,400,22.5,0,,
1140,51,0.0,336,12,0,0,41,0,331.0,51,0,12,0,0.0,27500.0,33,33,0,45.0,1089,10.288,1,7.3555555,1.9954559
1141,44,0.0,865,16,0,1,40,1,673.0,44,0,16,0,1.0,3000.0,22,22,0,40.0,484,0.0,1,16.825,2.822866
1142,40,0.0,1800,15,0,0,50,1,0.0,39,0,14,0,,112500.0,19,19,0,0.0,361,112.5,0,,
1143,34,0.0,500,12,0,0,40,1,427.0,36,0,14,0,0.0,55000.0,16,16,0,40.0,256,32.796,1,10.675,2.3679047
1144,42,,0,6,0,0,90,1,125.0,39,0,6,0,0.0,22500.0,30,27,0,56.0,729,16.0,1,2.232143,0.80296206
1145,34,,0,12,0,0,0,0,0.0,32,0,12,0,,3000.0,16,14,0,0.0,196,3.0,0,,
1146,37,0.0,500,12,0,0,55,0,404.0,37,0,12,0,0.0,37500.0,19,19,0,40.0,361,16.492,1,10.1,2.3125355
1147,31,0.0,444,10,0,0,40,1,385.0,28,0,11,0,0.0,55000.0,15,11,0,40.0,121,34.98,1,9.625,2.2643638
1148,45,0.0,1100,18,0,0,24,0,0.0,38,0,16,0,,55000.0,21,16,1,0.0,256,55.0,0,,
1149,42,0.0,200,12,0,0,48,1,0.0,41,0,10,0,,3000.0,24,25,0,0.0,625,3.0,0,,
1150,30,0.0,424,10,0,0,40,1,240.0,29,0,10,0,0.0,32500.0,14,13,0,40.0,169,20.02,1,6.0,1.7917595
1151,51,0.0,440,12,0,0,40,1,200.0,42,0,12,0,1.0,45000.0,33,24,0,0.0,576,34.6,0,,
1152,41,0.0,600,13,0,0,40,1,300.0,36,0,12,0,0.0,55000.0,22,18,0,30.0,324,39.4,1,10.0,2.3025851
1153,34,0.0,1060,18,0,0,50,0,564.0,33,0,16,0,0.0,112500.0,10,11,1,24.0,121,83.172,1,23.5,3.1570003
1154,23,0.0,450,12,0,0,50,0,450.0,26,0,12,0,0.0,45000.0,5,8,1,45.0,64,21.6,1,10.0,2.3025851
1155,37,0.0,410,12,0,0,40,0,0.0,36,0,12,0,,17500.0,19,18,1,0.0,324,17.5,0,,
1156,47,1.0,936,13,0,0,60,0,320.0,40,0,13,0,1.0,55000.0,28,21,0,40.0,441,38.36,1,8.0,2.0794415
1157,55,0.0,544,18,0,0,70,0,0.0,55,0,16,0,,32500.0,31,33,0,0.0,1089,32.5,0,,
1158,40,,0,18,0,0,20,0,0.0,35,0,15,0,,112500.0,16,14,1,0.0,196,112.5,0,,
1159,37,0.0,1000,16,0,0,40,1,0.0,34,0,14,0,,55000.0,15,14,0,0.0,196,55.0,0,,
1160,55,0.0,800,18,0,0,50,0,350.0,53,0,16,0,0.0,0.0,31,31,0,0.0,961,0.0,0,,
1161,58,0.0,250,12,0,0,40,0,250.0,53,0,12,0,0.0,0.0,40,35,0,40.0,1225,0.0,1,6.25,1.8325815
1162,38,0.0,390,12,0,0,44,0,266.0,38,0,12,0,0.0,27500.0,20,20,1,40.0,400,13.668,1,6.65,1.8946168
1163,37,0.0,500,15,0,0,50,0,0.0,33,0,14,0,,55000.0,16,13,1,0.0,169,55.0,0,,
1164,21,0.0,200,12,0,0,40,0,0.0,19,0,12,0,,8750.0,3,1,0,0.0,1,8.75,0,,
1165,41,0.0,700,16,0,0,40,1,500.0,39,0,16,0,1.0,55000.0,19,17,0,40.0,289,29.0,1,12.5,2.5257287
1166,57,1.0,450,16,0,0,30,0,350.0,52,0,15,0,0.0,45000.0,35,31,0,36.0,961,26.8,1,9.722222,2.2744143
1167,55,0.0,685,12,0,0,40,0,0.0,54,0,12,0,,112500.0,37,36,0,0.0,1296,112.5,0,,
1168,30,1.0,692,15,0,0,64,0,460.0,28,0,15,0,0.0,37500.0,9,7,1,40.0,49,13.58,1,11.5,2.442347
1169,35,1.0,650,14,0,0,40,0,90.0,34,0,14,0,0.0,0.0,15,14,1,0.0,196,0.0,0,,
1170,41,1.0,340,14,0,0,40,1,624.0,41,0,14,0,0.0,67500.0,21,21,0,40.0,441,35.052,1,15.6,2.7472708
1171,53,0.0,625,12,0,0,0,0,276.0,50,0,12,0,0.0,0.0,35,32,0,40.0,1024,0.0,1,6.9,1.9315214
1172,36,0.0,310,9,0,0,40,0,200.0,32,0,12,0,0.0,11500.0,21,14,1,30.0,196,1.1,1,6.6666665,1.89712
1173,26,1.0,400,16,0,0,55,0,247.0,25,0,16,0,0.0,32500.0,4,3,0,35.0,9,19.656,1,7.0571427,1.9540403
1174,27,0.0,288,16,0,0,50,0,210.0,29,0,15,0,0.0,17500.0,5,8,1,40.0,64,6.58,1,5.25,1.658228
1175,56,0.0,577,17,0,1,40,0,0.0,59,0,12,1,,22500.0,33,41,0,0.0,1681,22.5,0,,
1176,46,0.0,460,12,0,1,40,0,0.0,47,0,13,1,,32500.0,28,28,1,0.0,784,32.5,0,,
1177,35,1.0,600,12,1,0,45,0,0.0,35,1,11,0,,32500.0,17,18,1,0.0,324,32.5,0,,
1178,43,0.0,600,12,0,0,40,0,304.0,42,0,10,0,0.0,55000.0,25,26,0,0.0,676,39.192,0,,
1179,60,1.0,520,12,0,0,40,0,0.0,55,0,9,0,,32500.0,42,40,0,0.0,1600,32.5,0,,
1180,38,1.0,500,14,0,0,40,0,0.0,37,0,14,0,,32500.0,18,17,1,0.0,289,32.5,0,,
1181,52,0.0,450,12,0,0,40,0,212.0,52,0,12,0,0.0,32500.0,34,34,0,40.0,1156,21.476,1,5.3,1.6677068
1182,44,,0,18,0,0,60,0,600.0,39,0,18,0,0.0,67500.0,20,15,1,50.0,225,36.3,1,12.0,2.4849067
1183,24,0.0,210,11,0,1,40,0,0.0,21,0,8,1,,8750.0,7,7,1,0.0,49,8.75,0,,
1184,56,0.0,320,12,1,0,40,0,240.0,56,1,12,0,0.0,0.0,38,38,0,0.0,1444,0.0,0,,
1185,43,1.0,476,13,0,0,40,0,387.0,45,0,14,0,0.0,67500.0,24,25,0,40.0,625,47.376,1,9.675,2.2695453
1186,34,,0,14,0,0,0,0,156.0,31,0,12,0,0.0,0.0,14,13,1,40.0,169,0.0,1,3.9,1.3609766
1187,32,0.0,200,14,0,0,40,0,120.0,28,0,12,0,0.0,22500.0,12,10,1,12.0,100,16.26,1,10.0,2.3025851
1188,48,,0,16,0,0,0,1,538.0,46,0,16,0,0.0,0.0,26,24,0,50.0,576,0.0,1,10.76,2.3758357
1189,54,0.0,900,12,0,0,40,1,190.0,43,0,14,0,0.0,67500.0,36,23,0,20.0,529,57.62,1,9.5,2.2512918
1190,28,0.0,300,18,0,0,32,0,500.0,25,0,12,0,0.0,37500.0,4,7,1,40.0,49,11.5,1,12.5,2.5257287
1191,47,,0,16,0,0,40,1,923.0,45,0,18,0,1.0,112500.0,25,21,0,40.0,441,64.504,1,23.075,3.1387498
1192,49,0.0,1000,13,0,0,60,1,130.0,48,0,12,0,0.0,67500.0,30,30,0,25.0,900,60.74,1,5.2,1.6486586
1193,57,1.0,940,12,0,0,40,0,210.0,49,0,10,0,0.0,55000.0,39,33,0,42.0,1089,44.08,1,5.0,1.609438
1194,50,0.0,925,17,0,0,55,0,538.0,49,0,16,0,1.0,67500.0,27,27,0,40.0,729,39.524,1,13.45,2.598979
1195,50,0.0,925,17,0,0,55,0,538.0,49,0,16,0,1.0,67500.0,27,27,0,40.0,729,39.524,1,13.45,2.598979
1196,38,0.0,560,7,0,0,40,1,278.0,35,0,12,0,0.0,27500.0,25,17,0,40.0,289,13.044,1,6.95,1.9387417
1197,39,0.0,200,12,0,1,50,0,250.0,38,0,11,1,1.0,37500.0,21,21,0,40.0,441,24.5,1,6.25,1.8325815
1198,30,0.0,220,12,0,0,40,0,260.0,30,0,13,0,0.0,67500.0,12,11,1,40.0,121,53.98,1,6.5,1.8718022
1199,34,1.0,900,13,0,0,0,0,300.0,38,0,13,0,1.0,3000.0,15,19,1,16.0,361,0.0,1,18.75,2.9311938
1200,66,,0,13,0,0,0,0,0.0,54,0,14,1,,55000.0,47,34,0,0.0,1156,55.0,0,,
1201,64,1.0,750,13,0,0,40,0,300.0,56,0,12,0,0.0,55000.0,45,38,0,35.0,1444,39.4,1,8.571428,2.1484344
1202,66,,0,14,0,0,0,0,900.0,56,0,18,1,0.0,3000.0,46,32,0,40.0,1024,0.0,1,22.5,3.1135154
1203,63,0.0,234,5,0,1,40,0,150.0,52,0,5,1,0.0,32500.0,52,41,0,40.0,1681,24.7,1,3.75,1.3217559
1204,51,0.0,800,16,0,0,48,0,800.0,50,0,17,0,0.0,67500.0,29,27,0,40.0,729,25.9,1,20.0,2.9957323
1205,24,0.0,425,16,0,0,40,0,0.0,22,0,13,0,,32500.0,2,3,1,0.0,9,32.5,0,,
1206,35,0.0,224,14,0,0,24,0,0.0,32,0,14,0,,11500.0,15,12,1,0.0,144,11.5,0,,
1207,27,,0,11,0,0,0,0,0.0,25,0,12,0,,13750.0,10,7,1,0.0,49,13.75,0,,
1208,26,1.0,200,8,0,1,40,0,0.0,29,0,4,0,,3000.0,12,19,1,0.0,361,3.0,0,,
1209,44,,0,8,0,0,45,1,0.0,41,0,11,0,,27500.0,30,24,0,0.0,576,27.5,0,,
1210,40,0.0,1000,18,0,0,40,1,130.0,43,0,17,0,0.0,67500.0,16,20,0,16.0,400,60.74,1,8.125,2.0949457
1211,46,0.0,240,11,0,0,32,1,0.0,32,0,10,0,,22500.0,29,16,0,0.0,256,22.5,0,,
1212,35,0.0,430,14,0,0,32,0,192.0,32,0,12,0,0.0,27500.0,15,14,1,21.0,196,17.516,1,9.142858,2.2129729
1213,58,1.0,640,11,1,0,40,1,0.0,47,1,11,0,,37500.0,41,30,0,0.0,900,37.5,0,,
1214,49,1.0,1200,14,0,0,50,1,0.0,46,0,13,0,,37500.0,29,27,0,0.0,729,37.5,0,,
1215,33,0.0,170,12,0,0,46,0,300.0,30,0,12,0,0.0,32500.0,15,12,1,40.0,144,16.9,1,7.5,2.014903
