,nr,year,agric,black,bus,construc,ent,exper,fin,hisp,poorhlth,hours,manuf,married,min,nrthcen,nrtheast,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,per,pro,pub,rur,south,educ,tra,trad,union,lwage,d81,d82,d83,d84,d85,d86,d87,expersq
1116,2351,1984,0,1,0,1,0,6,0,0,0,1880,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,1.2082783,0,0,0,1,0,0,0,36
1117,2351,1985,0,1,0,1,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,0.9550316,0,0,0,0,1,0,0,49
1118,2351,1986,1,1,0,0,0,8,0,0,0,280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1.5540032,0,0,0,0,0,1,0,64
1119,2351,1987,0,1,0,1,0,9,0,0,0,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,1.4948345,0,0,0,0,0,0,1,81
1120,2386,1980,0,0,0,0,0,2,1,1,0,1470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1.197268,0,0,0,0,0,0,0,4
1121,2386,1981,0,0,0,0,0,3,0,1,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,1,0.6295857,1,0,0,0,0,0,0,9
1122,2386,1982,0,0,0,0,0,4,0,1,0,1753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0.5838037,0,1,0,0,0,0,0,16
1123,2386,1983,0,0,0,0,0,5,0,1,0,1490,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.92540985,0,0,1,0,0,0,0,25
1124,2386,1984,0,0,0,0,0,6,1,1,0,2070,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.1120015,0,0,0,1,0,0,0,36
1125,2386,1985,0,0,0,0,0,7,1,1,0,1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.0756137,0,0,0,0,1,0,0,49
1126,2386,1986,0,0,0,0,0,8,1,1,0,2058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.4762255,0,0,0,0,0,1,0,64
1127,2386,1987,0,0,0,0,0,9,1,1,0,2348,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.5285739,0,0,0,0,0,0,1,81
1128,2401,1980,0,0,0,1,0,5,0,0,0,2350,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.1866901,0,0,0,0,0,0,0,25
1129,2401,1981,0,0,0,1,0,6,0,0,0,1950,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.3062516,1,0,0,0,0,0,0,36
1130,2401,1982,0,0,0,0,0,7,0,0,0,1640,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,1,1.7356415,0,1,0,0,0,0,0,49
1131,2401,1983,0,0,0,0,0,8,0,0,0,2322,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.6822481,0,0,1,0,0,0,0,64
1132,2401,1984,0,0,0,0,0,9,0,0,0,2579,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.8729776,0,0,0,1,0,0,0,81
1133,2401,1985,0,0,0,0,0,10,0,0,0,2220,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.9059831,0,0,0,0,1,0,0,100
1134,2401,1986,0,0,0,0,0,11,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,1,2.0266075,0,0,0,0,0,1,0,121
1135,2401,1987,0,0,0,0,0,12,0,0,1,2740,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.0067024,0,0,0,0,0,0,1,144
1136,2413,1980,0,0,0,0,0,4,0,0,0,2228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2.185739,0,0,0,0,0,0,0,16
1137,2413,1981,0,0,0,0,0,5,0,0,0,2104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2.1900165,1,0,0,0,0,0,0,25
1138,2413,1982,0,0,0,0,0,6,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,1,2.1892564,0,1,0,0,0,0,0,36
1139,2413,1983,0,0,0,0,0,7,0,0,0,2230,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2.1020634,0,0,1,0,0,0,0,49
1140,2413,1984,0,0,0,0,0,8,0,0,0,2460,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2.1433616,0,0,0,1,0,0,0,64
1141,2413,1985,0,0,0,0,0,9,0,0,0,2285,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2.1137965,0,0,0,0,1,0,0,81
1142,2413,1986,0,0,0,0,0,10,0,0,0,2098,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,1,2.1791103,0,0,0,0,0,1,0,100
1143,2413,1987,0,0,0,0,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2.2822924,0,0,0,0,0,0,1,121
1144,2421,1980,1,0,0,0,0,3,0,0,0,2675,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.3787396,0,0,0,0,0,0,0,9
1145,2421,1981,1,0,0,0,0,4,0,0,0,3920,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.0498221,1,0,0,0,0,0,0,16
1146,2421,1982,1,0,0,0,0,5,0,0,0,3400,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.3124245,0,1,0,0,0,0,0,25
1147,2421,1983,1,0,0,0,0,6,0,0,0,3120,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.2283778,0,0,1,0,0,0,0,36
1148,2421,1984,0,0,0,0,0,7,0,0,0,3120,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.1435499,0,0,0,1,0,0,0,49
1149,2421,1985,1,0,0,0,0,8,0,0,0,3540,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.2669928,0,0,0,0,1,0,0,64
1150,2421,1986,1,0,0,0,0,9,0,0,0,4080,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.1262324,0,0,0,0,0,1,0,81
1151,2421,1987,0,0,0,0,0,10,0,0,0,4160,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,1,0,1.0678483,0,0,0,0,0,0,1,100
1152,2445,1980,0,0,0,0,0,4,0,0,0,1640,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,1,1.4625276,0,0,0,0,0,0,0,16
1153,2445,1981,0,0,0,0,0,5,0,0,0,1532,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.5475069,1,0,0,0,0,0,0,25
1154,2445,1982,0,0,0,0,0,6,0,0,0,2671,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.3350579,0,1,0,0,0,0,0,36
1155,2445,1983,0,0,0,0,0,7,0,0,0,3364,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.2193295,0,0,1,0,0,0,0,49
1156,2445,1984,0,0,0,0,0,8,0,0,0,1754,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.4783219,0,0,0,1,0,0,0,64
1157,2445,1985,0,0,0,0,0,9,0,0,0,2220,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,0,2.0212944,0,0,0,0,1,0,0,81
1158,2445,1986,0,0,0,1,0,10,0,0,0,2676,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,0,1.7347041,0,0,0,0,0,1,0,100
1159,2445,1987,0,0,1,0,0,11,0,0,0,3205,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,0,1.7854097,0,0,0,0,0,0,1,121
1160,2451,1980,0,0,0,0,0,2,0,0,0,2496,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,1.6021502,0,0,0,0,0,0,0,4
1161,2451,1981,0,0,0,0,0,3,0,0,0,2496,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,1.6347557,1,0,0,0,0,0,0,9
1162,2451,1982,0,0,0,0,0,4,0,0,0,2496,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.7392936,0,1,0,0,0,0,0,16
1163,2451,1983,0,0,0,0,0,5,0,0,0,2496,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.7811207,0,0,1,0,0,0,0,25
1164,2451,1984,0,0,0,0,0,6,0,0,0,2496,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.8050866,0,0,0,1,0,0,0,36
1165,2451,1985,0,0,0,0,0,7,0,0,0,2152,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.0996568,0,0,0,0,1,0,0,49
1166,2451,1986,0,0,0,0,0,8,0,0,0,2432,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.0664723,0,0,0,0,0,1,0,64
1167,2451,1987,0,0,0,0,0,9,0,0,0,2496,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.9300718,0,0,0,0,0,0,1,81
1168,2494,1980,0,0,0,0,0,4,0,0,0,1214,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,0,1,0,0.33982608,0,0,0,0,0,0,0,16
1169,2494,1981,0,0,0,0,0,5,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,13,0,0,0,0.7121954,1,0,0,0,0,0,0,25
1170,2494,1982,0,0,0,0,0,6,0,0,0,1676,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,13,0,0,1,1.1443212,0,1,0,0,0,0,0,36
1171,2494,1983,0,0,0,0,0,7,0,0,0,2053,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,13,0,0,0,0.98079014,0,0,1,0,0,0,0,49
1172,2494,1984,0,0,0,0,0,8,0,0,0,2570,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,13,0,0,1,1.5887914,0,0,0,1,0,0,0,64
1173,2494,1985,0,0,0,0,0,9,0,0,0,2405,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,13,0,0,1,1.8214505,0,0,0,0,1,0,0,81
1174,2494,1986,0,0,0,0,0,10,0,0,0,2135,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,1,1.9649179,0,0,0,0,0,1,0,100
1175,2494,1987,0,0,0,0,0,11,0,0,0,2440,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,1,1.9891309,0,0,0,0,0,0,1,121
1176,2508,1980,0,0,1,0,0,3,0,0,0,2080,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,1.9180032,0,0,0,0,0,0,0,9
1177,2508,1981,0,0,0,0,0,4,0,0,0,2080,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,1.8478489,1,0,0,0,0,0,0,16
1178,2508,1982,0,0,1,0,0,5,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,1.9731729,0,1,0,0,0,0,0,25
1179,2508,1983,0,0,1,0,0,6,0,0,0,2080,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.1012747,0,0,1,0,0,0,0,36
1180,2508,1984,0,0,0,0,0,7,0,0,0,2080,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.0454519,0,0,0,1,0,0,0,49
1181,2508,1985,0,0,1,0,0,8,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,2.1103392,0,0,0,0,1,0,0,64
1182,2508,1986,0,0,1,0,0,9,0,0,0,2300,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,2.0871856,0,0,0,0,0,1,0,81
1183,2508,1987,0,0,1,0,0,10,0,0,0,2235,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,2.0768876,0,0,0,0,0,0,1,100
1184,2535,1980,0,0,0,0,0,4,0,0,0,2318,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,1,1,1.7112262,0,0,0,0,0,0,0,16
1185,2535,1981,0,0,0,0,0,5,0,0,0,2476,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,1,1,1.6555936,1,0,0,0,0,0,0,25
1186,2535,1982,0,0,0,0,0,6,0,0,0,2128,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,1,0,0,1.680934,0,1,0,0,0,0,0,36
1187,2535,1983,0,0,0,0,0,7,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,1,0,0,1.5626706,0,0,1,0,0,0,0,49
1188,2535,1984,0,0,0,0,0,8,0,0,0,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.6412034,0,0,0,1,0,0,0,64
1189,2535,1985,1,0,0,0,0,9,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.5358496,0,0,0,0,1,0,0,81
1190,2535,1986,1,0,0,0,0,10,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,1,1.5635726,0,0,0,0,0,1,0,100
1191,2535,1987,0,0,0,0,0,11,0,0,0,2145,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.6189982,0,0,0,0,0,0,1,121
1192,2540,1980,1,0,0,0,0,2,0,0,0,2399,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,0.9486405,0,0,0,0,0,0,0,4
1193,2540,1981,1,0,0,0,0,3,0,0,0,2201,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,1.0673862,1,0,0,0,0,0,0,9
1194,2540,1982,0,0,0,0,0,4,0,0,0,1995,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,1,1.2754688,0,1,0,0,0,0,0,16
1195,2540,1983,1,0,0,0,0,5,0,0,0,1940,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,1.2197258,0,0,1,0,0,0,0,25
1196,2540,1984,0,0,0,0,0,6,0,0,0,2520,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,0,0,1.0694419,0,0,0,1,0,0,0,36
1197,2540,1985,0,0,0,0,0,7,0,0,0,2530,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1.2446879,0,0,0,0,1,0,0,49
1198,2540,1986,0,0,0,0,0,8,0,0,0,2600,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1.0302742,0,0,0,0,0,1,0,64
1199,2540,1987,0,0,0,0,0,9,0,0,0,2260,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.4416097,0,0,0,0,0,0,1,81
1200,2685,1980,0,0,0,0,0,2,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,1.8400416,0,0,0,0,0,0,0,4
1201,2685,1981,0,0,0,0,0,3,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,1.7981492,1,0,0,0,0,0,0,9
1202,2685,1982,0,0,0,0,0,4,0,0,0,2120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,2.0988991,0,1,0,0,0,0,0,16
1203,2685,1983,0,0,0,0,0,5,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,2.2670074,0,0,1,0,0,0,0,25
1204,2685,1984,0,0,0,0,0,6,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,2.3694239,0,0,0,1,0,0,0,36
1205,2685,1985,0,0,0,0,0,7,1,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.396051,0,0,0,0,1,0,0,49
1206,2685,1986,0,0,0,0,0,8,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,2.4528346,0,0,0,0,0,1,0,64
1207,2685,1987,0,0,0,0,0,9,1,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.5777566,0,0,0,0,0,0,1,81
1208,2711,1980,0,0,0,0,0,2,0,0,0,2288,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,1,1.2193866,0,0,0,0,0,0,0,4
1209,2711,1981,0,0,0,0,0,3,0,0,0,2848,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,1.2951888,1,0,0,0,0,0,0,9
1210,2711,1982,0,0,0,0,0,4,0,0,0,3457,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,1,1.0393692,0,1,0,0,0,0,0,16
1211,2711,1983,0,0,0,0,0,5,0,0,0,3110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,1.115516,0,0,1,0,0,0,0,25
1212,2711,1984,0,0,0,0,0,6,0,0,0,2751,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,1,1.2330507,0,0,0,1,0,0,0,36
1213,2711,1985,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,1.3604966,0,0,0,0,1,0,0,49
1214,2711,1986,0,0,0,0,0,8,0,0,0,2080,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,0,1.5707469,0,0,0,0,0,1,0,64
1215,2711,1987,0,0,0,0,0,9,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,1.5891452,0,0,0,0,0,0,1,81
1216,2718,1980,0,1,0,0,0,3,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,1,0,1,2.1411467,0,0,0,0,0,0,0,9
1217,2718,1981,0,1,0,0,0,4,0,0,0,2408,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,1,0,1,2.1561565,1,0,0,0,0,0,0,16
1218,2718,1982,0,1,0,0,0,5,0,0,0,2192,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,2.262211,0,1,0,0,0,0,0,25
1219,2718,1983,0,1,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,1,0,1,2.2850258,0,0,1,0,0,0,0,36
1220,2718,1984,0,1,0,0,0,7,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,2.4363182,0,0,0,1,0,0,0,49
1221,2718,1985,0,1,0,0,0,8,0,0,0,2080,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,2.3095772,0,0,0,0,1,0,0,64
1222,2718,1986,0,1,0,0,0,9,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,1,0,1,2.35203,0,0,0,0,0,1,0,81
1223,2718,1987,0,1,0,0,0,10,0,0,0,2080,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,2.313064,0,0,0,0,0,0,1,100
1224,2721,1980,0,0,0,1,0,6,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,1.5433097,0,0,0,0,0,0,0,36
1225,2721,1981,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,9,1,0,0,1.562185,1,0,0,0,0,0,0,49
1226,2721,1982,0,0,0,1,0,8,0,0,0,1840,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,9,0,0,1,1.5029508,0,1,0,0,0,0,0,64
1227,2721,1983,0,0,0,1,0,9,0,0,0,3176,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0.880942,0,0,1,0,0,0,0,81
1228,2721,1984,1,0,0,0,0,10,0,0,0,2220,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,1,0.23111272,0,0,0,1,0,0,0,100
1229,2721,1985,0,0,0,0,0,11,0,0,0,2440,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,0,1,0,1.2008666,0,0,0,0,1,0,0,121
1230,2721,1986,0,0,1,0,0,12,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,9,0,0,0,0.9096462,0,0,0,0,0,1,0,144
1231,2721,1987,0,0,0,1,0,13,0,0,0,1650,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,0,0,0,1.0207012,0,0,0,0,0,0,1,169
1232,2733,1980,0,1,0,0,0,4,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,0.7548524,0,0,0,0,0,0,0,16
1233,2733,1981,0,1,0,0,0,5,0,0,0,2424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,1.0886619,1,0,0,0,0,0,0,25
1234,2733,1982,0,1,0,0,0,6,0,0,0,2496,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,1,1.0171589,0,1,0,0,0,0,0,36
1235,2733,1983,0,1,0,0,0,7,0,0,0,2496,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,0.9897033,0,0,1,0,0,0,0,49
1236,2733,1984,0,1,0,0,0,8,0,0,0,2496,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,1,1.0100185,0,0,0,1,0,0,0,64
1237,2733,1985,0,1,0,0,0,9,0,0,0,2120,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,0,1.0537664,0,0,0,0,1,0,0,81
1238,2733,1986,0,1,0,0,0,10,0,0,0,2626,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,12,0,0,0,0.92501366,0,0,0,0,0,1,0,100
1239,2733,1987,0,1,0,0,0,11,0,0,0,3100,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,0,0.9024289,0,0,0,0,0,0,1,121
1240,2741,1980,0,0,0,0,0,5,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,1.4479996,0,0,0,0,0,0,0,25
1241,2741,1981,0,0,0,0,0,6,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,1.3470737,1,0,0,0,0,0,0,36
1242,2741,1982,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,1.2850382,0,1,0,0,0,0,0,49
1243,2741,1983,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,1.3507166,0,0,1,0,0,0,0,64
1244,2741,1984,0,0,0,0,0,9,0,0,0,2080,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,1.4356863,0,0,0,1,0,0,0,81
1245,2741,1985,0,0,0,0,0,10,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,1.4405394,0,0,0,0,1,0,0,100
1246,2741,1986,0,0,0,0,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,1.6281111,0,0,0,0,0,1,0,121
1247,2741,1987,0,0,0,0,0,12,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,1,0,1.6787573,0,0,0,0,0,0,1,144
1248,2745,1980,0,0,0,0,0,3,0,0,0,1480,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.7883254,0,0,0,0,0,0,0,9
1249,2745,1981,0,0,0,0,0,4,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12,0,1,1,1.6835458,1,0,0,0,0,0,0,16
1250,2745,1982,0,0,0,0,0,5,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.8728249,0,1,0,0,0,0,0,25
1251,2745,1983,0,0,0,0,0,6,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.6608716,0,0,1,0,0,0,0,36
1252,2745,1984,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.6180079,0,0,0,1,0,0,0,49
1253,2745,1985,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.6481787,0,0,0,0,1,0,0,64
1254,2745,1986,0,0,0,0,0,9,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.6887358,0,0,0,0,0,1,0,81
1255,2745,1987,0,0,0,0,0,10,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1.7609955,0,0,0,0,0,0,1,100
1256,2751,1980,0,1,0,0,0,4,0,0,0,2496,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1.6021502,0,0,0,0,0,0,0,16
