,year,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
1210,1999,303,284,1567,92,0.4975,5.6489744,0,1,0,4.5217886,31.910912,0.4975,7.3569183
1211,2000,303,284,1160,100,0.59,5.6489744,0,0,1,4.6051702,31.910912,0.59,7.056175
1212,1997,304,800,2558,256,0.6769,6.684612,0,0,0,5.5451775,44.684036,0.6769,7.846981
1213,1998,304,800,2950,218,0.59330004,6.684612,1,0,0,5.3844953,44.684036,0.59330004,7.9895606
1214,1999,304,800,2929,224,0.5615,6.684612,0,1,0,5.411646,44.684036,0.5615,7.982416
1215,2000,304,800,2829,248,0.5128,6.684612,0,0,1,5.5134287,44.684036,0.5128,7.9476786
1216,1997,305,240,273,179,0.6711,5.480639,0,0,0,5.187386,30.037403,0.6711,5.609472
1217,1998,305,240,287,183,0.5763,5.480639,1,0,0,5.209486,30.037403,0.5763,5.659482
1218,1999,305,240,206,213,0.6017,5.480639,0,1,0,5.3612924,30.037403,0.6017,5.327876
1219,2000,305,240,268,176,0.48900002,5.480639,0,0,1,5.170484,30.037403,0.48900002,5.590987
1220,1997,306,888,2476,143,0.64379996,6.788972,0,0,0,4.962845,46.09014,0.64379996,7.8143997
1221,1998,306,888,2377,174,0.56450003,6.788972,1,0,0,5.159055,46.09014,0.56450003,7.7735944
1222,1999,306,888,2378,187,0.5588,6.788972,0,1,0,5.2311087,46.09014,0.5588,7.774015
1223,2000,306,888,2691,178,0.5158,6.788972,0,0,1,5.1817837,46.09014,0.5158,7.8976684
1224,1997,307,299,288,235,0.7324,5.7004437,0,0,0,5.4595857,32.49506,0.7324,5.6629605
1225,1998,307,299,311,184,0.71959996,5.7004437,1,0,0,5.214936,32.49506,0.71959996,5.739793
1226,1999,307,299,302,183,0.64629996,5.7004437,0,1,0,5.209486,32.49506,0.64629996,5.710427
1227,2000,307,299,253,201,0.5629,5.7004437,0,0,1,5.3033047,32.49506,0.5629,5.5333896
1228,1997,308,233,3657,77,0.4257,5.4510384,0,0,0,4.3438053,29.71382,0.4257,8.204398
1229,1998,308,233,3636,79,0.39090002,5.4510384,1,0,0,4.3694477,29.71382,0.39090002,8.19864
1230,1999,308,233,3768,77,0.4088,5.4510384,0,1,0,4.3438053,29.71382,0.4088,8.2343
1231,2000,308,233,3310,89,0.436,5.4510384,0,0,1,4.4886365,29.71382,0.436,8.104704
1232,1997,309,1236,227,222,0.681,7.1196356,0,0,0,5.4026775,50.68921,0.681,5.42495
1233,1998,309,1236,236,223,0.8068,7.1196356,1,0,0,5.4071717,50.68921,0.8068,5.463832
1234,1999,309,1236,263,201,0.6821,7.1196356,0,1,0,5.3033047,50.68921,0.6821,5.572154
1235,2000,309,1236,247,211,0.7451,7.1196356,0,0,1,5.351858,50.68921,0.7451,5.5093884
1236,1997,310,1174,1264,172,0.32029998,7.068172,0,0,0,5.1474943,49.959057,0.32029998,7.1420364
1237,1998,310,1174,1543,159,0.2972,7.068172,1,0,0,5.0689044,49.959057,0.2972,7.341484
1238,1999,310,1174,1683,161,0.2854,7.068172,0,1,0,5.081404,49.959057,0.2854,7.4283333
1239,2000,310,1174,2175,156,0.27809998,7.068172,0,0,1,5.049856,49.959057,0.27809998,7.684784
1240,1997,311,1120,818,165,0.3957,7.021084,0,0,0,5.1059456,49.29562,0.3957,6.7068624
1241,1998,311,1120,931,155,0.4516,7.021084,1,0,0,5.043425,49.29562,0.4516,6.8362594
1242,1999,311,1120,956,160,0.4383,7.021084,0,1,0,5.075174,49.29562,0.4383,6.8627577
1243,2000,311,1120,1150,156,0.2814,7.021084,0,0,1,5.049856,49.29562,0.2814,7.0475173
1244,1997,312,590,233,268,0.7396,6.3801227,0,0,0,5.590987,40.705967,0.7396,5.4510384
1245,1998,312,590,319,214,0.73620003,6.3801227,1,0,0,5.365976,40.705967,0.73620003,5.765191
1246,1999,312,590,278,189,0.69879997,6.3801227,0,1,0,5.241747,40.705967,0.69879997,5.627621
1247,2000,312,590,258,234,0.59360003,6.3801227,0,0,1,5.4553213,40.705967,0.59360003,5.5529594
1248,1997,313,595,227,238,0.574,6.3885612,0,0,0,5.4722705,40.813713,0.574,5.42495
1249,1998,313,595,239,200,0.5746,6.3885612,1,0,0,5.2983174,40.813713,0.5746,5.4764633
1250,1999,313,595,206,229,0.5604,6.3885612,0,1,0,5.433722,40.813713,0.5604,5.327876
1251,2000,313,595,165,284,0.5786,6.3885612,0,0,1,5.6489744,40.813713,0.5786,5.1059456
1252,1997,314,783,691,266,0.4575,6.6631327,0,0,0,5.583496,44.397335,0.4575,6.53814
1253,1998,314,783,607,273,0.4569,6.6631327,1,0,0,5.609472,44.397335,0.4569,6.408529
1254,1999,314,783,1030,147,0.42330003,6.6631327,0,1,0,4.9904327,44.397335,0.42330003,6.937314
1255,2000,314,783,1106,166,0.4138,6.6631327,0,0,1,5.1119876,44.397335,0.4138,7.0085053
1256,1997,315,925,1683,177,0.3426,6.829794,0,0,0,5.17615,46.646084,0.3426,7.4283333
1257,1998,315,925,1690,185,0.3442,6.829794,1,0,0,5.220356,46.646084,0.3442,7.4324837
1258,1999,315,925,1835,173,0.3401,6.829794,0,1,0,5.1532917,46.646084,0.3401,7.5147996
1259,2000,315,925,1917,186,0.3667,6.829794,0,0,1,5.2257466,46.646084,0.3667,7.558517
1260,1997,316,162,989,82,0.42450002,5.0875964,0,0,0,4.406719,25.883636,0.42450002,6.896694
1261,1998,316,162,977,89,0.4428,5.0875964,1,0,0,4.4886365,25.883636,0.4428,6.8844867
1262,1999,316,162,948,83,0.4253,5.0875964,0,1,0,4.4188404,25.883636,0.4253,6.8543544
1263,2000,316,162,808,104,0.4396,5.0875964,0,0,1,4.644391,25.883636,0.4396,6.694562
1264,1997,317,666,219,116,0.6733,6.50129,0,0,0,4.75359,42.26677,0.6733,5.389072
1265,1998,317,666,238,123,0.66480005,6.50129,1,0,0,4.8121843,42.26677,0.66480005,5.4722705
1266,1999,317,666,258,119,0.6806,6.50129,0,1,0,4.7791233,42.26677,0.6806,5.5529594
1267,2000,317,666,234,129,0.6941,6.50129,0,0,1,4.8598123,42.26677,0.6941,5.4553213
1268,1997,318,865,466,146,0.4429,6.7627296,0,0,0,4.983607,45.734512,0.4429,6.1441855
1269,1998,318,865,468,160,0.5122,6.7627296,1,0,0,5.075174,45.734512,0.5122,6.1484685
1270,1999,318,865,578,148,0.3487,6.7627296,0,1,0,4.9972124,45.734512,0.3487,6.359574
1271,2000,318,865,551,162,0.36740002,6.7627296,0,0,1,5.0875964,45.734512,0.36740002,6.3117347
1272,1997,319,405,2423,73,0.4802,6.003887,0,0,0,4.2904596,36.04666,0.4802,7.792762
1273,1998,319,405,2606,69,0.48369998,6.003887,1,0,0,4.2341065,36.04666,0.48369998,7.865572
1274,1999,319,405,2498,80,0.48229998,6.003887,0,1,0,4.3820267,36.04666,0.48229998,7.8232455
1275,2000,319,405,2281,86,0.5143,6.003887,0,0,1,4.454347,36.04666,0.5143,7.7323694
1276,1997,320,475,186,206,0.8138,6.163315,0,0,0,5.327876,37.98645,0.8138,5.2257466
1277,1998,320,475,201,180,0.7928,6.163315,1,0,0,5.192957,37.98645,0.7928,5.3033047
1278,1999,320,475,223,172,0.763,6.163315,0,1,0,5.1474943,37.98645,0.763,5.4071717
1279,2000,320,475,196,179,0.7903,6.163315,0,0,1,5.187386,37.98645,0.7903,5.278115
1280,1997,321,1515,2135,155,0.2943,7.3231707,0,0,0,5.043425,53.62883,0.2943,7.666222
1281,1998,321,1515,2260,163,0.33220002,7.3231707,1,0,0,5.09375,53.62883,0.33220002,7.72312
1282,1999,321,1515,2986,149,0.33130002,7.3231707,0,1,0,5.0039463,53.62883,0.33130002,8.00169
1283,2000,321,1515,3146,151,0.2683,7.3231707,0,0,1,5.0172796,53.62883,0.2683,8.053887
1284,1997,322,323,153,134,0.77480006,5.7776523,0,0,0,4.89784,33.381268,0.77480006,5.030438
1285,1998,322,323,150,129,0.8425,5.7776523,1,0,0,4.8598123,33.381268,0.8425,5.0106354
1286,1999,322,323,136,161,0.8276,5.7776523,0,1,0,5.081404,33.381268,0.8276,4.912655
1287,2000,322,323,96,217,0.7932,5.7776523,0,0,1,5.379897,33.381268,0.7932,4.564348
1288,1997,323,467,117,114,0.9263,6.1463294,0,0,0,4.7361984,37.777367,0.9263,4.762174
1289,1998,323,467,108,122,0.8758,6.1463294,1,0,0,4.804021,37.777367,0.8758,4.6821313
1290,1999,323,467,117,129,0.91339993,6.1463294,0,1,0,4.8598123,37.777367,0.91339993,4.762174
1291,2000,323,467,62,173,0.8885,6.1463294,0,0,1,5.1532917,37.777367,0.8885,4.1271343
1292,1997,324,544,351,113,0.52919996,6.2989492,0,0,0,4.727388,39.67676,0.52919996,5.8607864
1293,1998,324,544,316,131,0.53169996,6.2989492,1,0,0,4.8751974,39.67676,0.53169996,5.755742
1294,1999,324,544,320,127,0.527,6.2989492,0,1,0,4.8441873,39.67676,0.527,5.768321
1295,2000,324,544,339,142,0.4618,6.2989492,0,0,1,4.955827,39.67676,0.4618,5.826
1296,1997,325,1745,3326,244,0.38189998,7.46451,0,0,0,5.497168,55.71891,0.38189998,8.109526
1297,1998,325,1745,3357,253,0.383,7.46451,1,0,0,5.5333896,55.71891,0.383,8.118803
1298,1999,325,1745,3766,230,0.3879,7.46451,0,1,0,5.4380794,55.71891,0.3879,8.233768
1299,2000,325,1745,3965,222,0.4177,7.46451,0,0,1,5.4026775,55.71891,0.4177,8.285261
1300,1997,326,271,904,72,0.708,5.602119,0,0,0,4.276666,31.383738,0.708,6.8068295
1301,1998,326,271,918,79,0.7669,5.602119,1,0,0,4.3694477,31.383738,0.7669,6.8221974
1302,1999,326,271,937,70,0.72449994,5.602119,0,1,0,4.248495,31.383738,0.72449994,6.8426833
1303,2000,326,271,930,76,0.7492,5.602119,0,0,1,4.3307333,31.383738,0.7492,6.8351846
1304,1997,327,843,158,256,0.8753,6.736967,0,0,0,5.5451775,45.386726,0.8753,5.062595
1305,1998,327,843,504,133,0.5073,6.736967,1,0,0,4.890349,45.386726,0.5073,6.222576
1306,1999,327,843,621,150,0.4743,6.736967,0,1,0,5.0106354,45.386726,0.4743,6.431331
1307,2000,327,843,586,156,0.4711,6.736967,0,0,1,5.049856,45.386726,0.4711,6.3733196
1308,1997,328,491,423,219,0.52709997,6.196444,0,0,0,5.389072,38.39592,0.52709997,6.0473723
1309,1998,328,491,451,206,0.5269,6.196444,1,0,0,5.327876,38.39592,0.5269,6.1114674
1310,1999,328,491,453,201,0.45119998,6.196444,0,1,0,5.3033047,38.39592,0.45119998,6.115892
1311,2000,328,491,420,209,0.38919997,6.196444,0,0,1,5.3423343,38.39592,0.38919997,6.0402546
1312,1997,329,1197,1467,171,0.5,7.0875735,0,0,0,5.1416636,50.2337,0.5,7.2909746
1313,1998,329,1197,1337,194,0.50490004,7.0875735,1,0,0,5.267858,50.2337,0.50490004,7.1981835
1314,1999,329,1197,1263,206,0.463,7.0875735,0,1,0,5.327876,50.2337,0.463,7.141245
1315,2000,329,1197,1069,221,0.4748,7.0875735,0,0,1,5.398163,50.2337,0.4748,6.9744787
1316,1997,330,345,3195,167,0.5609,5.8435445,0,0,0,5.117994,34.14701,0.5609,8.069343
1317,1998,330,345,2998,175,0.54150003,5.8435445,1,0,0,5.164786,34.14701,0.54150003,8.005701
1318,1999,330,345,3072,178,0.56369996,5.8435445,0,1,0,5.1817837,34.14701,0.56369996,8.030084
1319,2000,330,345,3447,148,0.48610002,5.8435445,0,0,1,4.9972124,34.14701,0.48610002,8.14526
1320,1997,331,754,148,126,0.5859,6.6253924,0,0,0,4.836282,43.895824,0.5859,4.9972124
1321,1998,331,754,157,120,0.41259998,6.6253924,1,0,0,4.787492,43.895824,0.41259998,5.056246
1322,1999,331,754,142,122,0.5057,6.6253924,0,1,0,4.804021,43.895824,0.5057,4.955827
1323,2000,331,754,210,95,0.5142,6.6253924,0,0,1,4.553877,43.895824,0.5142,5.3471074
1324,1997,332,395,1208,89,0.5095,5.9788857,0,0,0,4.4886365,35.747074,0.5095,7.096721
1325,1998,332,395,1186,92,0.5057,5.9788857,1,0,0,4.5217886,35.747074,0.5057,7.0783415
1326,1999,332,395,1259,87,0.535,5.9788857,0,1,0,4.465908,35.747074,0.535,7.138073
1327,2000,332,395,1148,100,0.5784,5.9788857,0,0,1,4.6051702,35.747074,0.5784,7.0457764
1328,1997,333,837,830,151,0.3667,6.729824,0,0,0,5.0172796,45.29053,0.3667,6.7214255
1329,1998,333,837,856,148,0.3813,6.729824,1,0,0,4.9972124,45.29053,0.3813,6.75227
1330,1999,333,837,893,162,0.36009997,6.729824,0,1,0,5.0875964,45.29053,0.36009997,6.7945867
1331,2000,333,837,909,159,0.3353,6.729824,0,0,1,5.0689044,45.29053,0.3353,6.812345
1332,1997,334,727,7228,229,0.38259998,6.5889263,0,0,0,5.433722,43.41395,0.38259998,8.885717
1333,1998,334,727,7349,217,0.35099998,6.5889263,1,0,0,5.379897,43.41395,0.35099998,8.90232
1334,1999,334,727,7336,212,0.35950002,6.5889263,0,1,0,5.3565865,43.41395,0.35950002,8.900549
1335,2000,334,727,7304,245,0.3543,6.5889263,0,0,1,5.5012584,43.41395,0.3543,8.896177
1336,1997,335,717,234,230,0.6819,6.5750756,0,0,0,5.4380794,43.23162,0.6819,5.4553213
1337,1998,335,717,243,209,0.72089994,6.5750756,1,0,0,5.3423343,43.23162,0.72089994,5.4930615
1338,1999,335,717,247,210,0.67620003,6.5750756,0,1,0,5.3471074,43.23162,0.67620003,5.5093884
1339,2000,335,717,246,219,0.6118,6.5750756,0,0,1,5.389072,43.23162,0.6118,5.5053315
1340,1997,336,1836,354,294,0.6346,7.5153446,0,0,0,5.68358,56.480404,0.6346,5.869297
1341,1998,336,1836,263,364,0.7318,7.5153446,1,0,0,5.897154,56.480404,0.7318,5.572154
1342,1999,336,1836,364,321,0.6654,7.5153446,0,1,0,5.771441,56.480404,0.6654,5.897154
1343,2000,336,1836,395,345,0.70589995,7.5153446,0,0,1,5.8435445,56.480404,0.70589995,5.9788857
1344,1997,337,693,309,157,0.5352,6.54103,0,0,0,5.056246,42.785072,0.5352,5.733341
1345,1998,337,693,319,157,0.59319997,6.54103,1,0,0,5.056246,42.785072,0.59319997,5.765191
1346,1999,337,693,321,156,0.4766,6.54103,0,1,0,5.049856,42.785072,0.4766,5.771441
1347,2000,337,693,299,169,0.4653,6.54103,0,0,1,5.1298985,42.785072,0.4653,5.7004437
1348,1997,338,423,903,81,0.516,6.0473723,0,0,0,4.394449,36.570713,0.516,6.8057227
1349,1998,338,423,937,89,0.5764,6.0473723,1,0,0,4.4886365,36.570713,0.5764,6.8426833
1350,1999,338,423,951,83,0.5741,6.0473723,0,1,0,4.4188404,36.570713,0.5741,6.857514
1351,2000,338,423,916,92,0.6152,6.0473723,0,0,1,4.5217886,36.570713,0.6152,6.8200164
1352,1997,339,1701,335,244,0.5145,7.4389715,0,0,0,5.497168,55.3383,0.5145,5.8141303
1353,1998,339,1701,333,235,0.52709997,7.4389715,1,0,0,5.4595857,55.3383,0.52709997,5.8081427
1354,1999,339,1701,325,216,0.4502,7.4389715,0,1,0,5.3752785,55.3383,0.4502,5.7838254
1355,2000,339,1701,340,216,0.4978,7.4389715,0,0,1,5.3752785,55.3383,0.4978,5.8289456
1356,1997,340,1005,2616,148,0.3439,6.9127426,0,0,0,4.9972124,47.78601,0.3439,7.869402
1357,1998,340,1005,2763,143,0.3318,6.9127426,1,0,0,4.962845,47.78601,0.3318,7.9240723
1358,1999,340,1005,2843,148,0.31370002,6.9127426,0,1,0,4.9972124,47.78601,0.31370002,7.9526153
1359,2000,340,1005,3005,149,0.28100002,6.9127426,0,0,1,5.0039463,47.78601,0.28100002,8.008033
1360,1997,341,678,1834,245,0.4405,6.5191474,0,0,0,5.5012584,42.499283,0.4405,7.5142546
1361,1998,341,678,1853,242,0.45099998,6.5191474,1,0,0,5.488938,42.499283,0.45099998,7.5245614
1362,1999,341,678,2147,213,0.3557,6.5191474,0,1,0,5.3612924,42.499283,0.3557,7.671827
1363,2000,341,678,2283,214,0.3554,6.5191474,0,0,1,5.365976,42.499283,0.3554,7.733246
1364,1997,342,1440,2619,174,0.283,7.2723985,0,0,0,5.159055,52.88778,0.283,7.870548
1365,1998,342,1440,2656,174,0.2992,7.2723985,1,0,0,5.159055,52.88778,0.2992,7.8845763
1366,1999,342,1440,3068,162,0.312,7.2723985,0,1,0,5.0875964,52.88778,0.312,8.028781
1367,2000,342,1440,2960,164,0.2777,7.2723985,0,0,1,5.0998664,52.88778,0.2777,7.9929447
1368,1997,343,412,737,223,0.5728,6.0210233,0,0,0,5.4071717,36.25272,0.5728,6.6025877
1369,1998,343,412,980,171,0.406,6.0210233,1,0,0,5.1416636,36.25272,0.406,6.8875527
1370,1999,343,412,1113,155,0.4148,6.0210233,0,1,0,5.043425,36.25272,0.4148,7.0148144
1371,2000,343,412,935,185,0.4264,6.0210233,0,0,1,5.220356,36.25272,0.4264,6.8405466
1372,1997,344,901,119,272,0.8,6.8035054,0,0,0,5.605802,46.287685,0.8,4.7791233
1373,1998,344,901,132,238,0.86300004,6.8035054,1,0,0,5.4722705,46.287685,0.86300004,4.882802
1374,1999,344,901,113,265,0.78370005,6.8035054,0,1,0,5.57973,46.287685,0.78370005,4.727388
1375,2000,344,901,105,278,0.7541,6.8035054,0,0,1,5.627621,46.287685,0.7541,4.65396
1376,1997,345,1740,525,281,0.5043,7.4616404,0,0,0,5.638355,55.676075,0.5043,6.263398
1377,1998,345,1740,598,267,0.5495,7.4616404,1,0,0,5.587249,55.676075,0.5495,6.393591
1378,1999,345,1740,653,265,0.5485,7.4616404,0,1,0,5.57973,55.676075,0.5485,6.481577
1379,2000,345,1740,643,280,0.5739,7.4616404,0,0,1,5.6347895,55.676075,0.5739,6.4661446
1380,1997,346,849,717,134,0.42330003,6.744059,0,0,0,4.89784,45.482334,0.42330003,6.5750756
1381,1998,346,849,861,134,0.3442,6.744059,1,0,0,4.89784,45.482334,0.3442,6.7580943
1382,1999,346,849,1051,135,0.3504,6.744059,0,1,0,4.905275,45.482334,0.3504,6.9574976
1383,2000,346,849,874,154,0.34080002,6.744059,0,0,1,5.0369525,45.482334,0.34080002,6.7730803
1384,1997,347,647,791,191,0.53419995,6.4723463,0,0,0,5.2522736,41.891266,0.53419995,6.673298
1385,1998,347,647,728,200,0.5453,6.4723463,1,0,0,5.2983174,41.891266,0.5453,6.590301
1386,1999,347,647,1163,102,0.44779998,6.4723463,0,1,0,4.624973,41.891266,0.44779998,7.0587583
1387,2000,347,647,1156,133,0.4278,6.4723463,0,0,1,4.890349,41.891266,0.4278,7.052721
1388,1997,348,1672,309,149,0.7379,7.421776,0,0,0,5.0039463,55.082756,0.7379,5.733341
1389,1998,348,1672,368,165,0.71769994,7.421776,1,0,0,5.1059456,55.082756,0.71769994,5.908083
1390,1999,348,1672,304,180,0.6266,7.421776,0,1,0,5.192957,55.082756,0.6266,5.7170277
1391,2000,348,1672,275,179,0.6646,7.421776,0,0,1,5.187386,55.082756,0.6646,5.616771
1392,1997,349,642,263,290,0.7579,6.464588,0,0,0,5.669881,41.7909,0.7579,5.572154
1393,1998,349,642,314,251,0.77879995,6.464588,1,0,0,5.525453,41.7909,0.77879995,5.749393
1394,1999,349,642,291,281,0.8155,6.464588,0,1,0,5.638355,41.7909,0.8155,5.673323
1395,2000,349,642,268,286,0.7108,6.464588,0,0,1,5.655992,41.7909,0.7108,5.590987
1396,1997,350,528,291,261,0.4715,6.2690964,0,0,0,5.5645204,39.30157,0.4715,5.673323
1397,1998,350,528,285,245,0.5219,6.2690964,1,0,0,5.5012584,39.30157,0.5219,5.652489
1398,1999,350,528,231,228,0.5287,6.2690964,0,1,0,5.4293456,39.30157,0.5287,5.4424176
1399,2000,350,528,307,178,0.5484,6.2690964,0,0,1,5.1817837,39.30157,0.5484,5.7268476
1400,1997,351,1782,258,326,0.5911,7.4854918,0,0,0,5.786897,56.032585,0.5911,5.5529594
1401,1998,351,1782,265,314,0.672,7.4854918,1,0,0,5.749393,56.032585,0.672,5.57973
1402,1999,351,1782,357,257,0.612,7.4854918,0,1,0,5.549076,56.032585,0.612,5.8777356
1403,2000,351,1782,380,277,0.6122,7.4854918,0,0,1,5.6240177,56.032585,0.6122,5.9401712
1404,1997,352,1250,565,211,0.45330003,7.130899,0,0,0,5.351858,50.84972,0.45330003,6.336826
1405,1998,352,1250,575,209,0.3786,7.130899,1,0,0,5.3423343,50.84972,0.3786,6.35437
1406,1999,352,1250,546,200,0.3447,7.130899,0,1,0,5.2983174,50.84972,0.3447,6.302619
1407,2000,352,1250,581,231,0.3515,7.130899,0,0,1,5.4424176,50.84972,0.3515,6.364751
1408,1997,353,1041,564,187,0.4795,6.947937,0,0,0,5.2311087,48.27383,0.4795,6.3350544
1409,1998,353,1041,532,193,0.4977,6.947937,1,0,0,5.26269,48.27383,0.4977,6.2766433
1410,1999,353,1041,575,195,0.49740002,6.947937,0,1,0,5.273,48.27383,0.49740002,6.35437
1411,2000,353,1041,588,225,0.4641,6.947937,0,0,1,5.4161005,48.27383,0.4641,6.376727
1412,1997,354,1724,948,258,0.3224,7.4524026,0,0,0,5.5529594,55.538303,0.3224,6.8543544
1413,1998,354,1724,922,257,0.3721,7.4524026,1,0,0,5.549076,55.538303,0.3721,6.8265452
1414,1999,354,1724,1154,221,0.39290002,7.4524026,0,1,0,5.398163,55.538303,0.39290002,7.0509896
1415,2000,354,1724,1157,239,0.45490003,7.4524026,0,0,1,5.4764633,55.538303,0.45490003,7.0535855
1416,1997,355,1846,2252,324,0.5172,7.5207763,0,0,0,5.7807436,56.562077,0.5172,7.719574
1417,1998,355,1846,2337,303,0.5486,7.5207763,1,0,0,5.7137327,56.562077,0.5486,7.7566233
1418,1999,355,1846,2601,302,0.5345,7.5207763,0,1,0,5.710427,56.562077,0.5345,7.8636513
1419,2000,355,1846,2679,324,0.5309,7.5207763,0,0,1,5.7807436,56.562077,0.5309,7.893199
1420,1997,356,1830,493,324,0.38819999,7.512071,0,0,0,5.7807436,56.431213,0.38819999,6.200509
1421,1998,356,1830,603,277,0.41619998,7.512071,1,0,0,5.6240177,56.431213,0.41619998,6.401917
1422,1999,356,1830,625,331,0.4113,7.512071,0,1,0,5.8021183,56.431213,0.4113,6.437752
1423,2000,356,1830,772,351,0.4445,7.512071,0,0,1,5.8607864,56.431213,0.4445,6.6489844
1424,1997,357,1727,706,321,0.4246,7.454141,0,0,0,5.771441,55.56422,0.4246,6.559615
1425,1998,357,1727,659,337,0.4685,7.454141,1,0,0,5.820083,55.56422,0.4685,6.4907236
1426,1999,357,1727,636,311,0.50740004,7.454141,0,1,0,5.739793,55.56422,0.50740004,6.455199
1427,2000,357,1727,913,245,0.5222,7.454141,0,0,1,5.5012584,55.56422,0.5222,6.8167357
1428,1997,358,1036,269,148,0.741,6.9431224,0,0,0,4.9972124,48.206947,0.741,5.5947113
1429,1998,358,1036,244,147,0.634,6.9431224,1,0,0,4.9904327,48.206947,0.634,5.497168
1430,1999,358,1036,255,151,0.6097,6.9431224,0,1,0,5.0172796,48.206947,0.6097,5.5412636
1431,2000,358,1036,274,146,0.6382,6.9431224,0,0,1,4.983607,48.206947,0.6382,5.613128
1432,1997,359,773,172,146,0.65199995,6.650279,0,0,0,4.983607,44.22621,0.65199995,5.1474943
1433,1998,359,773,194,148,0.5316,6.650279,1,0,0,4.9972124,44.22621,0.5316,5.267858
1434,1999,359,773,120,151,0.462,6.650279,0,1,0,5.0172796,44.22621,0.462,4.787492
1435,2000,359,773,131,141,0.5171,6.650279,0,0,1,4.94876,44.22621,0.5171,4.8751974
1436,1997,360,1721,967,290,0.4963,7.4506607,0,0,0,5.669881,55.512344,0.4963,6.8741984
1437,1998,360,1721,988,287,0.5586,7.4506607,1,0,0,5.659482,55.512344,0.5586,6.895683
1438,1999,360,1721,1113,284,0.5353,7.4506607,0,1,0,5.6489744,55.512344,0.5353,7.0148144
1439,2000,360,1721,1275,269,0.5244,7.4506607,0,0,1,5.5947113,55.512344,0.5244,7.1507015
1440,1997,361,251,2610,72,0.4273,5.525453,0,0,0,4.276666,30.530632,0.4273,7.8671055
1441,1998,361,251,2690,74,0.4313,5.525453,1,0,0,4.304065,30.530632,0.4313,7.8972964
1442,1999,361,251,2745,81,0.4645,5.525453,0,1,0,4.394449,30.530632,0.4645,7.9175363
1443,2000,361,251,2399,92,0.466,5.525453,0,0,1,4.5217886,30.530632,0.466,7.7828074
1444,1997,362,608,223,232,0.462,6.410175,0,0,0,5.4467373,41.09034,0.462,5.4071717
1445,1998,362,608,232,228,0.48360002,6.410175,1,0,0,5.4293456,41.09034,0.48360002,5.4467373
1446,1999,362,608,217,227,0.5135,6.410175,0,1,0,5.42495,41.09034,0.5135,5.379897
1447,2000,362,608,251,186,0.4234,6.410175,0,0,1,5.2257466,41.09034,0.4234,5.525453
1448,1997,363,1012,1824,153,0.3833,6.919684,0,0,0,5.030438,47.882027,0.3833,7.508787
1449,1998,363,1012,1950,148,0.3561,6.919684,1,0,0,4.9972124,47.882027,0.3561,7.575585
1450,1999,363,1012,2083,153,0.3345,6.919684,0,1,0,5.030438,47.882027,0.3345,7.6415644
1451,2000,363,1012,1951,160,0.2691,6.919684,0,0,1,5.075174,47.882027,0.2691,7.5760975
1452,1997,364,1437,299,221,0.6432,7.270313,0,0,0,5.398163,52.85745,0.6432,5.7004437
1453,1998,364,1437,333,218,0.6972,7.270313,1,0,0,5.3844953,52.85745,0.6972,5.8081427
1454,1999,364,1437,389,198,0.73230004,7.270313,0,1,0,5.288267,52.85745,0.73230004,5.963579
1455,2000,364,1437,381,196,0.77940005,7.270313,0,0,1,5.278115,52.85745,0.77940005,5.9427996
1456,1997,365,585,392,142,0.705,6.371612,0,0,0,4.955827,40.59744,0.705,5.971262
1457,1998,365,585,368,151,0.7022,6.371612,1,0,0,5.0172796,40.59744,0.7022,5.908083
1458,1999,365,585,368,156,0.6136,6.371612,0,1,0,5.049856,40.59744,0.6136,5.908083
1459,2000,365,585,289,153,0.64879996,6.371612,0,0,1,5.030438,40.59744,0.64879996,5.6664267
1460,1997,366,604,2374,184,0.6336,6.403574,0,0,0,5.214936,41.00576,0.6336,7.7723317
1461,1998,366,604,2368,187,0.6206,6.403574,1,0,0,5.2311087,41.00576,0.6206,7.769801
1462,1999,366,604,2728,176,0.615,6.403574,0,1,0,5.170484,41.00576,0.615,7.911324
1463,2000,366,604,2486,204,0.6688,6.403574,0,0,1,5.31812,41.00576,0.6688,7.8184304
1464,1997,367,1145,471,186,0.3886,7.04316,0,0,0,5.2257466,49.606102,0.3886,6.154858
