,state,puma,educ,lweekinc,exper,expersq
8885,49,3900,12,6.214608,44,1936
8886,33,1100,12,5.8742824,24,576
8887,45,1600,14,6.6200733,16,256
8888,56,1000,12,6.8685346,42,1764
8889,71,8116,12,7.62989,25,625
8890,13,401,12,6.471038,32,1024
8891,43,101,12,6.453019,36,1296
8892,14,3702,14,6.2387056,9,81
8893,73,1201,14,7.2739997,29,841
8894,45,2001,9,6.5118594,25,625
8895,22,2700,16,7.2739997,32,1024
8896,5,700,12,7.62934,29,841
8897,73,2001,13,6.694181,10,100
8898,36,100,13,5.6645617,38,1444
8899,24,502,13,6.645391,17,289
8900,14,4003,12,6.3969297,27,729
8901,5,600,16,6.9077554,13,169
8902,47,2400,12,5.789725,7,49
8903,43,3100,12,7.3753524,20,400
8904,43,3506,11,6.0402546,12,144
8905,24,602,16,6.981863,20,400
8906,12,1201,12,7.287245,35,1225
8907,40,1400,12,6.2486377,22,484
8908,62,400,14,6.453019,10,100
8909,67,504,16,7.755053,37,1369
8910,73,1401,16,6.6725197,28,784
8911,31,300,12,7.050856,25,625
8912,49,4503,16,7.050856,21,441
8913,44,1202,16,7.638643,24,576
8914,61,111,12,6.740701,43,1849
8915,4,200,13,5.1817837,16,256
8916,44,1800,12,6.7177114,10,100
8917,14,4201,16,8.693084,8,64
8918,24,100,13,5.8468833,16,256
8919,71,7700,13,6.645391,32,1024
8920,47,700,12,6.769819,20,400
8921,33,400,12,7.3132205,27,729
8922,61,500,16,6.802395,23,529
8923,63,100,13,6.6651936,19,361
8924,14,3302,13,7.338538,34,1156
8925,54,2700,12,8.743409,40,1600
8926,21,3303,16,6.5400305,8,64
8927,35,901,12,5.1463013,43,1849
8928,44,1103,14,7.824046,19,361
8929,21,2800,14,5.952244,18,324
8930,21,1400,12,6.1753874,16,256
8931,13,2202,16,7.2739997,25,625
8932,1,1300,14,7.418581,43,1849
8933,42,200,11,5.238894,44,1936
8934,62,814,16,6.5400305,21,441
8935,71,3800,16,7.176019,18,324
8936,12,902,16,5.2590966,22,484
8937,66,1000,12,6.6474724,22,484
8938,33,1601,14,6.5940976,28,784
8939,24,901,12,6.802395,14,196
8940,53,1500,11,6.5118594,30,900
8941,44,700,16,7.021084,21,441
8942,40,2600,12,4.923624,43,1849
8943,21,1101,12,4.342806,30,900
8944,21,102,14,6.5118594,32,1024
8945,34,800,16,7.5616817,11,121
8946,44,3200,12,6.1753874,14,196
8947,21,3501,16,6.8685346,13,169
8948,3,2500,16,6.806659,10,100
8949,13,2100,16,6.001034,27,729
8950,21,1201,12,6.645391,30,900
8951,73,300,13,6.71305,26,676
8952,43,2702,16,6.357709,31,961
8953,71,3502,12,6.214608,31,961
8954,32,601,16,6.357709,7,49
8955,23,3802,12,6.6200733,30,900
8956,23,1100,9,6.357709,32,1024
8957,71,4800,14,6.357709,8,64
8958,33,1001,12,7.034049,18,324
8959,40,900,12,6.357709,13,169
8960,54,1301,16,6.642888,20,400
8961,13,3506,12,6.4096684,16,256
8962,14,2002,12,5.115996,46,2116
8963,43,2801,12,6.9268036,12,144
8964,22,2500,12,7.090077,18,324
8965,13,1800,12,5.441418,7,49
8966,22,2301,16,6.0655727,12,144
8967,21,3002,13,7.2050066,33,1089
8968,43,2703,12,6.57282,44,1936
8969,23,2302,12,7.034049,13,169
8970,48,1300,12,6.357709,11,121
8971,49,5402,12,6.4222474,23,529
8972,44,4100,11,6.5118594,24,576
8973,14,3302,12,6.5400305,38,1444
8974,3,1200,12,7.130899,9,81
8975,43,400,12,6.4222474,34,1156
8976,43,3800,13,5.3078866,13,169
8977,41,2400,13,7.050856,25,625
8978,67,400,13,6.763174,37,1369
8979,1,1400,12,6.763174,16,256
8980,49,4902,16,7.3509607,27,729
8981,51,1500,11,6.7338595,11,121
8982,14,2202,12,6.167355,13,169
8983,43,2002,16,5.2078032,19,361
8984,56,1100,12,7.2050066,26,676
8985,23,2100,14,6.357709,13,169
8986,34,1900,12,6.0920057,19,361
8987,14,2502,14,6.9077554,37,1369
8988,33,1002,13,6.513986,39,1521
8989,71,3701,12,6.357709,10,100
8990,12,2003,12,6.888337,33,1089
8991,3,1300,16,6.806659,17,289
8992,25,2102,11,7.325959,27,729
8993,49,1100,12,7.246971,41,1681
8994,49,501,14,4.6792784,22,484
8995,71,7607,16,5.5859995,5,25
8996,34,902,12,7.067385,33,1089
8997,34,1704,13,7.130899,29,841
8998,71,7400,13,6.6200733,23,529
8999,23,400,12,6.357709,25,625
9000,34,1602,12,6.4705415,23,529
9001,52,804,16,7.050856,26,676
9002,73,2101,12,6.19519,11,121
9003,14,4202,16,7.3509607,25,625
9004,71,2601,13,6.357709,6,36
9005,72,900,11,6.694181,39,1521
9006,51,1902,13,7.190618,14,196
9007,11,104,13,7.2191916,32,1024
9008,43,2101,12,5.809143,27,729
9009,23,1100,12,6.5344596,32,1024
9010,41,1900,12,6.2523484,9,81
9011,21,3002,11,6.6200733,38,1444
9012,43,3613,16,6.5940976,29,841
9013,25,2203,12,7.050856,21,441
9014,34,901,12,6.848332,30,900
9015,71,1302,14,5.7037826,24,576
9016,43,3901,12,6.763174,27,729
9017,22,1200,12,6.6200733,26,676
9018,14,3402,16,6.8685346,10,100
9019,71,2410,12,6.302619,39,1521
9020,61,111,14,6.645391,39,1521
9021,73,1900,16,6.6200733,32,1024
9022,71,7604,13,6.5808525,11,121
9023,14,3301,11,5.521461,29,841
9024,71,7606,12,7.338538,24,576
9025,31,1500,13,5.926926,32,1024
9026,44,1104,13,7.2050066,18,324
9027,54,200,13,6.524763,19,361
9028,71,1503,14,7.2050066,43,1849
9029,40,3400,12,6.2717667,28,784
9030,41,901,16,7.034049,20,400
9031,71,6105,12,6.8685346,32,1024
9032,32,603,13,7.050856,16,256
9033,13,2700,16,6.5400305,4,16
9034,24,1300,13,7.07327,18,324
9035,21,3402,16,7.050856,4,16
9036,49,5402,13,8.031686,25,625
9037,22,1500,12,6.806659,16,256
9038,44,600,9,6.357709,32,1024
9039,65,506,12,6.55108,33,1089
9040,71,7000,16,7.130899,12,144
9041,13,3301,11,6.9077554,14,196
9042,43,1600,12,6.5940976,28,784
9043,22,1500,12,6.733402,44,1936
9044,71,2702,16,7.656992,17,289
9045,21,2700,12,6.9077554,23,529
9046,44,1505,16,6.7060156,34,1156
9047,43,2402,16,7.7440033,34,1156
9048,22,2500,14,7.5208597,26,676
9049,14,3102,12,6.7807956,15,225
9050,73,2006,13,7.050856,30,900
9051,14,4003,10,6.3775115,42,1764
9052,49,2309,12,6.545571,34,1156
9053,43,3601,13,6.763174,35,1225
9054,31,500,12,6.9565454,28,784
9055,47,1500,12,6.288716,18,324
9056,44,1800,12,6.3969297,29,841
9057,71,7200,12,6.731569,42,1764
9058,34,1706,16,1.7525388,12,144
9059,47,2100,13,5.2590966,9,81
9060,44,2600,12,6.694181,37,1369
9061,53,700,12,5.6645617,40,1600
9062,24,701,10,6.7899723,31,961
9063,41,1500,12,7.2739997,38,1444
9064,41,904,12,6.5400305,14,196
9065,21,3006,12,7.2050066,30,900
9066,71,8002,12,6.8277125,42,1764
9067,71,7602,13,7.9123387,30,900
9068,71,1504,13,6.726971,28,784
9069,49,5611,13,6.440824,27,729
9070,34,800,12,6.5400305,30,900
9071,56,800,16,6.214608,6,36
9072,21,3502,13,7.5616817,27,729
9073,14,2802,12,6.763174,23,529
9074,33,200,12,6.241175,34,1156
9075,23,2601,16,7.5616817,25,625
9076,24,4200,12,6.6200733,26,676
9077,47,3400,12,6.0384216,31,961
9078,72,900,13,6.785153,26,676
9079,22,1902,16,7.0169544,18,324
9080,71,8115,13,6.763174,23,529
9081,43,3606,14,6.682205,8,64
9082,23,3803,13,7.967147,31,961
9083,25,2300,14,7.130899,19,361
9084,24,612,12,6.40013,27,729
9085,52,1005,16,7.5616817,31,961
9086,40,2200,13,6.482872,16,256
9087,3,1600,14,7.7186856,20,400
9088,4,800,12,6.645391,22,484
9089,4,100,16,7.946648,35,1225
9090,48,1900,16,8.683359,20,400
9091,21,2200,12,6.8277125,23,529
9092,25,1200,13,6.1753874,32,1024
9093,48,400,12,5.233779,46,2116
9094,49,3702,12,5.9769363,7,49
9095,14,3500,14,6.3238072,15,225
9096,40,2500,16,6.5808525,9,81
9097,21,1102,12,7.130899,20,400
9098,52,1203,16,7.824046,14,196
9099,34,2600,13,6.4191175,10,100
9100,52,902,16,6.8685346,12,144
9101,73,1300,16,6.1753874,7,49
9102,25,1000,13,6.5118594,38,1444
9103,43,3509,16,7.2739997,42,1764
9104,46,1200,12,6.214608,27,729
9105,71,1301,13,6.785153,24,576
9106,25,600,13,6.5118594,6,36
9107,49,4100,12,5.354407,46,2116
9108,43,2003,16,7.7612453,38,1444
9109,33,1002,16,5.83571,31,961
9110,71,7606,13,7.130899,26,676
9111,49,4702,16,6.963845,30,900
9112,23,1000,16,7.130899,37,1369
9113,14,400,12,7.0169544,25,625
9114,21,3004,13,6.357709,12,144
9115,34,1705,12,6.453019,40,1600
9116,2,700,16,5.926926,17,289
9117,40,2600,12,6.5940976,22,484
9118,43,102,14,7.4998064,33,1089
9119,54,400,12,6.5118594,12,144
9120,49,6100,12,6.5118594,42,1764
9121,42,500,12,6.4297194,8,64
9122,43,2608,12,6.173786,22,484
9123,71,1601,13,6.645391,29,841
9124,71,2108,13,6.6700835,33,1089
9125,33,2100,12,6.8277125,39,1521
9126,32,1000,12,6.8685346,42,1764
9127,40,304,16,6.7292724,12,144
9128,44,3000,14,6.8685346,30,900
9129,72,500,12,6.277944,38,1444
9130,24,702,12,6.2815475,23,529
9131,24,800,13,6.4222474,32,1024
9132,51,1100,12,5.560682,8,64
9133,40,800,12,6.645391,25,625
9134,47,2900,12,6.645391,10,100
9135,12,502,12,6.2523484,30,900
9136,61,600,16,5.6645617,35,1225
9137,49,100,12,6.357709,35,1225
9138,72,1305,12,6.9077554,22,484
9139,73,1201,14,6.645391,25,625
9140,43,2701,12,6.001034,10,100
9141,47,902,10,6.756485,44,1936
9142,47,600,11,6.761152,26,676
9143,49,3701,9,5.9572315,44,1936
9144,25,700,16,6.963845,28,784
9145,13,4209,14,7.2850494,43,1849
9146,13,1605,16,7.8617864,14,196
9147,71,400,11,6.9995627,13,169
9148,44,1202,16,8.7090845,12,144
9149,33,1002,12,6.7292724,42,1764
9150,45,700,12,6.5118594,40,1600
9151,46,100,11,6.2523484,13,169
9152,14,2002,16,7.0169544,16,256
9153,62,807,12,6.645391,38,1444
9154,65,400,13,6.5940976,39,1521
9155,54,3103,12,5.8524237,8,64
9156,43,2001,13,7.5616817,38,1444
9157,14,903,12,6.8685346,29,841
9158,23,3500,13,6.9077554,31,961
9159,47,4000,11,5.710172,36,1296
9160,51,100,13,6.1345654,30,900
9161,36,300,16,6.214608,28,784
9162,33,1402,12,6.4650674,17,289
9163,73,1001,12,5.0106354,31,961
9164,24,604,12,7.4432735,21,441
9165,36,400,13,6.4222474,8,64
9166,12,1902,16,6.8685346,21,441
9167,4,400,12,7.3753524,17,289
9168,34,400,12,6.963845,35,1225
9169,25,1700,13,6.776419,24,576
9170,40,2000,13,6.344286,20,400
9171,23,1700,12,6.8685346,22,484
9172,62,400,13,3.8548646,33,1089
9173,42,1300,12,6.963845,28,784
9174,63,600,16,6.524763,28,784
9175,43,1801,12,6.4222474,35,1225
9176,31,700,12,6.357709,43,1849
9177,44,300,12,6.5232234,15,225
9178,73,1401,13,6.5344596,31,961
9179,49,4618,14,9.225229,36,1296
9180,54,2000,9,5.651139,13,169
9181,35,100,16,8.702715,31,961
9182,43,1103,13,6.377127,26,676
9183,51,1902,16,7.737035,17,289
9184,23,1200,12,6.7177114,36,1296
9185,40,1300,12,6.4769726,46,2116
9186,49,4100,12,6.1753874,41,1681
9187,23,2504,16,5.2590966,14,196
9188,34,200,12,6.3902407,17,289
9189,1,1800,12,6.8685346,26,676
9190,71,2703,16,6.768493,13,169
9191,34,1601,16,7.967147,22,484
9192,24,502,14,6.9077554,13,169
9193,52,802,12,5.942674,19,361
9194,14,902,12,6.8685346,30,900
9195,43,2901,13,7.7052627,38,1444
9196,33,1303,16,7.050856,8,64
9197,34,200,12,5.7037826,13,169
9198,49,2509,16,6.5118594,8,64
9199,42,700,13,7.666042,39,1521
9200,21,103,13,6.7177114,17,289
9201,35,702,12,6.963845,15,225
9202,36,300,13,6.5118594,14,196
9203,53,900,16,5.7291,31,961
9204,71,1602,16,7.5616817,12,144
9205,12,1503,16,8.727953,28,784
9206,49,3400,16,6.8277125,24,576
9207,23,3000,12,6.9660244,31,961
9208,33,2500,16,6.0432897,8,64
9209,73,500,16,7.130899,13,169
9210,46,1600,12,6.645391,28,784
9211,51,900,10,6.7177114,13,169
9212,23,4102,12,7.3132205,25,625
9213,23,2502,13,7.666042,44,1936
9214,14,1804,13,6.6478877,21,441
9215,43,2103,12,6.8503704,9,81
9216,81,200,12,6.5003653,21,441
9217,49,4618,16,7.050856,15,225
9218,22,2600,11,5.035953,22,484
9219,41,2300,13,6.061098,20,400
9220,32,601,16,6.5674295,4,16
9221,21,1700,16,8.062457,22,484
9222,22,1901,12,6.8277125,35,1225
9223,71,7700,14,7.083646,31,961
9224,62,809,12,6.987798,10,100
9225,73,1803,14,6.1753874,16,256
9226,43,2202,13,6.288716,14,196
9227,3,1800,14,6.9268036,41,1681
9228,71,2704,16,7.5616817,14,196
9229,62,904,13,6.1345654,6,36
9230,51,1200,9,5.710172,35,1225
9231,68,400,12,6.167355,24,576
9232,42,1300,12,7.0169544,27,729
9233,22,2400,12,6.8277125,12,144
9234,43,2705,16,6.3099184,26,676
9235,49,502,13,6.802395,8,64
9236,71,1505,12,4.923624,46,2116
9237,71,7605,13,6.694181,34,1156
9238,4,500,12,6.292281,13,169
9239,41,600,13,7.050856,28,784
9240,68,400,16,7.287245,19,361
9241,13,2202,12,6.9995627,25,625
9242,25,1300,12,6.655341,36,1296
9243,13,4113,16,7.2739997,29,841
9244,43,2102,16,7.2050066,27,729
9245,52,804,13,6.1551847,15,225
9246,23,2602,12,6.8360114,21,441
9247,13,4301,12,7.4563212,25,625
9248,24,4601,12,6.763174,22,484
9249,24,2201,13,6.8685346,26,676
9250,21,3101,14,6.888337,31,961
9251,62,801,16,7.5616817,25,625
9252,25,2300,12,6.578182,38,1444
9253,62,801,16,6.7177114,9,81
9254,24,2202,11,6.645391,47,2209
9255,44,4300,12,4.5659494,19,361
9256,3,3000,12,6.740701,30,900
9257,49,5302,13,6.6251884,28,784
9258,82,301,16,6.7177114,29,841
9259,61,105,12,7.1636887,25,625
9260,61,201,12,6.2743273,32,1024
9261,49,6400,13,4.8128095,30,900
9262,62,806,14,6.5940976,14,196
9263,67,700,13,5.9009504,6,36
9264,1,900,16,7.5616817,35,1225
9265,34,700,13,6.292281,25,625
9266,49,2504,12,6.963845,24,576
9267,34,901,12,6.5400305,43,1849
9268,42,1600,14,6.553824,18,324
9269,13,4301,14,7.246971,35,1225
9270,36,400,16,6.2523484,7,49
9271,63,700,16,7.050856,15,225
9272,12,1105,12,6.848117,29,841
9273,49,1700,12,6.1753874,27,729
9274,71,2602,12,7.204021,25,625
9275,12,2302,13,7.228227,19,361
9276,32,400,13,6.357709,8,64
9277,44,1103,16,5.2983174,4,16
9278,72,1102,16,7.336751,30,900
9279,64,600,12,6.1753874,33,1089
9280,64,300,12,4.9305925,29,841
9281,22,1200,12,6.6656837,46,2116
9282,21,3006,12,6.763174,15,225
9283,54,1900,16,7.2739997,21,441
9284,43,3605,16,6.972294,39,1521
9285,22,3700,12,5.952244,28,784
9286,14,3402,11,6.4128284,40,1600
9287,24,3107,9,6.684612,27,729
9288,3,2000,12,6.694181,38,1444
9289,52,400,12,6.3904986,27,729
9290,13,4304,14,6.4222474,35,1225
9291,3,3100,12,7.067385,20,400
9292,51,1702,12,6.763174,44,1936
9293,31,400,12,5.759872,26,676
9294,62,814,14,7.067385,15,225
9295,22,1000,13,7.824046,45,2025
9296,13,4018,16,6.2717667,6,36
9297,73,1004,12,6.174603,10,100
9298,52,1001,13,7.130899,31,961
9299,14,2102,12,5.966147,37,1369
9300,21,3509,16,7.9052715,16,256
9301,13,1603,12,6.694181,35,1225
9302,34,2500,12,6.29799,26,676
9303,23,3802,12,6.3238072,23,529
9304,71,6126,12,6.6378627,23,529
9305,24,609,12,6.5118594,24,576
9306,53,500,12,5.7709217,34,1156
9307,42,400,12,6.7499313,17,289
9308,21,400,12,5.9166164,33,1089
9309,53,1400,13,6.453019,17,289
9310,43,2404,16,6.8277125,23,529
9311,14,3203,14,7.2331777,15,225
9312,34,1601,16,6.047554,27,729
9313,34,400,12,6.645391,34,1156
9314,43,3503,12,6.5118594,24,576
9315,36,300,12,5.9009504,8,64
9316,1,100,10,6.8685346,41,1681
9317,13,3301,13,7.083646,24,576
9318,48,1600,11,5.441418,41,1681
9319,25,1300,12,3.6496587,40,1600
9320,3,2900,16,6.14865,37,1369
9321,25,200,13,6.453019,11,121
9322,43,3505,12,6.981863,8,64
9323,44,3300,13,6.694181,30,900
9324,62,802,16,7.1461663,7,49
9325,13,1605,16,6.645391,30,900
9326,31,500,12,6.2523484,30,900
9327,44,1501,12,6.645391,10,100
9328,52,200,10,6.649926,21,441
9329,32,500,12,6.963845,25,625
9330,13,2402,10,7.20786,40,1600
9331,13,1605,12,7.967147,26,676
9332,49,3504,13,5.7291,9,81
9333,21,2900,12,6.655341,34,1156
9334,71,8103,16,7.325959,29,841
9335,13,3602,12,7.1153946,22,484
9336,24,2500,12,6.43467,26,676
9337,48,201,12,4.828314,20,400
9338,47,201,12,4.199705,43,1849
9339,43,1200,13,8.724833,25,625
9340,21,3203,16,7.5516315,11,121
9341,43,2603,12,5.8524237,23,529
9342,14,4003,13,7.4563212,38,1444
9343,21,3103,16,6.763174,10,100
9344,62,103,16,6.963845,7,49
9345,63,500,16,6.645391,12,144
9346,51,1703,12,6.1753874,17,289
9347,44,1105,14,7.3132205,37,1369
9348,40,100,16,7.6104717,20,400
9349,71,7200,16,7.1153946,14,196
9350,12,304,12,6.829794,22,484
9351,67,302,14,6.694181,20,400
9352,54,502,13,6.694181,31,961
9353,13,3903,16,5.952244,10,100
9354,47,2602,16,6.8277125,5,25
9355,51,1400,12,6.4222474,7,49
9356,54,1900,12,6.357709,14,196
9357,71,2305,12,7.2050066,40,1600
9358,47,1602,14,7.050856,44,1936
9359,22,800,12,6.5792513,45,2025
9360,21,3303,16,7.6009026,20,400
9361,35,801,12,6.684612,11,121
9362,31,1900,12,6.214608,43,1849
9363,33,1201,16,7.399163,32,1024
9364,24,302,12,5.9009504,30,900
9365,49,2201,12,6.514713,17,289
9366,44,1502,12,8.7090845,22,484
9367,41,700,12,6.357709,15,225
9368,24,1400,16,6.5940976,25,625
9369,49,5201,12,6.357709,42,1764
9370,73,2003,16,7.130899,18,324
9371,24,2100,12,6.3306804,23,529
9372,5,500,16,7.050856,27,729
9373,6,300,12,6.047554,12,144
9374,53,500,13,6.5118594,18,324
9375,71,200,12,5.952244,10,100
9376,51,500,9,7.9737916,45,2025
9377,13,3808,16,6.645391,4,16
9378,25,700,11,6.363028,47,2209
9379,21,3411,12,7.050856,9,81
9380,47,2702,16,7.325959,20,400
9381,44,1201,13,7.1612043,29,841
9382,21,800,13,6.988759,27,729
9383,12,1504,12,6.5674295,20,400
9384,49,2305,16,7.5616817,40,1600
9385,63,500,12,5.521461,44,1936
9386,13,1300,12,6.645391,17,289
9387,5,600,12,6.4222474,15,225
9388,71,2704,16,7.2739997,32,1024
9389,71,3100,10,6.785153,21,441
9390,44,1103,16,8.7090845,38,1444
9391,45,600,12,6.380774,17,289
9392,42,1200,12,6.1948056,13,169
9393,22,900,14,6.6965594,18,324
9394,22,3200,13,6.5592885,25,625
9395,43,400,12,6.127597,34,1156
9396,13,1900,12,6.370954,25,625
9397,14,1804,12,6.645391,28,784
9398,14,1900,13,6.981863,21,441
9399,12,305,12,7.5616817,39,1521
9400,14,1804,13,7.3540425,40,1600
9401,33,100,16,6.933073,24,576
9402,43,3507,14,7.1774187,27,729
9403,43,2205,16,6.763174,19,361
9404,43,2206,12,8.804875,17,289
9405,54,3201,12,7.083646,28,784
9406,25,2300,10,6.1024218,41,1681
9407,49,4624,16,6.9995627,9,81
9408,46,1400,14,6.135565,23,529
9409,3,800,13,6.8715525,20,400
9410,12,2104,14,7.130899,21,441
9411,12,703,12,7.0169544,25,625
9412,3,1600,13,6.1345654,27,729
9413,13,4304,13,6.5400305,38,1444
9414,23,1401,12,2.9565115,15,225
9415,44,400,16,7.1612043,21,441
9416,45,1802,13,6.063785,32,1024
9417,48,2102,16,6.9268036,22,484
9418,43,3200,16,7.050856,33,1089
9419,45,1804,14,7.050856,11,121
9420,14,1806,16,7.445148,39,1521
9421,25,2202,16,7.2331777,17,289
9422,48,700,12,6.288716,26,676
9423,41,1400,13,6.3099184,8,64
9424,24,202,16,6.684612,26,676
9425,73,1004,12,7.4783,21,441
9426,21,101,13,7.083646,14,196
9427,44,1503,12,6.19519,20,400
9428,1,1100,12,6.5674295,32,1024
9429,23,600,12,6.4222474,16,256
9430,14,2802,12,4.029806,40,1600
9431,24,3108,16,6.802395,4,16
9432,40,1000,16,6.888337,29,841
9433,49,2308,12,6.5203943,27,729
9434,47,2701,16,6.5118594,4,16
9435,44,500,14,6.5022902,12,144
9436,21,3205,12,6.684612,22,484
9437,62,808,12,6.694181,23,529
9438,49,4501,16,7.700432,17,289
9439,40,502,12,6.8685346,9,81
9440,48,600,12,6.1753874,39,1521
9441,13,4108,16,6.7177114,3,9
9442,43,3502,13,6.453019,7,49
9443,13,1502,14,6.1753874,10,100
9444,52,504,16,7.4563212,5,25
9445,24,2100,12,6.344286,13,169
9446,71,6400,16,7.190618,30,900
9447,72,1000,13,6.7200346,35,1225
9448,22,3500,12,6.8503704,35,1225
9449,14,2300,12,6.981863,35,1225
9450,21,800,9,6.014995,43,1849
9451,71,6200,16,7.399163,24,576
9452,13,2601,16,5.952244,27,729
9453,62,820,12,6.5118594,21,441
9454,13,2300,13,6.5674295,21,441
9455,12,502,12,6.2560453,11,121
9456,21,3002,16,7.3132205,26,676
9457,47,4200,14,6.3064156,32,1024
9458,46,400,16,5.5059566,18,324
9459,23,3500,13,7.1153946,34,1156
9460,13,4210,12,6.8685346,31,961
9461,54,2800,14,6.2523484,31,961
9462,23,3500,13,7.8885846,40,1600
9463,45,1401,14,7.2739997,25,625
9464,32,1100,12,6.1345654,24,576
9465,24,2203,12,6.3904986,17,289
9466,22,3700,12,6.806659,39,1521
9467,6,100,14,6.806659,15,225
9468,14,2300,12,5.441418,14,196
9469,24,3500,12,6.2706976,22,484
9470,24,604,16,7.099646,26,676
9471,44,3600,12,6.645391,27,729
9472,21,3513,12,5.452468,30,900
9473,64,500,12,6.8685346,23,529
9474,21,500,13,6.963845,21,441
9475,14,3904,12,6.9454956,34,1156
9476,62,821,16,7.338538,19,361
9477,22,300,13,7.130899,18,324
9478,21,3001,16,6.1753874,29,841
9479,24,3500,12,6.6149316,21,441
9480,52,1203,13,7.130899,32,1024
9481,73,1005,13,5.4875593,39,1521
9482,40,2200,12,6.5400305,38,1444
9483,41,700,12,5.952244,24,576
9484,43,2802,12,6.645391,36,1296
9485,71,2102,13,7.179689,25,625
9486,23,4104,13,7.050856,39,1521
9487,24,4302,16,7.1612043,42,1764
9488,22,700,14,7.4224195,31,961
9489,12,2003,13,4.482568,26,676
9490,13,802,12,6.437752,40,1600
9491,49,1100,13,6.763174,21,441
9492,13,4301,14,7.130899,13,169
9493,43,900,12,6.731569,23,529
9494,43,2702,14,7.2050066,13,169
9495,23,3900,16,7.2739997,30,900
9496,13,3901,16,6.7829766,33,1089
9497,71,8111,16,7.898154,16,256
9498,31,1400,12,6.288716,22,484
9499,48,1400,12,6.173786,26,676
9500,71,2104,16,6.804529,32,1024
9501,53,1600,13,6.482872,28,784
9502,71,8107,16,6.7338595,6,36
9503,14,3002,12,6.8277125,29,841
9504,24,1700,12,7.2723985,21,441
9505,24,4401,12,6.740701,28,784
9506,49,200,16,5.3452744,6,36
9507,52,1600,12,6.0920057,13,169
9508,71,7900,13,7.099646,17,289
9509,35,701,13,7.050856,32,1024
9510,43,3507,12,7.5616817,39,1521
9511,13,3504,16,7.7014437,23,529
9512,56,1000,16,6.1753874,41,1681
9513,62,600,13,6.4222474,30,900
9514,23,2505,14,7.130899,16,256
9515,24,100,12,6.645391,29,841
9516,12,2103,16,5.2590966,26,676
9517,3,1300,12,5.521461,22,484
9518,33,1002,13,7.138867,29,841
9519,24,3900,12,6.795964,22,484
9520,71,2101,12,7.176019,35,1225
9521,61,700,12,7.1153946,46,2116
9522,71,5411,16,7.130899,8,64
9523,47,2701,16,7.7440033,22,484
9524,21,3501,16,5.3375382,34,1156
9525,13,700,12,7.4563212,26,676
9526,40,1000,16,7.5312223,22,484
9527,41,1200,12,6.1345654,15,225
9528,49,4618,13,6.1345654,13,169
9529,24,2201,12,6.8151336,32,1024
9530,42,1100,12,6.1753874,31,961
9531,71,5405,13,7.3901815,33,1089
9532,35,200,12,6.3062754,25,625
9533,40,302,12,6.8109055,44,1936
9534,24,1101,16,7.0169544,17,289
9535,72,1101,12,6.44694,39,1521
9536,13,2100,10,6.5674295,34,1156
9537,56,500,12,5.424611,26,676
9538,24,611,12,6.694181,17,289
9539,45,2500,16,6.4222474,10,100
9540,44,3600,16,6.8685346,32,1024
9541,35,400,12,7.5616817,20,400
9542,48,1900,16,6.6200733,41,1681
9543,13,1300,12,6.453019,24,576
9544,12,1105,12,6.4222474,22,484
9545,24,2100,12,6.5674295,26,676
9546,13,4308,13,6.9454956,25,625
9547,25,1400,13,4.7229533,14,196
9548,37,300,12,5.1849885,44,1936
9549,72,1303,14,6.8685346,31,961
9550,68,200,13,7.2050066,30,900
9551,1,100,12,6.6700835,39,1521
9552,41,1300,13,6.2523484,11,121
9553,1,1000,9,5.818712,22,484
9554,24,4800,13,5.789725,33,1089
9555,13,2300,13,6.047554,31,961
9556,23,3806,11,7.1615357,27,729
9557,37,300,14,6.1753874,8,64
9558,21,3506,13,6.8685346,14,196
9559,48,1400,14,6.785153,26,676
9560,12,1600,16,7.050856,27,729
9561,71,7100,16,5.952244,12,144
9562,53,1000,13,6.5118594,6,36
9563,73,2002,14,9.320688,31,961
9564,40,100,16,7.6478596,21,441
