,occ,loanamt,action,msa,suffolk,appinc,typur,unit,married,dep,emp,yjob,self,atotinc,cototinc,hexp,price,other,liq,rep,gdlin,lines,mortg,cons,pubrec,hrat,obrat,fixadj,term,apr,prop,inss,inson,gift,cosign,unver,review,netw,unem,min30,bd,mi,old,vr,sch,black,hispan,male,reject,approve,mortno,mortperf,mortlat1,mortlat2,chist,multi,loanprc,thick,white
406,1,106,1,1120,0,84,3,1.0,1.0,0.0,0,0,0,7083.0,0.0,1090.0,132.0,0.0,51.0,1.0,1,34.0,1,5,0,16.0,33.0,0,360.0,132.0,2,0,0,0,0,0,2,85.0,3.2,0.0,1,1,1,1,0,0,0,1.0,0,1,1,0,0,0,0,0.0,0.8030303,0.0,1
407,1,166,1,1120,1,112,0,1.0,1.0,0.0,0,0,1,9304.0,0.0,1995.0,207.0,0.0,47.0,0.0,1,11.0,1,1,0,21.4,37.8,1,360.0,218.0,1,0,0,0,0,0,999,78.0,3.2,0.0,1,0,1,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.8019324,0.0,1
408,1,95,1,1120,0,30,1,2.0,0.0,0.0,0,1,0,2532.0,0.0,544.0,105.0,0.0,13.0,1.0,1,7.0,2,2,0,21.5,28.3,0,360.0,105.0,3,1,0,1,0,0,3,32.0,3.2,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,1.0,0.9047619,0.0,1
409,1,100,1,1120,0,47,0,1.0,1.0,0.0,0,0,1,3907.0,0.0,1016.0,187.0,0.0,303.0,1.0,1,5.0,1,5,0,26.0,26.0,0,360.0,199.0,1,0,0,0,0,0,2,505.0,3.2,0.0,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,0,0.0,0.53475934,0.0,1
410,1,131,1,1120,0,64,1,1.0,1.0,0.0,0,0,0,3754.0,1575.0,1451.0,138.0,0.0,19.0,1.0,1,2.0,2,1,0,26.0,28.0,0,360.0,138.0,2,1,0,0,0,0,2,41.0,3.9,0.0,1,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.9492754,0.0,1
411,2,50,3,1120,0,43,0,1.0,0.0,0.0,1,1,1,6356.0,0.0,613.0,75.0,0.0,40.0,2.0,1,4.0,2,4,0,9.64,10.4,0,360.0,75.0,2,0,0,1,0,0,1,48.0,10.6,0.0,1,0,0,1,1,0,0,1.0,1,0,0,1,0,0,1,0.0,0.6666667,0.0,1
412,1,135,1,1120,0,84,3,1.0,1.0,2.0,0,0,0,4641.0,2380.0,1524.0,276.0,0.0,83.1,2.0,1,4.0,1,1,0,26.7,29.9,0,360.0,276.0,2,0,0,0,0,0,3,259.0,3.9,,1,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.48913044,0.0,1
413,1,224,1,1120,0,90,0,1.0,1.0,1.0,0,0,0,3413.0,4053.0,2175.0,255.0,0.0,25.0,2.0,1,9.0,1,1,0,30.71,37.5,0,360.0,255.0,2,1,0,0,0,0,2,112.0,3.1,0.0,1,1,1,1,1,1,0,1.0,0,1,1,0,0,0,1,0.0,0.8784314,0.0,0
414,1,82,1,1120,0,70,8,1.0,1.0,0.0,0,0,0,3708.0,1708.0,898.0,91.0,0.0,217.0,1.0,1,11.0,2,1,0,17.0,35.0,1,360.0,115.0,1,1,0,1,0,0,1,242.0,1.8,0.0,1,1,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.9010989,0.0,1
415,1,159,1,1120,0,82,6,1.0,1.0,1.0,0,0,1,3102.0,3699.0,1632.0,199.0,0.0,65.0,2.0,1,15.0,2,1,0,24.0,29.0,0,360.0,200.0,2,0,0,0,0,0,2,84.0,3.2,0.0,0,1,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.79899496,0.0,1
416,1,102,1,1120,0,666,5,1.0,1.0,0.0,1,0,0,1542.0,4229.0,987.0,128.0,0.0,43.0,3.0,1,13.0,1,1,1,18.0,35.0,0,360.0,128.0,2,0,0,1,1,0,3,411.0,4.3,0.0,0,1,1,1,0,0,0,0.0,0,1,1,0,0,0,1,0.0,0.796875,1.0,1
417,1,185,1,1120,0,85,3,1.0,1.0,0.0,0,0,0,7950.0,0.0,1996.0,205.0,0.0,36.6,1.0,1,9.0,2,1,0,25.1,34.1,0,360.0,205.0,2,1,0,1,0,0,3,22.7,4.3,0.0,0,1,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.902439,0.0,1
418,1,163,3,1120,0,58,0,1.0,1.0,3.0,0,0,0,3829.0,1103.0,1735.0,290.0,0.0,23.9,2.0,0,12.0,4,6,0,30.44,36.4,0,360.0,320.0,1,0,0,1,0,0,1,-69.6,3.2,0.0,0,1,1,0,1,0,1,1.0,1,0,0,0,0,1,0,0.0,0.56206894,0.0,0
419,1,175,2,1120,0,94,0,1.0,1.0,0.0,0,0,0,5568.0,2142.0,1577.0,235.0,0.0,69.0,1.0,1,14.0,1,2,0,21.0,22.0,1,360.0,235.0,2,0,0,0,0,0,1,321.0,1.8,0.0,0,1,0,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.7446808,0.0,1
420,1,259,1,1120,0,125,0,1.0,0.0,0.0,0,0,0,10408.0,0.0,2730.0,288.0,0.0,26.0,1.0,1,31.0,1,1,0,26.0,40.0,1,360.0,288.0,2,1,0,1,0,0,3,85.0,3.6,0.0,0,1,0,0,1,0,0,0.0,0,1,1,0,0,0,1,0.0,0.8993056,0.0,1
421,2,150,1,1120,0,110,3,2.0,1.0,2.0,0,0,1,4767.0,4333.0,1428.0,210.0,0.0,119.0,1.0,1,31.0,2,2,0,18.0,28.0,0,360.0,210.0,3,0,0,0,0,0,1,692.0,3.6,0.0,1,0,1,1,0,0,0,1.0,0,1,0,1,0,0,1,1.0,0.71428573,0.0,1
422,1,100,1,1120,0,54,9,2.0,1.0,2.0,0,0,0,3411.0,975.0,1053.0,190.0,0.0,85.0,2.0,1,19.0,1,1,0,25.0,36.0,0,360.0,216.8,3,0,0,0,0,0,1,715.91,3.9,0.0,0,0,1,1,0,0,0,1.0,0,1,1,0,0,0,1,1.0,0.5263158,0.0,1
423,1,152,1,1120,0,71,0,1.0,1.0,0.0,0,0,0,5952.0,0.0,1761.0,190.0,0.0,48.6,2.0,1,1.0,2,1,0,28.0,38.0,0,360.0,190.0,2,0,0,0,0,0,1,79.626,4.3,,0,1,0,0,0,0,0,0.0,0,1,0,1,0,0,1,0.0,0.8,0.0,1
424,1,180,1,1120,0,100,1,1.0,1.0,2.0,0,0,0,5667.0,2667.0,1873.0,273.0,0.0,251.0,1.0,1,10.0,1,1,0,22.0,23.0,0,360.0,280.0,2,0,0,0,0,0,2,494.0,3.2,0.0,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.6593407,0.0,1
425,1,90,1,1120,0,113,8,1.0,1.0,2.0,0,0,1,9537.0,0.0,1062.0,100.0,0.0,71.0,1.0,1,22.0,1,2,0,9.0,20.0,0,360.0,100.0,1,0,0,0,0,0,2,771.0,3.6,0.0,1,1,1,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.9,0.0,1
426,1,360,1,1120,0,870,0,1.0,1.0,3.0,0,0,0,72529.0,0.0,3881.0,450.0,0.0,43.0,0.0,1,5.0,4,6,0,5.3,5.6,1,360.0,450.0,2,0,0,0,0,0,999,1576.0,3.2,0.0,1,1,0,0,1,1,0,1.0,0,1,0,0,0,1,0,0.0,0.8,0.0,0
427,1,185,1,1120,0,80,1,1.0,1.0,1.0,0,1,0,6700.0,2083.0,2055.0,350.0,0.0,523.7,1.0,1,10.0,1,2,0,23.4,26.1,0,360.0,357.0,2,0,0,0,0,0,999,649.8,3.1,0.0,0,1,0,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.5285714,0.0,1
428,1,44,1,1120,1,50,1,1.0,0.0,0.0,0,0,0,4166.0,0.0,557.0,74.0,0.0,72.3,1.0,1,5.0,2,2,0,13.33,15.5,0,360.0,74.0,1,0,0,0,0,0,3,127.3,3.2,0.0,0,1,1,1,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.5945946,0.0,1
429,1,137,1,1120,1,122,3,1.0,0.0,0.0,0,0,0,2137.0,8980.0,1459.0,153.0,0.0,53.0,9.0,0,27.0,2,6,0,15.0,42.0,0,360.0,153.0,1,0,0,0,0,0,2,60.0,3.2,0.0,1,1,0,0,1,1,0,0.0,0,1,0,1,0,0,0,0.0,0.89542484,1.0,0
430,1,81,1,1120,0,35,1,1.0,1.0,2.0,0,0,0,2957.0,0.0,919.3,101.0,0.0,29.0,2.0,1,16.0,2,1,0,29.9,40.8,0,360.0,115.0,2,0,0,0,0,0,2,97.0,3.9,0.0,0,1,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.8019802,0.0,1
431,1,104,1,1120,0,52,0,1.0,0.0,0.0,0,0,0,4225.0,0.0,1077.0,131.0,26.0,35.0,2.0,1,18.0,2,1,0,28.0,41.0,0,360.0,131.0,1,0,0,0,0,0,2,31.0,1.8,0.0,1,1,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.79389316,0.0,1
432,1,60,1,1120,1,29,0,1.0,0.0,0.0,1,1,0,2417.0,0.0,894.0,215.0,0.0,162.0,0.0,1,7.0,2,1,0,37.0,39.1,1,360.0,215.0,1,0,0,1,0,0,999,174.0,4.3,0.0,1,1,0,1,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.27906978,0.0,1
433,1,146,1,1120,0,200,8,1.0,1.0,2.0,0,0,1,16666.0,0.0,1468.0,182.0,0.0,57.0,2.0,1,32.0,1,2,0,8.2,21.8,1,360.0,182.0,2,0,0,0,0,0,1,189.0,10.6,0.0,1,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.8021978,0.0,1
434,1,216,1,1120,0,48,0,1.0,1.0,2.0,0,0,1,10550.0,0.0,2216.0,277.0,0.0,59.0,,1,10.0,1,1,0,21.0,22.0,1,360.0,358.0,2,0,0,0,1,0,2,1972.0,4.3,0.0,0,1,1,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.77978337,,1
435,1,153,1,1120,0,160,3,1.0,0.0,0.0,0,0,1,13333.0,0.0,1672.0,312.0,0.0,572.0,1.0,1,15.0,2,1,0,12.0,15.0,0,360.0,315.0,2,0,0,0,0,0,1,2212.0,10.6,,1,1,1,0,1,0,1,1.0,0,1,0,1,0,0,1,0.0,0.4903846,0.0,0
436,1,322,1,1120,0,122,0,1.0,1.0,0.0,0,0,1,7375.0,2083.0,3130.0,435.0,0.0,168.9,3.0,1,12.0,1,5,0,33.0,35.0,1,240.0,435.0,2,0,0,0,0,0,3,705.82,3.2,0.0,1,1,1,0,1,0,0,1.0,0,1,1,0,0,0,0,0.0,0.7402299,1.0,1
437,1,194,1,1120,0,86,9,2.0,1.0,0.0,0,0,0,4300.0,2014.0,1894.0,215.0,0.0,49.0,2.0,1,19.0,2,1,0,30.0,34.0,1,360.0,220.0,3,1,0,1,0,0,1,73.734,1.8,0.0,0,1,0,0,0,0,0,1.0,0,1,0,1,0,0,1,1.0,0.9023256,0.0,1
438,1,207,1,1120,0,93,0,1.0,1.0,1.0,1,1,0,6250.0,1516.0,2174.0,230.0,0.0,22.0,1.0,1,26.0,2,1,0,28.0,38.0,1,360.0,235.0,2,1,0,1,0,0,2,36.0,3.1,0.0,1,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.9,0.0,1
439,1,188,1,1120,0,91,3,1.0,1.0,0.0,0,0,0,7583.0,0.0,2027.0,253.0,0.0,340.0,1.0,1,13.0,2,5,0,27.0,33.0,0,360.0,254.0,1,0,0,0,0,0,2,680.0,3.2,0.0,1,1,1,1,1,0,0,1.0,0,1,0,1,0,0,0,0.0,0.743083,0.0,1
440,1,176,1,1120,0,77,1,2.0,0.0,0.0,0,1,0,3208.0,3180.0,1824.0,185.0,0.0,14.0,1.0,1,18.0,2,2,0,28.0,36.0,0,360.0,195.0,3,1,0,0,0,0,1,51.0,3.2,0.0,0,1,1,0,1,0,0,1.0,0,1,0,1,0,0,1,1.0,0.95135134,0.0,1
441,1,93,1,1120,0,44,1,1.0,0.0,0.0,0,0,0,3692.0,0.0,1158.0,125.0,0.0,58.0,1.0,1,1.0,1,1,0,31.0,38.0,0,360.0,130.0,1,0,0,0,0,0,1,301.0,3.2,0.0,0,1,1,0,1,0,0,0.0,0,1,1,0,0,0,1,0.0,0.744,0.0,1
442,1,145,1,1120,0,75,1,1.0,1.0,2.0,0,0,0,3665.0,2549.0,1508.0,161.0,0.0,14.0,2.0,1,25.0,2,2,0,24.0,32.0,0,360.0,161.0,2,1,0,0,0,0,3,44.0,3.2,0.0,0,1,0,1,0,0,1,1.0,0,1,0,1,0,0,1,0.0,0.9006211,0.0,0
443,1,149,2,1120,0,50,0,1.0,1.0,2.0,0,1,0,4136.0,0.0,1287.0,165.0,0.0,34.0,1.0,0,2.0,2,4,1,31.0,31.0,1,480.0,166.0,2,0,0,0,0,0,3,65.0,3.9,0.0,0,1,0,1,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.9030303,0.0,1
444,1,257,3,1120,0,101,0,1.0,1.0,0.0,0,1,0,8449.0,0.0,2794.0,368.0,0.0,210.0,3.0,1,14.0,2,1,0,33.0,41.0,0,360.0,370.0,2,0,0,0,0,0,1,281.0,1.8,0.0,0,1,0,1,1,0,0,1.0,1,0,0,1,0,0,1,0.0,0.69836956,1.0,1
445,1,105,1,1120,0,35,1,1.0,0.0,0.0,0,0,0,2659.0,972.0,1153.0,110.0,0.0,18.19,1.0,1,11.0,2,2,0,28.5,30.5,0,360.0,112.0,2,0,0,0,0,0,999,27.492,3.9,0.0,1,1,0,0,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.95454544,0.0,1
446,1,370,1,1120,0,280,9,1.0,1.0,3.0,0,1,0,23803.0,0.0,3952.0,510.0,0.0,263.0,4.0,1,24.0,2,1,0,18.0,25.0,0,360.0,515.0,2,0,0,0,0,0,3,561.0,1.8,,0,1,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.7254902,1.0,1
447,1,130,1,1120,0,66,1,1.0,0.0,0.0,0,0,0,3865.0,1640.0,1428.0,130.0,0.0,42.0,2.0,1,7.0,2,1,0,26.0,26.0,0,360.0,151.0,2,1,0,0,0,0,1,125.0,3.2,0.0,0,1,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,1.0,0.0,1
448,1,131,3,1120,0,53,0,1.0,1.0,0.0,0,0,0,4456.0,0.0,1235.0,146.0,0.0,31.0,2.0,0,11.0,2,1,1,31.0,41.0,0,180.0,148.0,2,0,0,0,0,0,5,71.0,10.6,0.0,0,1,0,0,1,0,0,1.0,1,0,0,1,0,0,1,0.0,0.89726025,0.0,1
449,2,160,3,1120,0,172,0,1.0,1.0,1.0,0,0,1,10513.0,3850.0,1677.0,193.0,0.0,527.0,3.0,0,18.0,1,1,1,12.0,19.0,0,180.0,193.0,2,0,0,0,0,0,2,761.0,4.3,,0,1,0,0,1,0,0,1.0,1,0,1,0,0,0,1,0.0,0.82901555,1.0,1
450,2,102,1,1120,0,152,1,1.0,1.0,2.0,0,0,0,4635.0,8000.0,1796.0,312.0,0.0,258.0,1.0,1,19.0,1,1,0,14.2,38.6,0,180.0,312.0,2,0,0,0,0,0,1,455.0,3.2,0.0,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.32692307,0.0,1
451,1,96,1,1120,0,48,0,1.0,1.0,0.0,0,1,0,4500.0,0.0,1134.0,128.0,0.0,53.1,1.0,1,12.0,2,3,0,25.13,40.1,0,360.0,128.5,1,0,0,0,0,0,1,61.0,3.1,0.0,0,1,0,1,1,1,0,,0,1,0,1,0,0,1,0.0,0.75,0.0,0
452,1,65,1,1120,0,255,0,1.0,1.0,0.0,6,6,0,750.0,20541.0,798.0,81.0,0.0,441.0,2.0,1,29.0,1,3,0,4.0,20.0,1,360.0,134.0,1,0,0,0,0,0,2,791.0,3.6,0.0,0,1,1,0,0,0,0,0.0,0,1,1,0,0,0,1,0.0,0.80246913,0.0,1
453,1,135,1,1120,0,55,3,1.0,1.0,0.0,0,1,0,3571.0,1917.0,1484.0,152.0,0.0,35.0,1.0,1,18.0,1,1,0,29.67,42.7,0,360.0,165.0,2,1,0,0,0,0,1,33.0,3.1,0.0,1,1,0,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.8881579,0.0,1
454,1,106,1,1120,0,41,0,1.0,0.0,0.0,0,0,0,3400.0,0.0,1142.0,133.0,0.0,67.0,1.0,1,26.0,2,2,0,33.0,38.0,0,360.0,133.0,2,0,0,1,0,0,2,102.0,3.2,0.0,0,1,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.7969925,0.0,1
455,1,125,1,1120,0,56,1,1.0,1.0,4.0,0,1,0,4599.0,0.0,1571.0,128.0,0.0,82.78,2.0,1,17.0,1,1,0,31.0,31.0,1,360.0,420.0,2,0,0,0,0,1,2,1151.8,3.2,0.0,1,1,1,1,0,0,0,1.0,0,1,1,0,0,0,1,0.0,0.9765625,0.0,1
456,1,180,1,1120,0,108,9,1.0,1.0,0.0,0,0,0,4983.0,3583.0,2056.0,435.0,0.0,80.0,1.0,1,34.0,1,2,0,24.0,43.0,0,360.0,448.0,2,0,0,0,0,0,1,-10.0,4.3,,1,1,0,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.41379312,0.0,1
457,1,70,1,1120,1,44,1,1.0,0.0,0.0,0,0,0,3650.0,0.0,818.0,78.0,0.0,20.0,1.0,1,2.0,2,1,0,22.0,26.0,0,360.0,78.0,1,1,0,0,0,0,1,36.0,3.2,,0,1,1,1,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.8974359,0.0,1
458,1,265,1,1120,0,135,9,1.0,1.0,3.0,0,1,0,6250.0,5000.0,1577.0,470.0,0.0,156.0,2.0,1,18.0,1,1,0,14.0,14.0,0,360.0,472.0,2,0,0,0,0,0,1,338.0,3.1,0.0,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.5638298,0.0,1
459,1,136,1,1120,0,64,0,1.0,0.0,0.0,0,1,0,5316.0,0.0,1470.0,170.0,0.0,46.0,2.0,1,6.0,2,1,0,29.0,34.0,0,360.0,170.0,2,0,0,0,0,0,2,80.0,3.6,,0,1,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.8,0.0,1
460,1,150,1,1120,0,62,0,1.0,0.0,0.0,1,1,0,5200.0,0.0,1537.0,301.0,0.0,32.0,1.0,1,0.0,2,4,0,29.6,29.6,1,360.0,313.0,1,0,0,0,0,0,5,867.0,1.8,0.0,0,1,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.49833888,0.0,1
461,1,107,1,1120,0,44,0,1.0,0.0,0.0,0,1,0,2333.0,1434.0,1161.0,113.0,0.0,11.0,4.0,1,14.0,2,1,0,28.05,29.3,1,360.0,119.0,2,1,0,0,0,0,1,24.0,3.2,0.0,1,1,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.94690263,1.0,1
462,1,56,1,1120,0,37,0,1.0,0.0,0.0,9,9,1,3106.0,0.0,229.0,70.0,0.0,53.0,0.0,1,3.0,1,1,0,7.4,12.1,1,360.0,73.0,1,0,0,0,0,0,999,777.0,1.8,0.0,0,1,1,1,0,0,0,1.0,0,1,1,0,0,0,1,0.0,0.8,0.0,1
463,1,182,2,1120,0,102,0,1.0,1.0,0.0,0,1,0,6080.0,2569.0,2485.0,365.0,46.8,162.8,2.0,1,12.0,2,1,0,28.7,34.9,0,360.0,368.0,2,0,0,0,0,0,999,415.1,3.2,0.0,0,1,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.49863014,0.0,1
464,1,95,3,1120,1,37,0,1.0,0.0,0.0,0,0,0,3066.0,0.0,941.0,100.0,0.0,33.0,1.0,1,14.0,2,2,0,31.0,37.0,0,360.0,117.0,2,1,1,0,0,0,1,91.0,10.6,0.0,0,1,0,1,1,0,0,1.0,1,0,0,1,0,0,1,0.0,0.95,0.0,1
465,1,104,1,1120,1,40,3,1.0,1.0,2.0,0,1,0,2062.0,1386.0,1027.0,116.0,0.0,29.0,3.0,1,5.0,2,1,0,31.0,35.0,0,180.0,117.0,2,0,0,0,0,0,3,81.0,3.2,1.0,1,1,1,1,1,1,0,1.0,0,1,0,1,0,0,1,0.0,0.8965517,1.0,0
466,1,83,1,1120,1,43,0,1.0,0.0,0.0,0,0,0,3571.0,0.0,870.0,83.0,0.0,7.0,0.0,1,5.0,1,1,0,24.0,40.0,0,180.0,83.0,1,0,0,0,0,0,999,107.0,2.0,0.0,0,1,1,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,1.0,0.0,1
467,1,650,1,1120,1,242,0,1.0,0.0,0.0,0,0,1,20166.0,0.0,6392.0,1050.0,0.0,429.0,1.0,1,6.0,2,1,0,31.7,32.1,1,480.0,1150.0,1,0,0,0,0,0,2,684.0,3.2,0.0,0,1,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.61904764,0.0,1
468,1,135,1,1120,0,51,8,1.0,1.0,5.0,0,0,0,3153.0,1266.0,1119.0,150.0,0.0,15.0,1.0,1,20.0,2,6,0,29.0,38.0,0,360.0,150.0,2,0,0,1,0,0,1,39.0,3.2,0.0,1,1,1,0,0,1,0,1.0,0,1,0,1,0,0,0,0.0,0.9,0.0,0
469,1,77,1,1120,0,63,3,1.0,0.0,2.0,0,0,0,3235.0,2015.0,804.0,105.0,0.0,28.0,2.0,1,16.0,2,1,0,16.0,29.0,0,360.0,113.0,2,0,0,0,0,0,1,26.0,3.1,0.0,0,1,1,0,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.73333335,0.0,1
470,1,200,1,1120,1,60,3,3.0,0.0,0.0,0,0,0,5058.0,0.0,2188.0,350.0,0.0,186.0,1.0,1,11.0,1,1,0,39.0,39.0,0,360.0,350.0,3,0,0,0,0,0,2,500.0,1.8,0.0,1,1,1,1,1,0,0,0.0,0,1,1,0,0,0,1,1.0,0.5714286,0.0,1
471,1,74,1,1120,0,48,0,1.0,0.0,0.0,0,1,0,2014.0,1929.0,687.0,74.0,0.0,26.0,2.0,1,17.0,1,4,0,19.0,26.0,1,360.0,85.0,1,0,0,0,0,0,1,44.0,3.6,,1,1,0,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,1.0,0.0,1
472,1,252,1,1120,1,120,9,1.0,0.0,0.0,0,0,0,10000.0,0.0,2818.0,315.0,0.0,87.0,1.0,1,11.0,2,3,0,29.0,32.0,0,360.0,320.0,2,0,0,0,0,0,3,149.0,4.3,0.0,1,0,0,1,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.8,0.0,1
473,1,130,1,1120,0,66,0,1.0,1.0,0.0,0,0,1,3188.0,2286.0,1436.0,320.0,0.0,210.0,0.0,1,4.0,2,1,0,26.2,33.1,1,360.0,320.0,2,0,0,1,0,0,999,318.0,8.9,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.40625,0.0,1
474,1,170,1,1120,0,90,1,1.0,1.0,3.0,0,1,0,7500.0,0.0,1789.0,255.0,0.0,65.0,1.0,1,14.0,1,3,1,24.0,26.0,0,360.0,258.0,2,0,0,0,0,0,1,397.0,3.9,0.0,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.6666667,0.0,1
475,1,104,1,1120,0,49,3,1.0,0.0,0.0,1,1,0,1958.0,2100.0,1056.0,130.0,0.0,38.0,2.0,1,18.0,2,1,0,27.0,34.0,0,360.0,130.0,2,0,0,0,0,0,1,35.0,3.2,0.0,0,1,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0.0,0.8,0.0,1
476,1,70,1,1120,1,33,8,1.0,0.0,0.0,0,0,0,2718.0,0.0,840.0,87.0,0.0,31.0,2.0,1,16.0,2,1,0,27.2,39.9,1,360.0,91.0,1,0,0,0,0,0,1,38.0,10.6,0.0,0,1,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.8045977,0.0,1
477,1,119,1,1120,0,51,0,1.0,1.0,0.0,0,0,0,2623.0,1593.0,1186.0,159.0,0.0,49.0,1.0,1,27.0,2,2,0,28.0,39.0,0,360.0,159.0,2,0,0,0,0,0,1,111.0,3.2,0.0,0,1,0,0,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.7484277,0.0,1
478,1,225,1,1120,0,75,0,1.0,1.0,2.0,0,0,0,6291.0,0.0,2269.0,260.0,0.0,35.0,1.0,1,24.0,1,2,0,36.07,44.5,1,480.0,260.0,2,0,0,0,0,0,3,287.0,3.9,0.0,0,1,1,1,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.86538464,0.0,1
479,1,101,1,1120,0,666,5,1.0,1.0,0.0,1,1,0,6250.0,2417.0,1215.0,112.0,0.0,12.0,2.0,1,33.0,2,1,0,14.0,26.0,0,360.0,114.0,1,1,0,0,0,0,2,3.0,3.2,0.0,0,1,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0.0,0.90178573,0.0,1
480,1,25,1,1120,0,41,0,1.0,1.0,0.0,0,0,1,3459.0,0.0,539.0,25.0,12.138,47.52,1.0,1,6.0,1,1,0,16.0,26.0,0,120.0,185.0,2,0,0,0,0,0,1,304.43,3.6,,1,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,1.0,0.0,1
481,1,390,1,1120,0,162,0,1.0,1.0,3.0,0,0,0,13518.0,0.0,3660.0,488.0,0.0,138.8,3.0,1,29.0,1,5,0,22.5,30.5,0,360.0,570.0,2,0,0,0,0,0,3,390.06,2.0,,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,0,0.0,0.7991803,1.0,1
482,1,168,1,1120,0,94,1,1.0,1.0,0.0,0,1,0,2756.0,5264.0,1474.0,210.0,0.0,103.0,1.0,1,13.0,2,5,0,21.0,31.0,0,360.0,213.0,2,0,0,0,0,0,1,184.0,3.2,0.0,1,1,0,0,1,1,0,1.0,0,1,0,1,0,0,0,0.0,0.8,0.0,0
483,1,87,1,1120,0,39,3,1.0,1.0,3.0,0,0,0,3466.0,0.0,805.0,109.0,0.0,27.0,1.0,1,6.0,2,2,0,26.0,40.0,0,180.0,110.0,2,0,0,0,0,0,2,49.0,5.3,0.0,1,1,0,1,0,0,0,1.0,0,1,0,1,0,0,1,0.0,0.79816514,0.0,1
484,1,185,2,1120,0,85,0,1.0,1.0,1.0,0,0,0,4364.0,2500.0,1908.0,240.0,0.0,57.2,1.0,1,11.0,2,5,0,27.79,32.5,0,360.0,240.0,2,0,0,0,0,0,3,265.0,3.9,0.0,0,1,1,0,1,0,0,1.0,0,1,0,1,0,0,0,0.0,0.7708333,0.0,1
485,1,102,1,1120,0,64,0,1.0,0.0,0.0,0,1,0,4895.0,0.0,914.0,127.0,0.0,27.5,0.0,1,0.0,2,4,0,19.0,19.0,1,360.0,127.0,2,0,0,0,0,0,1,34.5,3.1,0.0,1,1,0,0,1,0,1,1.0,0,1,0,1,0,0,1,0.0,0.8031496,0.0,0
486,1,290,2,1120,0,120,0,1.0,1.0,3.0,0,0,0,4000.0,7750.0,2579.0,399.5,0.0,256.4,2.0,1,24.0,1,1,1,26.0,28.0,0,360.0,399.5,2,0,0,0,0,0,1,316.04,3.2,0.0,0,1,1,0,1,0,0,1.0,0,1,1,0,0,0,1,0.0,0.7259074,0.0,1
