,wage,abil,educ,ne,nc,west,south,exper,motheduc,fatheduc,brkhme14,sibs,urban,ne18,nc18,south18,west18,urban18,tuit17,tuit18,lwage,expersq,ctuit
1012,10.553129,0.21905468,12,0,1,0,0,13,12,12,0,4,1,0,1,0,0,1,14.163123,14.163123,2.3564224,169,0.0
1013,15.165031,1.5486678,12,0,1,0,0,10,12,12,0,4,1,0,1,0,0,1,13.995201,13.124121,2.7189922,100,-0.8710804
1014,11.538462,-0.7434423,12,0,1,0,0,16,12,12,0,6,1,0,1,0,0,0,14.163123,14.163123,2.4456859,256,0.0
1015,13.497653,3.8426,15,0,0,0,1,6,12,12,0,3,1,0,1,0,0,1,13.124121,12.57115,2.602516,36,-0.5529709
1016,8.124577,3.155222,13,0,1,0,0,10,12,8,0,1,1,0,1,0,0,1,13.995201,13.124121,2.0948937,100,-0.8710804
1017,10.817307,1.6126119,12,0,1,0,0,13,12,8,0,1,1,0,1,0,0,0,14.163123,14.163123,2.3811474,169,0.0
1018,10.706538,4.004174,12,0,1,0,0,12,8,11,0,7,1,0,1,0,0,1,14.163123,14.163123,2.3708546,144,0.0
1019,17.55137,4.1788673,15,0,1,0,0,6,8,8,1,6,1,0,1,0,0,1,12.57115,13.08366,2.865132,36,0.5125103
1020,6.6666665,2.0421257,12,0,1,0,0,13,12,12,0,4,1,0,1,0,0,0,14.163123,14.163123,1.89712,169,0.0
1021,11.85567,2.822931,12,0,0,0,1,11,12,8,0,3,1,0,1,0,0,1,13.995201,13.124121,2.4728062,121,-0.8710804
1022,12.534819,3.5367334,14,0,1,0,0,9,13,17,0,4,0,0,1,0,0,1,9.692757,9.417682,2.5285103,81,-0.27507496
1023,15.670911,4.40874,16,0,1,0,0,6,13,18,0,4,1,0,1,0,0,1,8.826549,9.349703,2.7518063,36,0.52315426
1024,24.038462,4.0727444,15,0,1,0,0,5,13,16,0,4,1,0,1,0,0,1,9.349703,10.444347,3.179655,25,1.0946445
1025,7.5329566,3.8209445,16,0,1,0,0,4,13,16,0,4,1,0,1,0,0,1,9.349703,13.08366,2.0192876,16,3.7339573
1026,15.384615,4.59978,13,0,1,0,0,11,9,12,0,2,1,0,1,0,0,1,9.692757,9.417682,2.733368,121,-0.27507496
1027,5.952381,-0.5217562,10,0,1,0,0,17,12,12,0,8,0,0,1,0,0,1,9.692757,9.692757,1.7837913,289,0.0
1028,5.39643,3.5754042,15,0,1,0,0,7,12,10,1,2,1,0,1,0,0,1,8.826549,9.349703,1.6857376,49,0.52315426
1029,4.9554014,-1.4206933,12,0,1,0,0,8,12,10,0,3,1,0,1,0,0,1,10.444347,10.256019,1.6004782,64,-0.18832874
1030,30.434782,3.5352392,13,0,1,0,0,9,12,12,0,1,1,0,1,0,0,1,9.417682,8.826549,3.415586,81,-0.5911331
1031,22.596153,3.4643383,12,0,0,0,1,13,12,12,0,1,1,0,1,0,0,1,9.692757,9.692757,3.1177797,169,0.0
1032,7.9326925,4.3011417,12,0,1,0,0,13,12,12,1,8,1,0,1,0,0,0,9.692757,9.692757,2.0709925,169,0.0
1033,2.7777777,-0.3636501,12,0,1,0,0,9,12,12,1,3,1,0,1,0,0,1,8.826549,9.349703,1.0216513,81,0.52315426
1034,19.711538,2.5753314,14,0,1,0,0,13,12,13,1,4,1,0,1,0,0,1,9.692757,9.692757,2.9812043,169,0.0
1035,7.8264756,3.558666,16,0,0,1,0,11,14,16,0,2,1,0,1,0,0,1,9.692757,9.692757,2.0575123,121,0.0
1036,1.3736264,2.3310897,12,0,1,0,0,15,11,14,0,0,1,0,1,0,0,1,9.692757,9.692757,0.31745422,225,0.0
1037,15.952981,3.7584734,14,0,1,0,0,13,12,14,0,3,0,0,1,0,0,1,9.692757,9.692757,2.7696457,169,0.0
1038,6.6666665,2.1262271,12,0,0,0,1,15,12,12,0,6,1,0,1,0,0,1,14.163123,14.163123,1.89712,225,0.0
1039,10.336538,3.4124959,12,0,1,0,0,14,12,11,1,3,1,0,1,0,0,1,9.692757,9.692757,2.335685,196,0.0
1040,11.538462,2.5185733,12,0,1,0,0,12,13,13,0,5,1,0,1,0,0,1,9.692757,9.417682,2.4456859,144,-0.27507496
1041,19.444445,2.613466,14,0,1,0,0,13,12,16,0,1,1,0,1,0,0,1,9.692757,9.692757,2.9675615,169,0.0
1042,13.081395,2.6766467,15,0,1,0,0,9,12,16,1,5,0,0,1,0,0,1,9.692757,9.692757,2.571191,81,0.0
1043,11.46789,4.0033207,15,0,1,0,0,8,12,12,0,3,0,0,1,0,0,1,9.417682,8.826549,2.4395509,64,-0.5911331
1044,17.045454,3.7047038,15,0,1,0,0,6,12,14,0,2,1,0,1,0,0,1,9.349703,10.444347,2.8358836,36,1.0946445
1045,19.23077,4.4021726,15,0,1,0,0,11,12,14,0,5,1,0,1,0,0,1,9.692757,9.692757,2.9565115,121,0.0
1046,18.115942,3.9827979,15,0,1,0,0,8,12,13,0,5,1,0,1,0,0,1,9.692757,9.417682,2.8967924,64,-0.27507496
1047,5.407841,1.8200974,12,0,0,0,1,16,12,7,0,2,0,0,0,1,0,0,6.2668705,6.2668705,1.68785,256,0.0
1048,8.75,-0.8225082,11,0,0,0,1,14,12,8,0,2,0,0,0,1,0,0,6.2668705,6.2668705,2.1690538,196,0.0
1049,6.397059,0.052556,11,0,0,0,1,15,8,12,0,1,0,0,0,1,0,1,6.2668705,6.2668705,1.8558383,225,0.0
1050,7.9326925,-0.07338603,12,0,0,0,1,14,10,9,0,6,0,0,0,1,0,0,6.2668705,6.2668705,2.0709925,196,0.0
1051,8.653846,-1.6338711,12,0,0,0,1,13,10,12,1,2,0,0,0,1,0,0,6.2668705,6.2668705,2.1580038,169,0.0
1052,10.576923,-4.686911,8,0,0,0,1,16,11,12,1,2,0,0,0,1,0,0,6.2668705,5.628096,2.3586745,256,-0.6387744
1053,23.696682,4.4124947,17,0,0,0,1,8,16,12,0,1,1,0,0,1,0,1,6.2668705,6.2668705,3.165335,64,0.0
1054,10.617761,2.2406898,12,0,0,0,1,15,12,12,0,4,0,0,0,1,0,1,6.2668705,6.2668705,2.362528,225,0.0
1055,7.1729956,1.4589751,12,0,0,0,1,15,12,12,0,3,0,0,0,1,0,0,6.2668705,6.2668705,1.9703233,225,0.0
1056,8.741259,2.5452347,16,0,0,0,1,11,12,10,0,0,0,0,0,1,0,0,6.2668705,6.2668705,2.168054,121,0.0
1057,3.2894738,-3.5028977,8,0,0,0,1,17,7,8,0,3,0,0,0,1,0,0,6.2668705,6.2668705,1.1907276,289,0.0
1058,10.398614,2.338381,15,0,0,0,1,12,14,14,0,5,1,0,0,1,0,1,0.0,0.0,2.3416724,144,0.0
1059,11.952191,1.2477586,12,0,0,0,1,12,13,13,0,5,1,0,0,1,0,1,2.0889568,2.0889568,2.4809146,144,0.0
1060,8.516483,-0.48267126,10,0,0,0,1,17,12,9,1,1,0,0,0,1,0,1,7.102453,7.102453,2.1420035,289,0.0
1061,14.897579,3.1260312,12,0,0,0,1,10,12,12,0,1,1,0,0,1,0,1,2.251239,4.1322803,2.7011988,100,1.8810413
1062,32.5,-2.020429,8,0,0,0,1,16,12,6,1,3,1,0,0,1,0,1,2.0889568,2.0889568,3.48124,256,0.0
1063,3.9568346,-1.0960317,8,0,0,0,1,13,8,8,0,9,1,0,0,1,0,1,4.1322803,3.895709,1.3754443,169,-0.23657131
1064,6.703911,-1.887539,10,0,0,0,1,11,12,11,0,2,1,0,0,1,0,1,3.895709,3.810777,1.902691,121,-0.08493209
1065,12.759644,-1.0347695,12,0,0,0,1,15,12,9,0,1,1,0,0,1,0,1,2.0889568,2.0889568,2.5462873,225,0.0
1066,8.633094,2.349116,15,0,0,0,1,10,13,14,0,2,1,0,0,1,0,1,2.0889568,2.0889568,2.155603,100,0.0
1067,12.5,4.280972,16,0,0,0,1,6,16,20,0,2,1,0,0,1,0,1,4.1322803,3.895709,2.5257287,36,-0.23657131
1068,13.824884,2.8699386,15,0,0,0,1,9,19,20,0,2,1,0,0,1,0,1,3.7601223,3.7601223,2.62647,81,0.0
1069,7.5716605,5.356942,19,0,0,0,1,2,16,16,0,3,1,0,0,1,0,1,4.1322803,3.895709,2.0244124,4,-0.23657131
1070,10.368957,-0.011605625,12,0,0,0,1,14,12,12,0,5,1,0,0,1,0,0,2.0889568,2.0889568,2.3388164,196,0.0
1071,9.982639,4.5919676,19,0,0,0,1,1,16,19,0,1,1,0,0,1,0,1,3.895709,3.810777,2.3008475,1,-0.08493209
1072,23.351648,4.564392,13,0,0,0,1,12,16,17,0,0,1,0,0,1,0,1,2.0889568,2.0889568,3.1506677,144,0.0
1073,19.23077,4.5916977,15,0,0,1,0,12,19,20,1,2,1,0,0,1,0,1,0.0,0.0,2.9565115,144,0.0
1074,8.0,5.0437326,16,0,0,0,1,8,19,20,1,2,1,0,0,1,0,1,2.0889568,2.251239,2.0794415,64,0.16228223
1075,7.4096026,3.0586383,13,0,0,0,1,9,12,14,0,3,1,0,0,1,0,1,4.1322803,3.895709,2.0027769,81,-0.23657131
1076,7.984032,1.0219225,12,0,0,0,1,15,18,14,1,4,1,0,0,1,0,1,2.0889568,2.0889568,2.0774436,225,0.0
1077,26.006712,5.508494,15,0,0,0,1,8,14,16,0,1,1,0,0,1,0,1,2.0889568,2.251239,3.2583547,64,0.16228223
1078,7.4534163,1.879238,15,0,0,0,1,10,12,16,0,1,1,0,0,1,0,1,2.0889568,2.0889568,2.0086725,100,0.0
1079,18.26923,3.641966,12,0,0,0,1,12,12,12,0,1,0,0,0,1,0,1,2.0889568,2.0889568,2.9052181,144,0.0
1080,16.826923,3.4194584,12,0,0,0,1,11,12,12,0,1,1,0,0,1,0,1,2.0889568,2.251239,2.8229802,121,0.16228223
1081,13.015873,2.561768,13,0,0,0,1,12,11,11,0,3,1,0,0,1,0,1,4.240583,4.240583,2.5661695,144,0.0
1082,13.384321,1.4059882,12,0,0,0,1,11,9,7,0,4,1,0,0,1,0,1,4.240583,5.628096,2.594084,121,1.3875132
1083,23.504274,2.0285778,15,0,0,0,1,7,12,14,0,2,1,0,0,1,0,1,5.628096,4.958737,3.1571822,49,-0.6693592
1084,5.0,-3.4073763,6,0,0,0,1,15,10,8,0,5,1,0,0,1,0,1,4.958737,5.618809,1.609438,225,0.6600723
1085,11.895911,2.5597022,16,0,0,0,1,5,12,12,0,2,1,0,0,1,0,1,4.958737,5.618809,2.4761949,25,0.6600723
1086,4.1464705,-1.5506042,13,0,0,0,1,13,12,12,1,2,1,0,0,1,0,1,4.240583,4.240583,1.4222575,169,0.0
1087,8.713943,2.22961,12,0,0,0,1,11,12,12,0,1,1,0,0,1,0,1,4.240583,5.628096,2.1649244,121,1.3875132
1088,32.692307,1.6878362,12,0,0,1,0,11,16,16,1,1,1,0,0,1,0,1,4.240583,5.628096,3.4871397,121,1.3875132
1089,10.875063,-0.7271058,12,0,0,0,1,9,12,11,0,6,1,0,0,1,0,1,5.618809,5.292743,2.3864725,81,-0.32606602
1090,8.747813,1.1177906,12,0,1,0,0,12,16,16,0,1,0,0,0,0,1,0,7.5202446,7.5202446,2.1688037,144,0.0
1091,4.449388,1.531825,10,0,0,1,0,15,10,8,1,4,1,0,0,0,1,1,7.5202446,7.5202446,1.4927666,225,0.0
1092,1.0733453,2.8982527,11,0,0,1,0,14,12,10,1,2,0,0,0,0,1,0,7.5202446,7.5202446,0.070780225,196,0.0
1093,14.423077,1.9620333,11,0,0,1,0,14,12,12,0,5,1,0,0,0,1,1,7.5202446,7.5202446,2.6688294,196,0.0
1094,22.583479,0.77469087,12,0,0,1,0,12,11,8,0,3,1,0,0,0,1,1,10.06877,10.06877,3.1172187,144,0.0
1095,9.688581,4.047453,20,0,0,1,0,7,14,16,0,2,1,0,0,0,1,0,7.5202446,7.5202446,2.270948,49,0.0
1096,10.200961,2.3828378,13,0,0,1,0,13,13,6,1,2,1,0,0,0,1,0,6.705548,6.705548,2.3224819,169,0.0
1097,10.416667,-2.9044008,10,0,0,0,1,14,11,12,1,7,1,0,0,0,1,0,7.5202446,7.5202446,2.3434072,196,0.0
1098,6.25,0.50082266,12,0,0,1,0,14,12,12,0,6,1,0,0,0,1,0,7.5202446,7.5202446,1.8325815,196,0.0
1099,6.4834313,2.0067885,13,0,0,1,0,11,14,14,0,1,1,0,0,0,1,1,7.5202446,7.5202446,1.8692499,121,0.0
1100,8.680555,4.000892,12,0,0,1,0,14,12,12,0,1,1,0,0,0,1,1,0.0,0.0,2.1610856,196,0.0
1101,14.559235,3.2594297,16,0,0,1,0,10,12,12,1,3,0,0,0,0,1,1,0.0,0.0,2.6782255,100,0.0
1102,9.7533655,0.7091895,12,0,0,1,0,16,12,12,0,6,0,0,0,0,1,0,0.0,0.0,2.2776124,256,0.0
1103,14.112904,1.2780311,14,0,0,1,0,13,16,14,0,2,1,0,0,0,1,0,0.0,0.0,2.6470895,169,0.0
1104,7.2115383,0.6235762,12,0,0,1,0,12,18,20,0,3,0,0,0,0,1,1,0.0,0.0,1.9756823,144,0.0
1105,6.4102564,-1.3848382,12,0,0,1,0,15,8,10,1,5,0,0,0,0,1,1,0.0,0.0,1.8578993,225,0.0
1106,7.075472,0.31426117,14,0,0,1,0,13,12,11,0,2,0,0,0,0,1,1,0.0,0.0,1.9566342,169,0.0
1107,8.3499,-1.2736167,12,0,0,1,0,13,12,13,0,3,0,0,0,0,1,0,0.0,0.0,2.1222496,169,0.0
1108,7.4074073,-0.57799715,9,0,1,0,0,19,8,8,0,13,0,0,1,0,0,0,9.692757,9.692757,2.0024805,361,0.0
1109,10.0,-1.5271641,9,0,1,0,0,15,7,7,0,5,0,0,1,0,0,1,9.692757,9.417682,2.3025851,225,-0.27507496
1110,9.104327,1.4221586,12,0,1,0,0,11,13,13,0,4,1,0,1,0,0,1,9.692757,9.417682,2.2087498,121,-0.27507496
1111,10.0,-1.6665155,12,0,1,0,0,10,12,14,0,3,0,0,1,0,0,1,8.826549,9.349703,2.3025851,100,0.52315426
1112,8.8621645,-1.2393805,12,0,1,0,0,13,10,6,0,6,1,0,1,0,0,0,9.692757,9.692757,2.181791,169,0.0
1113,2.0,3.196058,12,0,1,0,0,15,12,11,0,4,0,0,1,0,0,0,9.692757,9.692757,0.6931472,225,0.0
1114,11.057693,0.76410085,12,0,1,0,0,15,12,12,0,5,1,0,1,0,0,0,9.692757,9.692757,2.4031262,225,0.0
1115,4.9315066,-2.2727728,10,0,1,0,0,14,12,9,1,5,1,0,1,0,0,0,9.692757,9.417682,1.5956446,196,-0.27507496
1116,8.011445,0.03862589,12,0,0,1,0,11,12,12,0,4,1,0,0,0,1,1,0.0,0.0,2.080871,121,0.0
1117,21.14165,2.6911218,15,0,1,0,0,9,19,16,0,2,0,0,1,0,0,0,9.692757,9.692757,3.051245,81,0.0
1118,7.924528,2.69284,12,0,1,0,0,13,12,12,0,3,0,0,1,0,0,0,9.692757,9.692757,2.0699627,169,0.0
1119,7.373516,0.9294347,12,0,1,0,0,14,12,14,0,3,0,0,1,0,0,1,9.692757,9.692757,1.9978946,196,0.0
1120,14.134275,2.9002557,16,0,1,0,0,8,13,16,0,1,1,0,1,0,0,1,9.692757,9.417682,2.6486027,64,-0.27507496
1121,14.957265,3.5087278,15,0,1,0,0,10,12,15,0,3,0,0,1,0,0,1,9.692757,9.692757,2.705197,100,0.0
1122,6.25,-2.4981885,13,0,1,0,0,11,12,12,0,3,1,0,1,0,0,0,11.280367,10.768427,1.8325815,121,-0.51194
1123,15.552099,2.268298,15,0,1,0,0,10,12,12,0,3,1,0,1,0,0,1,7.7709146,7.7709146,2.7441957,100,0.0
1124,5.5650687,2.4222064,12,0,1,0,0,15,12,12,0,3,0,0,1,0,0,1,11.280367,11.280367,1.7165093,225,0.0
1125,15.865385,2.750242,10,0,0,1,0,14,11,12,0,3,1,0,1,0,0,1,11.280367,10.768427,2.7641397,196,-0.51194
1126,10.864841,3.9259605,15,0,1,0,0,9,10,12,0,4,1,0,1,0,0,1,11.280367,11.280367,2.3855321,81,0.0
1127,15.469613,1.078086,12,0,1,0,0,13,12,12,0,3,1,0,1,0,0,0,11.280367,11.280367,2.7388775,169,0.0
1128,7.554945,-3.6774662,12,0,1,0,0,12,11,9,0,4,0,0,1,0,0,1,11.280367,11.280367,2.0222023,144,0.0
1129,8.119658,2.586284,12,0,1,0,0,11,9,9,0,3,1,0,1,0,0,1,7.582914,7.2602425,2.094288,121,-0.3226714
1130,10.204082,2.8866076,14,0,1,0,0,13,12,8,0,8,0,0,1,0,0,0,11.280367,11.280367,2.3227878,169,0.0
1131,5.769231,3.2768605,12,0,1,0,0,12,12,12,0,3,0,0,1,0,0,0,11.280367,10.768427,1.7525388,144,-0.51194
1132,13.57466,-1.6032287,12,0,1,0,0,14,12,18,0,6,1,0,1,0,0,1,11.280367,11.280367,2.6082048,196,0.0
1133,1.4423077,0.19582017,12,0,1,0,0,13,12,12,0,5,0,0,1,0,0,0,11.280367,11.280367,0.3662444,169,0.0
1134,6.4383116,1.6994067,15,0,1,0,0,11,12,12,0,5,0,0,1,0,0,0,7.582914,7.582914,1.8622663,121,0.0
1135,7.4037514,3.9355319,12,0,0,0,1,11,15,14,0,5,1,0,1,0,0,1,7.2602425,7.140578,2.0019867,121,-0.11966467
1136,18.982536,3.4553258,12,0,1,0,0,10,15,14,0,5,1,0,1,0,0,1,7.140578,7.2819777,2.9435194,100,0.14139986
1137,12.782258,4.4930844,17,0,1,0,0,6,12,12,0,3,0,0,1,0,0,1,7.582914,7.2602425,2.548058,36,-0.3226714
1138,5.7667665,3.0298204,15,0,1,0,0,10,8,8,0,3,1,0,1,0,0,0,11.280367,11.280367,1.7521116,100,0.0
1139,15.384615,4.2263417,15,0,0,1,0,10,14,16,0,4,1,0,1,0,0,0,11.280367,11.280367,2.733368,100,0.0
1140,1.5618899,-2.2266736,9,0,0,0,1,16,7,4,0,3,0,0,0,1,0,0,5.9326367,5.9326367,0.44589657,256,0.0
1141,3.3482144,1.4521203,12,0,0,0,1,13,12,5,0,2,0,0,0,1,0,0,2.4440792,2.4440792,1.2084272,169,0.0
1142,17.241379,-1.0799598,12,0,0,0,1,13,12,12,0,3,0,0,0,1,0,0,2.4440792,2.4440792,2.8473122,169,0.0
1143,17.673992,4.7373157,15,0,0,0,1,10,12,4,0,5,0,0,0,1,0,0,2.4440792,2.4440792,2.8720942,100,0.0
1144,6.3934784,4.0394998,12,0,0,0,1,12,12,6,0,2,0,0,0,1,0,1,2.4440792,2.4440792,1.8552785,144,0.0
1145,3.7113402,-4.729329,9,0,0,0,1,16,8,8,0,1,0,0,0,1,0,1,2.4440792,2.4440792,1.311393,256,0.0
1146,8.89047,-1.8348359,10,0,0,0,1,14,7,7,0,4,0,0,0,1,0,1,2.4440792,2.4440792,2.18498,196,0.0
1147,17.307692,2.4913597,12,0,0,0,1,15,8,8,0,11,0,0,0,1,0,1,2.4440792,2.4440792,2.851151,225,0.0
1148,6.4903846,-0.33912906,12,0,0,0,1,16,12,6,0,2,0,0,0,1,0,0,2.4440792,2.4440792,1.8703218,256,0.0
1149,7.4903846,0.76007235,10,0,0,0,1,15,9,6,0,3,0,0,0,1,0,0,2.4440792,2.4440792,2.0136201,225,0.0
1150,9.045226,-3.5121226,9,0,0,0,1,11,6,11,0,3,1,0,0,1,0,1,7.141676,7.3843365,2.2022371,121,0.24266052
1151,7.1729956,1.1233361,12,0,0,0,1,15,11,8,0,5,0,0,0,1,0,0,2.4440792,2.4440792,1.9703233,225,0.0
1152,9.508348,3.2120657,12,0,0,0,1,15,12,12,0,3,0,0,0,1,0,0,2.4440792,2.4440792,2.25217,225,0.0
1153,3.3766234,-2.8366024,9,0,0,0,1,19,12,12,0,4,0,0,0,1,0,0,2.4440792,2.4440792,1.2168763,361,0.0
1154,6.1754684,3.4635117,15,0,0,0,1,10,12,16,0,1,1,0,0,1,0,0,2.4440792,2.4440792,1.8205848,100,0.0
1155,15.102975,1.9923668,15,0,0,0,1,11,14,14,0,1,1,0,0,1,0,1,2.4440792,2.4440792,2.7148917,121,0.0
1156,6.4102564,-5.631463,9,0,0,0,1,16,9,10,0,3,0,0,0,1,0,0,2.4440792,2.4440792,1.8578993,256,0.0
1157,11.363636,-0.8272809,12,0,0,0,1,9,11,7,0,4,1,0,0,1,0,1,7.140578,7.2819777,2.4304185,81,0.14139986
1158,3.250444,-4.1062727,12,0,0,0,1,11,9,8,0,1,1,0,0,1,0,1,7.582914,7.2602425,1.1787915,121,-0.3226714
1159,11.049724,3.039799,11,0,0,0,1,11,11,12,0,3,1,0,0,1,0,1,7.140578,7.140578,2.4024055,121,0.0
1160,13.383839,2.4600484,13,0,0,0,1,15,12,12,1,1,1,0,0,1,0,1,7.582914,7.582914,2.594048,225,0.0
1161,35.04673,4.0394664,16,0,0,0,1,11,16,17,0,2,1,0,0,1,0,1,7.582914,7.582914,3.5566823,121,0.0
1162,13.65894,3.1621754,12,0,0,0,1,13,12,12,0,2,1,0,0,1,0,0,7.582914,7.582914,2.6143942,169,0.0
1163,13.928572,2.0016797,15,0,0,0,1,13,12,12,0,2,1,0,0,1,0,1,7.582914,7.582914,2.6339424,169,0.0
1164,18.26087,2.5501258,15,0,0,0,1,11,12,14,0,2,1,0,0,1,0,0,7.582914,7.582914,2.9047606,121,0.0
1165,68.26242,4.9627247,19,0,0,0,1,8,12,11,1,0,1,0,0,1,0,1,7.582914,7.582914,4.2233596,64,0.0
1166,22.819473,2.401086,12,0,0,1,0,15,15,18,0,1,1,0,0,0,1,1,6.684662,6.684662,3.1276143,225,0.0
1167,4.7808766,2.168941,12,0,0,1,0,11,12,12,0,3,1,0,0,0,1,1,6.684662,6.7537146,1.564624,121,0.069052696
1168,12.477718,1.5796391,12,0,0,1,0,8,12,11,0,1,1,0,0,0,1,1,8.948264,8.669755,2.5239446,64,-0.27850914
1169,17.6,2.359974,13,0,0,1,0,14,14,16,0,1,1,0,0,0,1,1,6.684662,6.684662,2.867899,196,0.0
1170,8.173077,-0.46862143,13,0,0,1,0,12,14,12,0,1,1,0,0,0,1,1,6.684662,6.684662,2.1008453,144,0.0
1171,5.6410255,0.6311796,11,0,0,0,1,15,9,6,1,2,1,0,0,1,0,0,6.684662,6.684662,1.730066,225,0.0
1172,12.5,1.1322333,12,0,0,1,0,15,10,8,0,6,1,0,0,0,1,1,6.684662,6.684662,2.5257287,225,0.0
1173,23.557692,4.5656133,13,0,0,1,0,13,14,13,0,2,1,0,0,0,1,1,6.684662,6.684662,3.1594524,169,0.0
1174,9.615385,4.0637136,12,0,0,1,0,12,12,6,0,1,1,0,0,0,1,1,6.684662,6.684662,2.2633643,144,0.0
1175,12.367491,2.5111883,13,0,0,1,0,12,12,10,0,4,1,0,1,0,0,1,6.684662,6.684662,2.5150714,144,0.0
1176,8.653846,2.374377,12,0,0,1,0,9,12,12,1,3,1,0,0,0,1,1,7.6116147,7.621554,2.1580038,81,0.009939194
1177,13.839286,0.50592715,12,0,0,1,0,12,12,12,0,2,1,0,0,0,1,0,7.958922,7.958922,2.6275113,144,0.0
1178,13.089005,0.58438087,11,1,0,0,0,15,11,10,0,3,1,1,0,0,0,1,7.3949065,7.3949065,2.5717726,225,0.0
1179,18.808777,-3.0402877,9,1,0,0,0,11,0,0,0,2,1,1,0,0,0,1,15.172539,15.137891,2.9343235,121,-0.03464794
1180,15.384615,1.6993098,12,1,0,0,0,9,10,12,0,3,1,1,0,0,0,1,13.934644,15.172539,2.733368,81,1.237895
1181,13.942307,-1.476158,12,1,0,0,0,11,16,16,0,1,1,1,0,0,0,1,15.082261,15.008257,2.634928,121,-0.07400417
1182,21.598272,1.8794793,16,1,0,0,0,7,14,16,0,5,1,1,0,0,0,1,11.155029,10.205619,3.0726132,49,-0.94941044
1183,3.8113387,0.1515905,12,0,0,0,1,10,12,8,0,2,0,1,0,0,0,1,12.363052,11.967087,1.3379805,100,-0.39596558
1184,15.779093,2.9423869,15,0,0,0,1,5,12,8,0,2,1,0,0,1,0,1,12.391353,7.141676,2.7586858,25,-5.2496767
1185,6.730769,2.796945,15,0,1,0,0,6,12,12,0,1,1,0,1,0,0,1,13.388583,13.634975,1.9066894,36,0.24639225
1186,18.14346,1.249611,15,0,0,1,0,8,14,18,0,3,1,0,1,0,0,1,11.280367,10.768427,2.8983102,64,-0.51194
1187,12.735849,0.8233382,12,0,1,0,0,9,12,17,0,3,1,0,1,0,0,1,10.545578,10.113861,2.5444207,81,-0.43171692
1188,18.62745,2.4460502,12,0,0,0,1,14,17,18,0,3,1,0,0,1,0,1,2.0889568,2.0889568,2.9246364,196,0.0
1189,7.2115383,3.327208,12,0,0,1,0,9,12,12,0,2,1,0,0,0,1,1,5.140558,5.513926,1.9756823,81,0.37336826
1190,4.901961,1.8977937,12,0,0,1,0,9,12,13,0,2,0,0,0,0,1,1,5.140558,5.513926,1.5896353,81,0.37336826
1191,5.9435897,3.7818387,12,0,0,1,0,13,12,11,0,0,1,0,0,0,1,1,5.9535255,5.9535255,1.7823132,169,0.0
1192,10.714286,0.63962555,12,0,0,1,0,11,14,14,0,2,1,0,0,0,1,1,0.0,0.0,2.371578,121,0.0
1193,18.506493,4.3780417,12,0,1,0,0,13,12,12,0,6,0,0,1,0,0,0,10.340332,10.340332,2.9181216,169,0.0
1194,17.061611,2.2682536,12,1,0,0,0,10,16,17,0,3,1,1,0,0,0,1,8.595144,9.4995365,2.836831,100,0.90439224
1195,8.561644,3.1617825,15,1,0,0,0,6,14,20,0,1,1,1,0,0,0,1,6.053333,6.125471,2.1472921,36,0.07213831
1196,8.658009,3.9877086,17,0,1,0,0,9,14,16,0,1,0,1,0,0,0,1,7.3949065,7.3949065,2.1584847,81,0.0
1197,12.195122,1.5490683,12,1,0,0,0,15,12,11,0,1,1,1,0,0,0,1,15.082261,15.082261,2.501036,225,0.0
1198,17.5,3.0124164,17,0,0,0,1,10,16,18,0,2,1,1,0,0,0,1,15.082261,15.082261,2.862201,100,0.0
1199,11.373578,5.2130103,13,1,0,0,0,9,12,13,0,5,0,1,0,0,0,1,12.363052,11.967087,2.431293,81,-0.39596558
1200,7.2115383,2.012532,15,1,0,0,0,9,12,12,1,1,1,1,0,0,0,1,11.155029,11.155029,1.9756823,81,0.0
1201,9.580492,1.1402076,11,0,1,0,0,14,9,1,1,7,1,0,1,0,0,1,9.692757,9.692757,2.259729,196,0.0
1202,4.8828125,-4.3370466,12,0,1,0,0,12,12,12,0,0,1,0,1,0,0,0,8.334936,8.334936,1.5857214,144,0.0
1203,18.266476,3.9334724,14,0,1,0,0,10,12,14,0,0,1,0,0,1,0,1,8.334936,8.334936,2.9050674,100,0.0
1204,21.0,2.0714703,16,0,1,0,0,11,12,12,1,1,0,0,1,0,0,1,14.163123,14.163123,3.0445225,121,0.0
1205,10.775741,3.1241174,12,0,1,0,0,10,12,14,0,2,1,0,1,0,0,1,13.124121,12.57115,2.3772974,100,-0.5529709
1206,8.426967,2.7128265,14,0,1,0,0,6,11,13,1,1,1,0,1,0,0,1,5.708711,5.9561014,2.1314368,36,0.24739027
1207,9.134615,0.90716565,12,0,0,0,1,10,11,11,0,3,1,0,0,1,0,1,5.628096,5.6529593,2.212071,100,0.024863243
1208,5.0209203,-4.0511694,8,0,0,0,1,14,9,8,1,4,1,0,0,1,0,1,5.065289,5.3554363,1.6136132,196,0.2901473
1209,7.3076925,0.14077488,16,0,0,0,1,7,12,12,0,1,0,0,0,1,0,1,5.065289,5.3554363,1.9889276,49,0.2901473
1210,11.337643,3.7516365,20,0,0,0,1,8,16,18,0,1,1,0,0,1,0,1,9.838986,9.838986,2.4281285,64,0.0
1211,10.442774,1.9216458,12,0,0,0,1,14,12,9,0,0,1,0,0,1,0,1,6.057975,6.057975,2.3459103,196,0.0
