,distid,schid,lunch,enroll,staff,exppp,avgsal,avgben,math4,story4,bs,lavgsal,lenroll,lstaff,bsbar,lunchbar,lenrollbar,lstaffbar
546,39130.0,2940,39.4,216,93.1,2995,25159.0,7605,34.5,61.5,0.3022775,10.132971,5.3752785,4.5336742,0.3113833467165629,29.83333396911621,5.624938329060872,4.366036574045817
547,39130.0,2941,27.1,299,77.2,3345,34763.0,11137,63.8,75.0,0.32036936,10.456309,5.7004437,4.3463993,0.3113833467165629,29.83333396911621,5.624938329060872,4.366036574045817
548,39130.0,5885,23.0,330,67.9,3131,38372.0,11953,68.0,86.0,0.31150317,10.555083,5.799093,4.218036,0.3113833467165629,29.83333396911621,5.624938329060872,4.366036574045817
549,39140.0,81,9.8,666,67.7,3020,34653.0,11515,78.0,87.9,0.33229446,10.453139,6.50129,4.215086,0.33674562722444534,12.300000071525574,6.240042150020599,4.187115907669067
550,39140.0,100,8.0,473,63.2,3271,41493.0,13186,81.3,100.0,0.31778854,10.63328,6.1590953,4.146304,0.33674562722444534,12.300000071525574,6.240042150020599,4.187115907669067
551,39140.0,583,10.1,489,68.7,2664,32697.0,11081,86.2,87.7,0.33889958,10.395039,6.1923623,4.229749,0.33674562722444534,12.300000071525574,6.240042150020599,4.187115907669067
552,39140.0,1610,18.9,489,72.4,3183,35264.0,11385,70.0,72.9,0.3228505,10.470618,6.1923623,4.2822065,0.33674562722444534,12.300000071525574,6.240042150020599,4.187115907669067
553,39140.0,2076,19.5,572,63.3,2730,33687.0,11592,64.6,65.9,0.344109,10.424868,6.349139,4.1478853,0.33674562722444534,12.300000071525574,6.240042150020599,4.187115907669067
554,39140.0,4405,15.0,458,71.7,3274,34993.0,12160,62.0,83.1,0.34749806,10.462903,6.126869,4.2724905,0.33674562722444534,12.300000071525574,6.240042150020599,4.187115907669067
555,39140.0,5561,8.3,524,59.2,2877,36534.0,12463,80.6,89.3,0.34113428,10.505999,6.261492,4.0809216,0.33674562722444534,12.300000071525574,6.240042150020599,4.187115907669067
556,39140.0,7926,8.8,463,61.7,2696,32737.0,11438,77.8,86.4,0.3493906,10.396261,6.1377273,4.122284,0.33674562722444534,12.300000071525574,6.240042150020599,4.187115907669067
557,39160.0,5799,6.8,424,75.7,3042,31170.0,11264,82.3,92.7,0.36137313,10.347212,6.0497336,4.326778,0.3613731265068054,6.800000190734863,6.049733638763428,4.326777935028076
558,39170.0,1836,13.1,377,75.7,2585,24420.0,8216,65.6,81.3,0.33644554,10.103158,5.9322453,4.326778,0.34140685200691223,16.166667302449543,6.0241020520528155,4.388521035512288
559,39170.0,4104,18.7,538,80.1,3141,28924.0,9960,82.1,85.8,0.34435073,10.272427,6.2878585,4.383276,0.34140685200691223,16.166667302449543,6.0241020520528155,4.388521035512288
560,39170.0,4185,16.7,348,86.1,2992,25138.0,8633,69.8,83.7,0.3434243,10.132136,5.8522024,4.455509,0.34140685200691223,16.166667302449543,6.0241020520528155,4.388521035512288
561,40020.0,5097,56.0,196,82.9,3348,29537.0,10399,51.6,57.8,0.3520669,10.293399,5.278115,4.417635,0.35206690430641174,56.0,5.2781147956848145,4.417634963989258
562,40040.0,3150,43.9,165,80.3,3086,31248.0,12006,33.3,73.3,0.38421658,10.34971,5.1059456,4.38577,0.35936254262924194,42.400001525878906,5.695971727371216,4.30263876914978
563,40040.0,6664,40.9,537,68.0,2763,33470.0,11196,51.6,64.3,0.3345085,10.418405,6.285998,4.2195077,0.35936254262924194,42.400001525878906,5.695971727371216,4.30263876914978
564,40060.0,827,0.0,47,68.1,2589,27851.0,6695,100.0,100.0,0.24038634,10.234624,3.8501475,4.2209773,0.24038633704185486,0.0,3.8501474857330322,4.220977306365967
565,41010.0,7,79.3,343,88.0,3065,37155.0,12548,17.1,31.4,0.33772036,10.522854,5.8377304,4.477337,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
566,41010.0,50,86.3,347,62.2,3249,38981.0,13166,29.1,49.1,0.33775428,10.570829,5.8493247,4.130355,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
567,41010.0,51,64.3,515,72.6,3119,38114.0,12871,39.4,59.1,0.33769745,10.548337,6.244167,4.284965,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
568,41010.0,246,47.1,329,66.6,2684,38446.0,12985,82.1,84.6,0.33774644,10.55701,5.7960577,4.1987047,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
569,41010.0,417,32.7,320,71.9,2884,37270.0,12588,67.6,70.3,0.33775154,10.525944,5.768321,4.275276,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
570,41010.0,436,95.9,535,73.6,3701,41053.0,13866,35.3,41.2,0.3377585,10.62262,6.2822666,4.298645,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
571,41010.0,478,40.6,216,79.6,3190,35386.0,11947,78.3,91.3,0.3376194,10.4740715,5.3752785,4.377014,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
572,41010.0,508,97.8,233,85.4,3603,39043.0,13185,20.0,28.0,0.33770457,10.572419,5.4510384,4.447346,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
573,41010.0,742,83.8,216,79.2,3223,37645.0,12711,17.4,56.5,0.3376544,10.535955,5.3752785,4.3719764,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
574,41010.0,770,43.1,367,79.6,3785,35508.0,11994,45.0,57.5,0.33778304,10.477513,5.9053617,4.377014,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
575,41010.0,815,26.7,333,62.9,2606,36851.0,12445,56.4,61.5,0.33771133,10.514638,5.8081427,4.1415462,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
576,41010.0,917,81.8,295,71.2,3166,37376.0,12623,18.4,34.2,0.33773008,10.528784,5.6869755,4.265493,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
577,41010.0,1026,84.3,349,64.5,3370,39066.0,13195,55.8,53.5,0.33776173,10.573008,5.855072,4.166665,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
578,41010.0,1048,82.3,385,68.1,3173,39139.0,13221,28.8,36.5,0.33779606,10.574875,5.9532433,4.2209773,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
579,41010.0,1280,67.3,297,87.5,3380,35198.0,11889,48.6,56.8,0.33777487,10.468744,5.6937323,4.4716387,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
580,41010.0,1304,99.7,312,77.6,3794,38040.0,12849,10.5,26.3,0.33777604,10.546393,5.7430034,4.3515673,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
581,41010.0,1539,86.6,481,58.2,3384,42011.0,14192,18.8,27.1,0.3378163,10.645687,6.175867,4.063885,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
582,41010.0,1630,95.4,302,117.2,6012,39418.0,13318,7.1,46.4,0.33786595,10.581978,5.710427,4.7638817,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
583,41010.0,1679,66.4,340,62.4,3092,41184.0,13910,29.8,46.8,0.33775252,10.625805,5.8289456,4.1335654,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
584,41010.0,1788,30.6,238,78.6,2843,36179.0,12217,59.3,85.2,0.33768207,10.496234,5.4722705,4.364372,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
585,41010.0,1909,95.3,163,86.5,4670,46490.0,15698,62.5,100.0,0.337664,10.746992,5.09375,4.4601445,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
586,41010.0,2011,44.4,366,137.2,2537,27378.0,9249,48.6,77.1,0.33782598,10.217495,5.902633,4.9214396,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
587,41010.0,2018,91.5,165,100.0,4384,37516.0,12667,26.1,34.8,0.3376426,10.532523,5.1059456,4.6051702,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
588,41010.0,2021,49.4,340,66.5,2815,41136.0,13894,68.6,65.7,0.33775768,10.624639,5.8289456,4.1972017,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
589,41010.0,2319,81.4,435,80.0,3059,36515.0,12336,8.3,18.8,0.33783376,10.505479,6.075346,4.3820267,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
590,41010.0,2642,48.9,358,72.9,2286,34356.0,11604,45.9,62.2,0.3377576,10.444532,5.880533,4.2890887,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
591,41010.0,2743,44.4,319,91.5,2344,36670.0,12387,39.3,60.7,0.33779657,10.509714,5.765191,4.516339,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
592,41010.0,2802,94.3,359,95.0,2839,35077.0,11850,54.1,62.2,0.33782822,10.465301,5.8833222,4.553877,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
593,41010.0,2931,73.1,407,58.7,3242,40461.0,13667,37.8,55.6,0.33778206,10.608094,6.0088134,4.0724397,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
594,41010.0,3212,40.3,359,54.0,2751,42682.0,14415,65.3,83.7,0.3377302,10.661532,5.8833222,3.988984,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
595,41010.0,3450,13.3,291,60.1,2969,39943.0,13488,69.0,90.5,0.3376812,10.595209,5.673323,4.0960097,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
596,41010.0,3451,60.5,328,66.8,2994,36371.0,12286,29.0,48.4,0.3377966,10.501527,5.7930136,4.201703,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
597,41010.0,3474,84.7,429,80.9,4001,40352.0,13633,35.8,53.1,0.3378519,10.605396,6.061457,4.3932137,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
598,41010.0,3477,93.8,287,83.6,3439,38674.0,13063,13.6,50.0,0.33777216,10.5629225,5.659482,4.4260435,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
599,41010.0,4079,80.9,579,61.7,3165,38861.0,13128,41.4,52.9,0.3378194,10.567746,6.3613024,4.122284,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
600,41010.0,4460,45.5,225,56.9,3060,40015.0,13507,82.8,72.4,0.3375484,10.59701,5.4161005,4.0412955,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
601,41010.0,5829,95.8,443,83.1,3691,38536.0,13019,28.1,53.1,0.33783993,10.559348,6.0935698,4.420045,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
602,41010.0,5830,47.3,350,82.6,3240,36808.0,12433,61.5,58.8,0.33777982,10.513471,5.857933,4.4140096,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
603,41010.0,5831,69.3,591,72.4,2858,36694.0,12392,46.7,63.3,0.3377119,10.510368,6.381816,4.2822065,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
604,41010.0,5886,57.5,299,73.6,3330,42029.0,14196,85.7,85.7,0.33776677,10.646115,5.7004437,4.298645,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
605,41010.0,6505,52.0,409,84.8,4107,35160.0,11878,50.0,68.0,0.3378271,10.467665,6.0137153,4.4402957,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
606,41010.0,7384,51.2,196,86.7,4282,38359.0,12952,46.4,53.6,0.33765218,10.554745,5.278115,4.462454,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
607,41010.0,7385,48.7,342,57.9,3178,41349.0,13965,62.5,78.6,0.33773488,10.629804,5.8348107,4.0587173,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
608,41010.0,7386,40.6,207,85.0,3969,34922.0,11791,61.9,81.0,0.33763817,10.460873,5.332719,4.4426513,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
609,41010.0,7640,0.0,152,99.3,4090,39094.0,13199,52.0,83.3,0.33762214,10.573725,5.0238805,4.5981455,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
610,41010.0,7970,57.0,270,95.6,3132,32468.0,10966,26.7,53.3,0.33774793,10.38801,5.598422,4.560173,0.3377449149670808,64.19782702819161,5.767834984737894,4.335365834443466
611,41020.0,2730,38.2,448,73.2,3180,37374.0,12104,52.0,66.0,0.3238615,10.52873,6.104793,4.2931952,0.3251731296380361,42.1000010172526,6.029638449350993,4.325795968373616
612,41020.0,3513,44.7,349,79.1,3601,39000.0,12798,48.2,61.8,0.32815385,10.571317,5.855072,4.3707128,0.3251731296380361,42.1000010172526,6.029638449350993,4.325795968373616
613,41020.0,4453,43.4,459,74.7,3301,38253.0,12375,57.1,58.6,0.32350403,10.551977,6.1290503,4.31348,0.3251731296380361,42.1000010172526,6.029638449350993,4.325795968373616
614,41025.0,1028,18.1,428,69.2,3089,36711.0,11849,76.5,86.7,0.3227643,10.510832,6.059123,4.237001,0.3267581860224406,23.366666793823242,5.964831511179606,4.345378239949544
615,41025.0,2742,20.7,502,67.5,2920,38567.0,12291,74.7,89.9,0.31869215,10.560152,6.2186003,4.2121277,0.3267581860224406,23.366666793823242,5.964831511179606,4.345378239949544
616,41025.0,4461,31.3,275,98.2,3273,32575.0,11037,77.2,93.0,0.3388181,10.3913,5.616771,4.587006,0.3267581860224406,23.366666793823242,5.964831511179606,4.345378239949544
617,41026.0,1005,28.8,329,85.1,3525,34963.0,11815,70.5,63.6,0.33792865,10.462046,5.7960577,4.443827,0.3431435488164425,35.41250014305115,5.883210241794586,4.237628161907196
618,41026.0,1409,27.4,408,71.1,2763,38614.0,13192,100.0,83.3,0.34163776,10.56137,6.011267,4.264087,0.3431435488164425,35.41250014305115,5.883210241794586,4.237628161907196
619,41026.0,2959,49.4,428,67.8,2937,35035.0,12120,90.8,87.7,0.3459398,10.464103,6.059123,4.2165623,0.3431435488164425,35.41250014305115,5.883210241794586,4.237628161907196
620,41026.0,3254,39.4,264,68.2,3606,41424.0,14368,71.0,74.2,0.34685206,10.631616,5.575949,4.2224445,0.3431435488164425,35.41250014305115,5.883210241794586,4.237628161907196
621,41026.0,3537,28.4,397,57.9,2687,36762.0,12360,70.4,77.8,0.33621675,10.51222,5.9839363,4.0587173,0.3431435488164425,35.41250014305115,5.883210241794586,4.237628161907196
622,41026.0,3550,18.6,324,71.0,2826,28622.0,10366,71.9,73.7,0.36216897,10.26193,5.7807436,4.26268,0.3431435488164425,35.41250014305115,5.883210241794586,4.237628161907196
623,41026.0,4126,60.3,367,70.8,2819,33097.0,11368,63.0,61.4,0.34347525,10.407198,5.9053617,4.259859,0.3431435488164425,35.41250014305115,5.883210241794586,4.237628161907196
624,41026.0,4472,31.0,385,64.9,3359,42426.0,14040,85.9,89.1,0.33092916,10.655517,5.9532433,4.1728477,0.3431435488164425,35.41250014305115,5.883210241794586,4.237628161907196
625,41040.0,476,14.5,646,60.7,2725,41743.0,13848,84.8,80.4,0.33174425,10.639287,6.4707994,4.1059437,0.31646840572357177,19.320000076293944,4.989943790435791,4.157706832885742
626,41040.0,5260,13.9,100,62.0,2834,38240.0,11899,81.5,88.9,0.31116632,10.551638,4.6051702,4.1271343,0.31646840572357177,19.320000076293944,4.989943790435791,4.157706832885742
627,41040.0,5308,26.1,112,97.4,3399,36307.0,12139,75.0,83.3,0.33434322,10.499765,4.7184987,4.5788264,0.31646840572357177,19.320000076293944,4.989943790435791,4.157706832885742
628,41040.0,5377,26.2,104,51.0,3122,51177.0,15313,80.0,93.3,0.29921645,10.843045,4.644391,3.9318256,0.31646840572357177,19.320000076293944,4.989943790435791,4.157706832885742
629,41040.0,5593,15.9,91,57.1,3206,46817.0,14320,57.7,53.8,0.30587178,10.754002,4.5108595,4.044804,0.31646840572357177,19.320000076293944,4.989943790435791,4.157706832885742
630,41050.0,492,14.1,482,71.2,3276,40434.0,11034,75.3,77.8,0.27288917,10.607427,6.177944,4.265493,0.28438936670621234,13.333333651224772,5.993686199188232,4.437704086303711
631,41050.0,5067,15.3,316,105.7,3786,35083.0,10353,90.2,84.0,0.29510018,10.465472,5.755742,4.660605,0.28438936670621234,13.333333651224772,5.993686199188232,4.437704086303711
632,41050.0,5212,10.6,423,80.4,3650,39747.0,11335,73.9,85.5,0.28517875,10.59029,6.0473723,4.3870144,0.28438936670621234,13.333333651224772,5.993686199188232,4.437704086303711
633,41070.0,572,37.1,662,70.5,2788,33400.0,10536,72.2,84.4,0.3154491,10.416311,6.4952655,4.255613,0.3154490888118744,37.099998474121094,6.495265483856201,4.255612850189209
634,41080.0,4085,14.3,407,74.9,3060,37361.0,12779,74.6,74.6,0.34204116,10.528382,6.0088134,4.316154,0.34204116463661194,14.300000190734863,6.008813381195068,4.3161540031433105
635,41090.0,393,3.1,380,80.5,3346,34234.0,10007,93.8,91.7,0.29231173,10.440974,5.9401712,4.388257,0.31548604369163513,2.399999976158142,5.987280050913493,4.394582748413086
636,41090.0,2100,1.1,420,79.0,3283,33797.0,11717,88.9,98.6,0.3466876,10.428127,6.0402546,4.3694477,0.31548604369163513,2.399999976158142,5.987280050913493,4.394582748413086
637,41090.0,4409,3.0,396,83.6,3375,32284.0,9926,90.4,94.5,0.30745882,10.382327,5.9814143,4.4260435,0.31548604369163513,2.399999976158142,5.987280050913493,4.394582748413086
638,41110.0,14,2.3,517,96.7,3548,30537.0,9631,98.9,97.7,0.3153879,10.3266945,6.248043,4.5716133,0.31951310237248737,3.3166667222976685,6.268433888753255,4.501042524973552
639,41110.0,751,8.8,560,87.7,3469,31865.0,10366,98.7,94.8,0.3253099,10.369264,6.3279366,4.473922,0.31951310237248737,3.3166667222976685,6.268433888753255,4.501042524973552
640,41110.0,2849,3.4,625,80.8,3378,32893.0,10377,97.0,100.0,0.31547746,10.401015,6.437752,4.391977,0.31951310237248737,3.3166667222976685,6.268433888753255,4.501042524973552
641,41110.0,4175,2.2,406,110.6,3411,27136.0,8590,98.5,98.5,0.31655365,10.208616,6.0063534,4.70592,0.31951310237248737,3.3166667222976685,6.268433888753255,4.501042524973552
642,41110.0,6666,1.5,540,84.1,3837,35128.0,11174,99.1,95.3,0.31809384,10.466754,6.291569,4.4320064,0.31951310237248737,3.3166667222976685,6.268433888753255,4.501042524973552
643,41110.0,7638,1.7,544,84.0,3466,33722.0,11002,100.0,95.7,0.32625586,10.425906,6.2989492,4.4308167,0.31951310237248737,3.3166667222976685,6.268433888753255,4.501042524973552
644,41120.0,1431,49.4,382,78.0,4178,37802.0,11689,90.9,87.3,0.30921644,10.540117,5.9454207,4.356709,0.3344086557626724,53.400001525878906,5.753051280975342,4.438704967498779
645,41120.0,2147,57.4,260,91.9,2005,15634.0,5622,88.9,88.9,0.35960087,9.657204,5.560682,4.520701,0.3344086557626724,53.400001525878906,5.753051280975342,4.438704967498779
646,41130.0,594,21.6,368,68.2,2985,32436.0,10558,78.0,72.9,0.3255025,10.387024,5.908083,4.2224445,0.32784681022167206,12.883333285649618,6.097519397735596,4.250442663828532
647,41130.0,851,16.5,460,77.4,2613,28036.0,9518,76.7,74.4,0.33949208,10.241244,6.1312265,4.3489866,0.32784681022167206,12.883333285649618,6.097519397735596,4.250442663828532
648,41130.0,1006,13.2,381,64.6,3131,37896.0,12012,87.5,89.6,0.31697276,10.542601,5.9427996,4.1682143,0.32784681022167206,12.883333285649618,6.097519397735596,4.250442663828532
649,41130.0,1466,6.4,557,61.0,2947,38195.0,12398,98.9,91.0,0.32459745,10.55046,6.322565,4.1108737,0.32784681022167206,12.883333285649618,6.097519397735596,4.250442663828532
650,41130.0,4450,12.9,391,74.9,3019,32574.0,10526,75.0,83.9,0.32314116,10.39127,5.9687076,4.316154,0.32784681022167206,12.883333285649618,6.097519397735596,4.250442663828532
651,41130.0,7388,6.7,551,76.4,2793,31671.0,10685,95.3,89.5,0.3373749,10.363156,6.3117347,4.335983,0.32784681022167206,12.883333285649618,6.097519397735596,4.250442663828532
652,41140.0,1023,39.4,416,67.3,3305,38395.0,11976,74.1,72.4,0.3119156,10.555682,6.0306854,4.2091603,0.3084900975227356,34.30000114440918,5.641517639160156,4.41037905216217
653,41140.0,2006,33.7,267,88.4,3681,35541.0,9881,75.0,83.3,0.27801692,10.478442,5.587249,4.481872,0.3084900975227356,34.30000114440918,5.641517639160156,4.41037905216217
654,41140.0,2775,36.9,176,90.3,3267,33824.0,11228,80.8,73.1,0.33195364,10.4289255,5.170484,4.5031376,0.3084900975227356,34.30000114440918,5.641517639160156,4.41037905216217
655,41140.0,4459,27.2,323,85.4,3191,30826.0,9620,51.0,78.4,0.3120742,10.336114,5.7776523,4.447346,0.3084900975227356,34.30000114440918,5.641517639160156,4.41037905216217
656,41145.0,1193,24.5,260,86.7,3616,33822.0,11632,47.2,66.7,0.34391817,10.428866,5.560682,4.462454,0.3439208194613457,29.22499990463257,5.6927618980407715,4.6592453718185425
657,41145.0,2386,32.4,180,129.7,3701,23189.0,7757,57.9,60.5,0.33451205,10.051434,5.192957,4.865224,0.3439208194613457,29.22499990463257,5.6927618980407715,4.6592453718185425
658,41145.0,4627,23.4,401,93.8,4436,38076.0,13190,73.6,77.0,0.34641245,10.547339,5.9939613,4.541165,0.3439208194613457,29.22499990463257,5.6927618980407715,4.6592453718185425
659,41145.0,6003,36.6,413,117.7,3648,23971.0,8410,74.4,80.8,0.3508406,10.0846,6.0234475,4.768139,0.3439208194613457,29.22499990463257,5.6927618980407715,4.6592453718185425
