,female,phsrank,BA,AA,black,hispanic,id,exper,jc,univ,lwage,stotal,smcity,medcity,submed,lgcity,sublg,vlgcity,subvlg,ne,nc,south,totcoll
1220,0,18,0,0,0,0,13774.0,162,0.1,0.0,2.38481,-1.0824269,1,0,0,0,0,0,0,0,0,0,0.1
1221,1,94,1,0,0,0,13791.0,108,0.0,4.2888837,1.9950453,1.137062,0,0,1,0,0,0,0,1,0,0,4.2888837
1222,1,73,0,0,0,0,13817.0,92,0.688888,0.0,2.1972246,-1.7688667,0,0,0,1,0,0,0,0,1,0,0.688888
1223,1,74,0,0,0,0,13827.0,145,0.0,5.5666666,2.3333569,0.4735034,0,0,1,0,0,0,0,0,0,1,5.5666666
1224,1,41,0,0,0,0,13842.0,160,0.0,0.0,1.8405495,0.6107914,0,0,0,0,0,0,0,1,0,0,0.0
1225,1,58,0,0,1,0,13848.0,151,0.0,0.0,2.3978953,-0.8536136,0,0,0,1,0,0,0,0,0,1,0.0
1226,0,50,0,0,0,0,13849.0,159,0.0,0.0,2.2772672,-0.30446172,0,0,0,0,0,1,0,0,0,1,0.0
1227,0,68,0,0,0,0,13858.0,143,0.0,2.0666666,2.6820748,0.51926607,0,0,0,0,0,0,0,0,1,0,2.0666666
1228,1,84,1,0,0,0,13870.0,67,0.0,4.3333335,2.7148976,1.4116378,0,0,0,0,0,0,1,1,0,0,4.3333335
1229,1,60,0,0,0,0,13885.0,103,0.0,0.0,1.7191885,0.0,0,1,0,0,0,0,0,0,0,1,0.0
1230,0,24,0,0,0,0,13920.0,166,0.0,0.0,1.89712,-1.8146293,0,0,1,0,0,0,0,0,1,0,0.0
1231,0,98,1,0,0,0,13936.0,109,0.0,5.399996,2.8735647,0.6336727,0,0,0,0,0,0,1,0,1,0,5.399996
1232,0,64,1,0,0,0,13938.0,147,0.0,4.6999917,2.5839975,-0.0298858,0,1,0,0,0,0,0,0,0,0,4.6999917
1233,0,71,0,0,0,0,13942.0,156,0.0,0.0,2.3025851,-1.5629348,0,0,1,0,0,0,0,0,1,0,0.0
1234,0,35,0,0,0,0,13957.0,166,0.0,0.0,2.6390574,0.17604615,0,0,0,0,0,0,1,1,0,0,0.0
1235,0,76,1,0,0,0,13974.0,124,0.0,4.3444376,2.5417657,0.8167233,0,0,0,0,0,0,1,0,0,0,4.3444376
1236,0,78,0,0,0,0,14005.0,124,0.0,0.2,2.575302,0.10740216,0,0,0,1,0,0,0,1,0,0,0.2
1237,1,50,1,0,0,0,14014.0,121,0.22222188,4.4444366,2.1484344,0.6336727,1,0,0,0,0,0,0,0,0,1,4.6666584
1238,0,36,0,0,0,0,14021.0,159,0.0,0.0,1.8870695,-0.80785096,0,1,0,0,0,0,0,0,0,1,0.0
1239,0,53,0,0,0,0,14023.0,140,0.0,0.36666667,2.6741486,0.79384196,0,0,0,0,1,0,0,0,1,0,0.36666667
1240,0,79,0,0,0,0,14027.0,121,0.0,5.633333,2.8332133,1.4345192,1,0,0,0,0,0,0,0,0,0,5.633333
1241,0,29,0,0,0,0,14033.0,161,0.0,0.0,2.3025851,0.0,0,0,0,0,0,1,0,0,1,0,0.0
1242,0,86,1,0,0,0,14045.0,123,0.0,4.7,2.7440608,1.5031631,1,0,0,0,0,0,0,1,0,0,4.7
1243,0,81,1,0,0,0,14047.0,114,0.0,2.7,2.9957323,1.2972312,0,0,0,0,0,0,1,1,0,0,2.7
1244,1,51,0,0,0,0,14062.0,55,0.0,0.8,2.014903,0.74807936,0,0,0,0,0,0,0,1,0,0,0.8
1245,1,0,0,0,0,0,14070.0,143,0.0,0.0,1.540445,0.0,1,0,0,0,0,0,0,0,1,0,0.0
1246,1,74,0,0,0,0,14083.0,117,0.0,0.0,2.1485593,0.35909677,1,0,0,0,0,0,0,0,1,0,0.0
1247,0,5,0,0,0,0,14108.0,163,0.0,0.0,2.5649493,-1.723104,1,0,0,0,0,0,0,0,0,0,0.0
1248,1,52,0,0,0,1,14110.0,93,0.0,0.0,1.6161072,-1.1968335,1,0,0,0,0,0,0,0,0,0,0.0
1249,1,93,0,0,0,0,14123.0,156,0.0,7.5,2.3025851,1.2285872,0,0,0,0,0,0,0,0,1,0,7.5
1250,1,82,0,0,0,0,14135.0,126,0.0,0.0,1.6693226,-0.12141111,0,0,0,0,0,0,0,0,0,1,0.0
1251,1,80,1,0,0,0,14139.0,137,0.0,3.999996,2.016057,0.3133341,0,0,0,0,0,1,0,0,0,0,3.999996
1252,1,56,0,1,0,0,14144.0,154,2.2333333,0.0,2.1701958,0.3133341,1,0,0,0,0,0,0,0,1,0,2.2333333
1253,0,59,1,0,0,0,14146.0,144,0.0,4.399992,2.2839365,0.6107914,0,0,0,0,0,0,0,0,1,0,4.399992
1254,0,50,0,0,0,1,14158.0,98,0.4,0.0,2.807805,-1.585816,0,0,0,0,0,1,0,0,0,0,0.4
1255,0,50,1,0,0,0,14172.0,129,0.0,3.9333334,2.91717,0.0,0,0,0,0,0,0,0,0,1,0,3.9333334
1256,0,59,0,0,0,0,14176.0,160,0.9,0.0,2.862201,0.0,0,0,0,0,0,1,0,0,1,0,0.9
1257,1,88,0,0,0,0,14203.0,111,0.33333334,0.0,1.9021071,0.24469012,1,0,0,0,0,0,0,0,1,0,0.33333334
1258,1,77,0,0,0,0,14208.0,151,0.0,5.9666667,2.1564026,0.3819781,0,1,0,0,0,0,0,0,1,0,5.9666667
1259,1,41,1,0,0,0,14242.0,128,0.0,4.95,2.6390574,-1.0366642,1,0,0,0,0,0,0,1,0,0,4.95
1260,1,96,1,0,0,0,14245.0,77,0.0,5.022215,2.0794415,1.2285872,1,0,0,0,0,0,0,0,0,0,5.022215
1261,1,68,0,0,0,0,14268.0,117,0.0,1.5,2.6192033,1.2285872,0,0,0,0,0,1,0,1,0,0,1.5
1262,0,19,0,0,0,0,14269.0,163,1.4888865,0.0,2.2278614,-1.4714094,0,0,0,0,0,0,0,0,0,0,1.4888865
1263,0,30,0,0,0,0,14271.0,116,0.0,0.0,2.1352115,-0.35022438,0,0,0,0,0,0,1,1,0,0,0.0
1264,0,47,0,0,0,0,14292.0,145,0.0,0.46666667,2.7725887,-0.007004474,1,0,0,0,0,0,0,0,1,0,0.46666667
1265,1,83,0,0,0,0,14298.0,65,0.0,0.0,1.609438,0.49638474,0,0,0,0,0,0,0,1,0,0,0.0
1266,1,64,0,0,0,0,14301.0,134,0.0,0.0,1.7467123,-0.39598703,0,1,0,0,0,0,0,1,0,0,0.0
1267,1,91,1,0,0,0,14303.0,117,0.0,6.133333,2.0102255,0.74807936,0,1,0,0,0,0,0,0,0,1,6.133333
1268,1,21,1,0,0,0,14306.0,116,2.02222,2.5333285,1.8794651,-1.1968335,0,0,0,0,0,0,0,0,0,0,4.5555487
1269,1,86,1,0,0,0,14309.0,116,0.0,5.2222166,2.6301968,1.5260445,1,0,0,0,0,0,0,0,0,1,5.2222166
1270,0,29,0,0,0,0,14321.0,150,0.0,0.0,2.8033605,1.7548578,1,0,0,0,0,0,0,0,0,1,0.0
1271,0,77,0,0,0,0,14330.0,146,0.0,0.53333336,2.4567358,-0.2815804,0,0,0,1,0,0,0,0,1,0,0.53333336
1272,0,15,0,0,0,1,14333.0,95,1.2,0.0,3.1633627,-0.9451389,1,0,0,0,0,0,0,0,0,0,1.2
1273,1,52,0,0,0,0,14347.0,19,0.0,1.0666652,1.7522191,0.2218088,0,0,0,0,1,0,0,0,1,0,1.0666652
1274,1,76,0,1,0,0,14351.0,139,1.7666667,0.0,1.7491999,-0.052767128,1,0,0,0,0,0,0,0,0,0,1.7666667
1275,1,94,1,0,0,0,14368.0,164,0.0,4.45,1.704748,1.3887565,0,1,0,0,0,0,0,1,0,0,4.45
1276,1,33,0,0,0,0,14376.0,112,0.0,0.0,1.113428,-0.21293642,1,0,0,0,0,0,0,0,1,0,0.0
1277,0,42,0,0,0,1,14383.0,152,0.0,0.0,2.2221165,-1.1739522,0,0,0,0,0,0,0,0,0,0,0.0
1278,0,26,0,0,0,1,14395.0,126,0.0,0.0,1.9665527,-0.48751235,1,0,0,0,0,0,0,0,0,1,0.0
1279,0,50,0,0,0,0,14413.0,143,0.0,0.1,2.6741486,0.0,0,0,0,0,0,1,0,1,0,0,0.1
1280,0,49,0,0,0,0,14419.0,158,0.65,0.0,3.1780539,0.15316482,0,0,0,0,0,0,0,0,0,0,0.65
1281,0,60,1,0,1,0,14422.0,108,0.0,5.05,2.5257287,-1.6086974,0,0,0,0,0,1,0,1,0,0,5.05
1282,1,14,0,0,0,0,14440.0,110,0.0,0.0,1.7917595,-0.2586991,1,0,0,0,0,0,0,0,0,0,0.0
1283,1,66,0,0,0,0,14474.0,114,0.0,0.0,1.9810015,-0.8307323,0,0,0,1,0,0,0,0,0,0,0.0
1284,0,57,0,0,0,0,14477.0,122,0.0,3.4666667,2.0001683,0.8396046,0,0,0,1,0,0,0,0,0,1,3.4666667
1285,0,77,1,0,0,1,14483.0,154,0.0,4.5333333,1.7533083,0.015876854,0,0,0,1,0,0,0,0,0,1,4.5333333
1286,1,82,0,1,0,0,14487.0,147,2.1,0.0,2.253795,-0.0298858,0,0,1,0,0,0,0,0,1,0,2.1
1287,1,74,0,0,0,0,14496.0,115,0.0,6.4666624,2.6026897,0.19892748,0,0,1,0,0,0,0,0,0,0,6.4666624
1288,0,86,0,0,0,0,14501.0,111,0.0,0.13333334,2.0689702,1.1599432,0,0,0,0,1,0,0,1,0,0,0.13333334
1289,0,48,0,0,0,0,14504.0,162,0.0,0.0,2.6390574,0.49638474,1,0,0,0,0,0,0,0,1,0,0.0
1290,0,8,0,0,0,0,14509.0,139,0.0,0.0,2.3025851,-1.1739522,1,0,0,0,0,0,0,0,1,0,0.0
1291,1,84,0,0,0,0,14510.0,107,0.0,7.5,2.7472708,1.0912993,0,0,1,0,0,0,0,0,0,1,7.5
1292,0,70,0,0,0,0,14523.0,140,0.0,0.0,2.5032558,0.58791006,1,0,0,0,0,0,0,0,0,1,0.0
1293,1,38,0,0,0,0,14534.0,161,0.0,0.0,2.3466017,0.17604615,1,0,0,0,0,0,0,0,0,1,0.0
1294,1,0,0,0,0,0,14546.0,100,2.2666626,0.0,1.7578578,-0.2586991,1,0,0,0,0,0,0,0,1,0,2.2666626
1295,0,74,1,0,0,0,14551.0,84,0.0,5.0,2.3025851,1.0684179,0,0,0,0,1,0,0,1,0,0,5.0
1296,0,2,0,0,0,0,14553.0,153,0.0,0.0,1.8632184,-1.3570027,0,0,0,0,0,0,0,1,0,0,0.0
1297,1,76,0,0,0,0,14557.0,110,0.0,6.233333,1.8718022,1.2972312,1,0,0,0,0,0,0,0,0,1,6.233333
1298,1,63,1,0,1,0,14563.0,144,0.5333326,4.4666595,1.5301647,-0.7849696,0,0,1,0,0,0,0,0,0,1,4.9999924
1299,1,78,1,0,0,0,14586.0,101,0.0,4.9666667,2.074476,0.42774075,0,1,0,0,0,0,0,0,0,1,4.9666667
1300,1,16,0,0,0,0,14592.0,71,0.0,0.3,1.609438,-1.1510708,0,0,1,0,0,0,0,0,1,0,0.3
1301,0,32,0,0,1,0,14598.0,153,0.0,0.0,2.2287319,-0.5103937,0,0,0,1,0,0,0,0,0,1,0.0
1302,0,83,1,0,0,0,14605.0,145,0.0,6.733333,2.4849067,0.72519803,0,0,0,0,1,0,0,0,1,0,6.733333
1303,0,57,0,0,0,0,14619.0,141,0.0,6.5333333,2.6772785,1.137062,0,0,0,0,1,0,0,0,1,0,6.5333333
1304,0,34,0,0,0,0,14637.0,156,0.0,0.0,2.8659272,-0.41886836,0,1,0,0,0,0,0,0,0,1,0.0
1305,1,66,1,0,0,0,14643.0,121,0.2,5.699996,2.1041338,0.17604615,0,0,0,0,1,0,0,0,1,0,5.899996
1306,1,50,0,0,1,0,14647.0,164,0.0,0.0,2.3005826,-0.601919,0,0,0,1,0,0,0,0,0,1,0.0
1307,0,56,0,0,1,0,14651.0,148,0.1,2.3333333,1.9616585,-1.860392,0,0,0,0,1,0,0,0,0,1,2.4333332
1308,1,70,0,0,1,0,14652.0,139,0.0,0.0,0.97749037,-1.3798841,0,0,0,0,0,0,0,0,0,1,0.0
1309,0,76,0,0,0,0,14679.0,95,0.0,3.3111064,1.8718022,-0.07564846,0,0,0,0,0,0,0,0,0,1,3.3111064
1310,0,24,0,0,0,0,14680.0,69,0.0,0.0,2.7725887,-1.7688667,0,0,0,0,0,0,0,0,0,1,0.0
1311,1,83,0,1,0,0,14698.0,97,2.1111083,0.0,1.5040774,-0.12141111,0,0,0,0,0,1,0,1,0,0,2.1111083
1312,0,39,0,0,0,0,14707.0,137,0.0,1.4333333,2.5055258,0.65655404,0,1,0,0,0,0,0,1,0,0,1.4333333
1313,0,54,1,0,0,0,14712.0,93,0.36666667,4.5666666,3.8286414,0.65655404,0,0,0,0,0,0,1,0,0,1,4.9333334
1314,1,96,1,0,0,0,14722.0,129,0.0,3.5333333,2.74084,1.5031631,0,0,0,0,1,0,0,0,0,1,3.5333333
1315,1,42,1,0,0,0,14729.0,100,0.0,5.0666666,2.1696885,0.8396046,1,0,0,0,0,0,0,0,1,0,5.0666666
1316,0,32,1,0,0,0,14743.0,149,0.0,5.133333,2.2025015,0.93112993,0,0,1,0,0,0,0,0,0,1,5.133333
1317,0,40,1,0,0,0,14748.0,112,2.2666667,2.6666667,2.3045332,0.06163951,1,0,0,0,0,0,0,0,1,0,4.9333334
1318,0,67,1,0,0,0,14753.0,128,0.0,4.15555,2.3467934,0.8167233,0,0,0,1,0,0,0,0,0,1,4.15555
1319,0,69,0,1,0,0,14761.0,128,1.999998,1.1111084,2.1179514,0.26757145,0,0,0,0,0,0,0,0,0,0,3.1111064
1320,1,99,1,0,0,0,14772.0,137,0.0,4.366667,2.6741486,1.2743498,1,0,0,0,0,0,0,0,1,0,4.366667
1321,1,84,1,0,1,0,14779.0,139,0.0,4.9333334,2.6354792,0.93112993,0,0,0,0,0,1,0,1,0,0,4.9333334
1322,1,21,0,0,1,0,14784.0,91,0.8666667,0.0,2.0217505,-1.9519173,1,0,0,0,0,0,0,0,0,1,0.8666667
1323,1,97,0,0,1,0,14789.0,92,0.0,7.5,2.7080503,0.24469012,0,0,0,1,0,0,0,0,0,1,7.5
1324,1,98,1,0,0,0,14792.0,120,0.0,4.3333335,2.9720097,1.2972312,1,0,0,0,0,0,0,0,1,0,4.3333335
1325,1,50,0,0,0,0,14801.0,94,1.2,0.0,2.1915634,0.72519803,1,0,0,0,0,0,0,1,0,0,1.2
1326,1,11,0,0,0,0,14807.0,31,0.0,1.0,1.2647297,-1.4714094,0,0,0,0,0,0,0,0,1,0,1.0
1327,1,31,1,0,0,0,14813.0,110,0.0,3.5,1.527983,0.10740216,1,0,0,0,0,0,0,0,0,1,3.5
1328,0,83,1,0,0,0,14835.0,102,1.5666667,3.3,2.261763,0.74807936,0,0,0,0,0,0,0,0,1,0,4.866667
1329,0,26,0,0,0,1,14852.0,158,1.4666647,0.6333333,2.3683722,-0.80785096,1,0,0,0,0,0,0,0,0,0,2.099998
1330,1,5,0,0,0,0,14868.0,142,1.4666667,0.1,2.9957323,-0.07564846,0,1,0,0,0,0,0,0,0,1,1.5666667
1331,1,82,1,0,0,0,14872.0,105,0.0,4.266667,2.0794415,1.0226552,0,0,1,0,0,0,0,0,1,0,4.266667
1332,0,93,0,0,0,0,14888.0,126,0.0,7.5,2.0228713,0.7709606,0,1,0,0,0,0,0,0,1,0,7.5
1333,0,22,0,0,0,0,14919.0,134,0.0,0.0,1.9671121,-0.64768165,0,0,0,0,0,0,0,0,1,0,0.0
1334,0,78,0,0,0,0,14924.0,111,0.0,5.7333293,2.7459881,1.0912993,0,0,0,1,0,0,0,0,0,0,5.7333293
1335,0,64,1,0,0,0,14934.0,132,0.0,4.6666665,2.6109169,0.95401126,0,0,1,0,0,0,0,1,0,0,4.6666665
1336,0,5,0,0,0,0,14956.0,133,0.2666663,0.0,1.89712,-0.8764949,0,1,0,0,0,0,0,0,1,0,0.2666663
1337,0,63,1,0,0,0,14963.0,157,2.1666667,4.088884,1.8289102,0.6336727,0,0,0,0,0,0,0,0,1,0,6.2555504
1338,1,81,1,0,0,0,14966.0,84,0.4,5.1111083,2.4849067,0.17604615,1,0,0,0,0,0,0,0,0,1,5.5111084
1339,1,24,0,0,0,1,14967.0,150,0.0,0.0,1.5907894,-1.2883588,0,0,0,0,0,0,0,0,0,1,0.0
1340,0,50,0,0,0,0,14974.0,140,0.33333284,1.0444432,2.7064986,0.3819781,0,0,0,0,0,0,0,0,0,1,1.3777761
1341,1,56,0,0,1,0,14980.0,153,0.0,0.0,1.9530275,-2.2493746,1,0,0,0,0,0,0,0,0,1,0.0
1342,1,83,0,0,0,0,14990.0,160,1.4666667,1.3666667,2.3014297,-0.92225754,0,0,0,0,0,1,0,0,0,1,2.8333335
1343,0,76,0,0,0,0,14992.0,159,0.0,0.0,2.3690748,0.6336727,0,0,0,0,0,0,0,0,0,1,0.0
1344,1,98,1,0,0,0,14994.0,31,0.11111094,4.8111057,1.2877814,1.2057059,1,0,0,0,0,0,0,0,0,0,4.922217
1345,0,75,0,0,0,0,15001.0,161,0.0,0.0,2.1400661,0.40485942,0,0,1,0,0,0,0,0,1,0,0.0
1346,1,41,0,0,0,0,15006.0,14,0.0,0.0,1.4586148,0.0,1,0,0,0,0,0,0,1,0,0,0.0
1347,0,53,0,0,0,0,15016.0,159,0.0,0.0,2.7080503,0.4735034,1,0,0,0,0,0,0,0,1,0,0.0
1348,1,34,0,0,0,0,15018.0,161,0.0,0.0,2.1102133,0.9082486,0,0,0,0,1,0,0,0,1,0,0.0
1349,0,85,0,0,0,0,15036.0,131,0.0,3.4333334,2.5095992,1.6404511,0,1,0,0,0,0,0,1,0,0,3.4333334
1350,1,47,0,0,0,0,15050.0,100,0.8333333,0.0,2.2587824,0.19892748,1,0,0,0,0,0,0,0,0,0,0.8333333
1351,0,56,0,0,0,1,15058.0,143,0.0,0.0,2.0489821,-0.4417497,0,1,0,0,0,0,0,0,0,0,0.0
1352,1,17,0,0,0,0,15060.0,108,0.0,0.0,2.0881534,-1.3798841,0,0,0,0,0,0,0,0,1,0,0.0
1353,0,23,0,0,0,0,15069.0,153,0.0,0.0,2.3264906,-1.2654775,0,0,0,0,0,0,1,0,0,1,0.0
1354,1,71,0,0,0,0,15072.0,141,0.6666667,0.0,2.5080738,0.015876854,1,0,0,0,0,0,0,0,1,0,0.6666667
1355,0,64,1,0,0,0,15083.0,135,0.0,4.5333333,2.8332133,1.1599432,1,0,0,0,0,0,0,0,1,0,4.5333333
1356,1,93,0,0,0,0,15084.0,161,1.9333333,0.0,2.823882,0.8853673,1,0,0,0,0,0,0,1,0,0,1.9333333
1357,0,59,1,0,0,0,15102.0,121,0.0,4.766667,2.460443,-0.2586991,0,0,0,0,0,0,0,1,0,0,4.766667
1358,0,57,1,0,0,0,15125.0,127,0.0,4.0333333,2.9957323,0.86248595,1,0,0,0,0,0,0,0,0,1,4.0333333
1359,1,60,1,0,1,0,15147.0,111,0.0,7.5,2.4886367,-0.6248003,0,0,0,0,0,1,0,0,1,0,7.5
1360,1,22,0,0,0,0,15163.0,161,0.0,0.0,1.4350837,-0.80785096,1,0,0,0,0,0,0,0,1,0,0.0
1361,0,52,1,0,0,0,15166.0,105,0.0,3.2,2.2335923,0.40485942,0,0,0,0,1,0,0,0,0,0,3.2
1362,1,88,0,0,0,0,15227.0,129,2.066664,0.0,2.0167031,0.0,0,0,0,0,0,0,0,0,1,0,2.066664
1363,1,69,0,0,0,0,15265.0,54,0.0,0.0,1.8632184,-0.30446172,0,0,1,0,0,0,0,0,1,0,0.0
1364,1,78,0,0,0,0,15279.0,100,2.7777731,0.0,1.8486185,0.40485942,1,0,0,0,0,0,0,0,0,1,2.7777731
1365,1,11,0,0,0,0,15283.0,82,0.0,0.0,2.5930278,-1.4714094,0,0,0,0,1,0,0,0,0,1,0.0
1366,1,23,0,1,0,0,15291.0,117,2.0333333,0.7,2.2512918,-0.14429244,0,0,0,1,0,0,0,0,0,1,2.7333333
1367,1,75,0,0,0,0,15324.0,145,0.0,0.0,2.1794,1.4574004,1,0,0,0,0,0,0,0,0,1,0.0
1368,0,99,0,0,0,0,15356.0,123,0.0,7.5,2.669599,1.5031631,1,0,0,0,0,0,0,0,0,0,7.5
1369,0,97,0,0,0,0,15358.0,104,0.0,7.5,2.5902672,1.137062,0,0,0,0,0,0,0,0,1,0,7.5
1370,0,41,0,0,0,0,15372.0,124,2.3666666,3.8666625,2.1701705,-0.19005509,0,0,0,0,0,0,0,0,1,0,6.233329
1371,1,44,0,0,0,0,15381.0,166,0.0,0.0,2.3005826,0.10740216,0,0,0,0,0,0,0,0,1,0,0.0
1372,0,98,1,0,0,0,15395.0,154,0.0,4.366667,2.2306263,0.0,0,0,0,0,1,0,0,0,1,0,4.366667
1373,0,50,0,0,0,0,15405.0,163,0.0,0.06666667,2.61197,0.24469012,0,1,0,0,0,0,0,0,0,0,0.06666667
1374,1,93,1,0,0,0,15412.0,159,0.0,3.9333334,2.6149597,1.4345192,0,0,0,0,0,0,0,0,0,1,3.9333334
1375,0,10,0,0,0,0,15420.0,165,0.0,0.0,2.600836,-0.4417497,0,1,0,0,0,0,0,1,0,0,0.0
1376,1,69,0,0,0,0,15422.0,141,0.0,1.9,2.4338768,0.8396046,0,0,0,0,0,0,0,0,1,0,1.9
1377,1,46,0,0,1,0,15425.0,68,0.0,0.0,2.1101081,0.0,0,0,0,1,0,0,0,0,0,1,0.0
1378,0,59,0,1,0,0,15437.0,152,2.4666667,0.0,2.9957323,0.0,1,0,0,0,0,0,0,1,0,0,2.4666667
1379,0,98,1,0,0,0,15442.0,138,0.0,4.6222167,3.2529552,0.03875818,0,1,0,0,0,0,0,0,1,0,4.6222167
1380,0,81,1,0,0,0,15450.0,142,0.0,4.4666667,2.3040178,-0.4417497,0,0,0,0,0,0,0,0,0,1,4.4666667
1381,1,79,0,0,0,0,15467.0,80,0.0,0.0,1.856487,0.17604615,1,0,0,0,0,0,0,0,0,1,0.0
1382,1,98,1,0,0,0,15536.0,136,0.0,4.0,2.7245796,1.6404511,0,0,0,1,0,0,0,0,1,0,4.0
1383,0,11,0,0,0,0,15544.0,145,0.0,0.0,2.1639717,-0.8307323,1,0,0,0,0,0,0,0,0,1,0.0
1384,0,65,0,0,0,0,15552.0,161,0.0,0.0,2.7725887,0.8167233,0,0,0,0,0,1,0,1,0,0,0.0
1385,1,78,1,0,1,0,15553.0,129,0.0,4.2222166,2.5151465,-0.35022438,0,0,0,0,0,1,0,0,1,0,4.2222166
1386,1,20,0,0,0,0,15571.0,102,0.0,0.0,1.3424917,-1.6086974,0,0,0,0,0,0,0,0,1,0,0.0
1387,0,16,0,0,0,0,15573.0,162,0.0,0.0,2.7154303,-0.4417497,0,0,0,1,0,0,0,0,1,0,0.0
1388,0,65,0,0,0,0,15585.0,149,0.0,0.43333334,2.5902672,0.40485942,0,0,1,0,0,0,0,0,0,1,0.43333334
1389,1,59,0,0,0,0,15610.0,162,0.0,0.0,2.368494,0.79384196,0,0,0,0,0,0,1,0,0,1,0.0
1390,1,96,1,0,0,0,15624.0,110,0.0,4.1666646,2.453408,-0.64768165,0,0,0,0,0,0,0,0,0,1,4.1666646
1391,0,99,0,0,0,0,15634.0,140,0.0,1.6333333,2.587764,0.79384196,0,1,0,0,0,0,0,0,0,1,1.6333333
1392,1,92,0,0,0,0,15638.0,141,0.0,0.0,2.6390574,1.6404511,0,0,1,0,0,0,0,0,0,1,0.0
1393,0,37,0,0,0,0,15653.0,162,0.0,0.13333334,2.4510052,0.5650287,1,0,0,0,0,0,0,0,0,1,0.13333334
1394,0,68,1,0,0,0,15656.0,121,0.0,4.233333,3.068053,0.35909677,1,0,0,0,0,0,0,1,0,0,4.233333
1395,0,28,0,0,1,0,15669.0,166,0.0,0.0,2.014903,-2.1807306,1,0,0,0,0,0,0,0,0,1,0.0
1396,0,29,0,0,0,0,15670.0,97,0.0,1.9333313,1.5581446,0.79384196,0,0,0,0,0,0,0,0,0,0,1.9333313
1397,0,91,1,0,0,0,15715.0,138,0.0,3.0,2.1202636,0.9997739,0,0,0,0,0,0,0,0,1,0,3.0
1398,1,87,0,0,1,0,15725.0,114,0.0,0.0,2.014903,-0.7849696,0,1,0,0,0,0,0,0,0,1,0.0
1399,1,19,0,0,0,0,15726.0,117,0.0,0.0,2.0731716,-0.8764949,0,0,0,0,0,0,0,0,1,0,0.0
1400,0,15,0,0,1,0,15728.0,121,0.1,0.0,1.7491999,-0.8764949,0,0,0,0,0,0,1,0,0,1,0.1
1401,0,19,0,0,0,0,15745.0,91,0.0,0.0,1.2647297,-1.4027654,1,0,0,0,0,0,0,0,0,1,0.0
1402,1,44,0,0,0,1,15750.0,137,0.0,0.0,1.5892347,-0.2815804,1,0,0,0,0,0,0,0,1,0,0.0
1403,1,29,0,0,0,0,15778.0,46,0.0,0.0,1.6232926,-0.64768165,0,0,1,0,0,0,0,0,1,0,0.0
1404,0,4,0,0,0,0,15785.0,160,0.0,0.0,2.1754298,-2.3866625,0,0,0,0,1,0,0,0,0,0,0.0
1405,1,45,0,0,0,0,15794.0,121,0.0,0.0,1.9878744,-0.2586991,1,0,0,0,0,0,0,0,1,0,0.0
1406,1,89,0,0,0,0,15828.0,112,0.0,0.0,1.8718022,1.5031631,0,0,0,0,0,0,0,0,0,1,0.0
1407,0,83,0,0,0,0,15842.0,100,0.0,7.133325,3.4882088,1.5718071,1,0,0,0,0,0,0,0,1,0,7.133325
1408,1,77,0,0,0,0,15843.0,155,0.0,0.4,2.0047476,-0.12141111,0,0,0,0,0,0,0,0,1,0,0.4
1409,0,30,0,0,0,0,15846.0,158,0.0,0.0,2.1972246,-0.71632564,0,0,0,0,0,0,1,0,1,0,0.0
1410,1,84,1,0,0,0,15847.0,129,0.0,4.7916665,2.4777381,0.8396046,0,0,0,0,0,0,1,0,1,0,4.7916665
1411,1,83,1,0,0,0,15866.0,125,0.0,4.9666667,2.6628327,1.8006204,0,0,0,0,1,0,0,0,0,1,4.9666667
1412,0,48,0,0,0,0,15869.0,156,0.0,0.0,2.2071745,-0.9451389,0,0,0,0,0,0,0,0,1,0,0.0
1413,0,42,0,0,0,0,15884.0,149,2.2888856,4.04444,2.0794415,-2.4095438,0,0,0,1,0,0,0,0,0,1,6.3333254
1414,1,32,1,0,0,0,15891.0,130,0.0,3.7333293,2.2554305,-0.14429244,0,0,0,0,0,1,0,0,1,0,3.7333293
1415,0,21,0,0,0,0,15895.0,166,0.0,0.0,3.0549436,-1.5400534,0,0,1,0,0,0,0,1,0,0,0.0
1416,0,85,0,0,0,0,15898.0,149,0.0,2.2,2.465104,-0.07564846,0,0,0,1,0,0,0,0,1,0,2.2
1417,0,82,0,0,0,0,15908.0,102,0.0,6.3333335,2.3223877,-0.007004474,0,0,0,0,0,1,0,1,0,0,6.3333335
1418,1,37,0,0,0,0,15914.0,66,0.0,0.0,2.0409904,0.7709606,0,0,0,1,0,0,0,0,0,0,0.0
1419,0,72,0,0,0,0,15921.0,113,0.13333334,0.799999,2.209372,-0.55615634,0,0,0,0,0,0,0,0,1,0,0.9333323
1420,0,23,0,0,0,0,15931.0,141,0.24444415,0.0,2.6026897,-0.12141111,0,0,0,0,0,1,0,0,1,0,0.24444415
1421,0,11,0,0,0,0,15938.0,146,0.2,1.3333334,2.1961126,0.26757145,0,0,1,0,0,0,0,1,0,0,1.5333334
1422,0,31,0,1,0,0,15955.0,64,2.3666666,0.0,1.7917595,-0.14429244,0,0,0,0,0,0,0,1,0,0,2.3666666
1423,0,95,0,0,0,0,15958.0,138,0.16666667,0.0,2.3125353,1.137062,0,1,0,0,0,0,0,0,0,0,0.16666667
