,distid,schid,lunch,enrol,staff,exppp,avgsal,avgben,math4,story4,bs,lavgsal,lenrol,lstaff
683,44010.0,2348,23.6,564.0,57.8,2752.0,38429.0,12690.0,56.9,73.8,0.33021936,10.556567,6.3350544,4.0569887
684,44010.0,2451,16.7,451.0,58.8,3310.0,44016.0,13845.0,78.8,77.3,0.3145447,10.692308,6.1114674,4.074142
685,44010.0,4233,31.2,362.0,67.7,3477.0,39728.0,13247.0,64.7,76.5,0.33344242,10.589811,5.891644,4.215086
686,44010.0,5643,14.0,256.0,69.1,3725.0,42756.0,13742.0,80.0,85.5,0.32140517,10.663265,5.5451775,4.2355547
687,44010.0,6597,48.4,336.0,78.6,3459.0,41518.0,13077.0,53.3,77.8,0.3149718,10.6338825,5.817111,4.364372
688,44010.0,6667,11.1,455.0,64.2,3067.0,40322.0,13051.0,69.4,81.2,0.32366946,10.604652,6.1202974,4.162003
689,44010.0,6668,14.3,247.0,65.6,3546.0,40295.0,13448.0,65.8,60.5,0.33373868,10.603983,5.5093884,4.1835756
690,44020.0,74,14.6,732.0,58.6,2836.0,36687.0,12933.0,68.2,70.1,0.3525227,10.510178,6.5957804,4.0707345
691,44050.0,960,11.7,434.0,61.5,2783.0,36163.0,12059.0,92.2,93.5,0.3334624,10.495791,6.0730443,4.119037
692,44060.0,6413,28.4,479.0,55.2,3269.0,46764.0,15385.0,73.4,79.1,0.3289924,10.752869,6.1717005,4.010963
693,44090.0,6185,24.6,562.0,64.9,2907.0,38606.0,12274.0,66.5,74.5,0.31792986,10.561163,6.331502,4.1728477
694,45010.0,5119,24.3,376.0,69.5,3120.0,34873.0,11142.0,65.0,78.3,0.3195022,10.459468,5.9295893,4.241327
695,45020.0,2155,23.7,391.0,84.7,3845.0,33905.0,11424.0,45.5,60.6,0.33694145,10.431317,5.9687076,4.4391155
696,45040.0,2764,26.8,306.0,102.9,4310.0,30743.0,10410.0,83.3,70.8,0.33861366,10.333418,5.723585,4.6337576
697,45050.0,4109,21.1,548.0,73.4,2910.0,30836.0,10473.0,63.5,67.6,0.3396355,10.336438,6.3062754,4.295924
698,46010.0,46,23.4,419.0,66.8,3343.0,36182.0,11545.0,56.6,65.1,0.3190813,10.496317,6.037871,4.201703
699,46010.0,1365,57.5,442.0,69.5,3402.0,41366.0,12776.0,69.6,71.0,0.30885267,10.630215,6.09131,4.241327
700,46010.0,2197,25.6,334.0,73.1,3196.0,40417.0,13151.0,86.4,79.5,0.3253829,10.607006,5.811141,4.291828
701,46010.0,2481,68.9,346.0,75.4,3580.0,42671.0,12955.0,58.8,58.8,0.30360198,10.661275,5.846439,4.3228073
702,46010.0,2537,56.9,334.0,85.0,3848.0,34486.0,11492.0,36.4,40.9,0.33323666,10.448309,5.811141,4.4426513
703,46010.0,3116,37.9,261.0,66.3,3807.0,44703.0,13854.0,38.5,56.4,0.3099121,10.707796,5.5645204,4.19419
704,46040.0,587,26.0,633.0,64.1,3583.0,41523.0,13555.0,57.6,60.0,0.32644558,10.634003,6.4504704,4.1604443
705,46050.0,407,9.3,442.0,94.6,3149.0,25782.0,8033.0,81.3,87.5,0.31157395,10.157432,6.09131,4.5496573
706,46060.0,724,9.0,468.0,57.9,2478.0,32611.0,11040.0,62.9,75.3,0.33853608,10.392405,6.1484685,4.0587173
707,46070.0,5876,22.1,410.0,58.2,4697.0,55946.0,18728.0,42.9,60.0,0.33475137,10.932142,6.016157,4.063885
708,46080.0,2202,31.6,550.0,71.5,2957.0,32833.0,10950.0,51.3,65.5,0.33350593,10.399189,6.3099184,4.2696977
709,46090.0,2315,0.0,347.0,112.1,4068.0,29960.0,9369.0,59.5,76.2,0.31271696,10.307618,5.8493247,4.7193913
710,46100.0,2607,43.2,419.0,75.2,2916.0,32793.0,10084.0,50.0,64.5,0.30750465,10.39797,6.037871,4.3201513
711,46110.0,2833,14.3,634.0,68.9,2747.0,31156.0,9579.0,62.5,70.0,0.30745283,10.346762,6.452049,4.232656
712,46130.0,5659,26.6,482.0,67.0,3067.0,37707.0,12565.0,45.3,64.1,0.33322725,10.537601,6.177944,4.204693
713,46140.0,2977,11.8,391.0,94.1,3085.0,23765.0,8781.0,79.5,80.7,0.36949295,10.075969,5.9687076,4.5443583
714,46140.0,4107,18.8,361.0,82.5,3124.0,29658.0,10890.0,48.1,68.8,0.36718592,10.297487,5.888878,4.4127984
715,46140.0,4142,20.2,430.0,76.3,3043.0,31529.0,11249.0,56.6,80.0,0.35678264,10.358663,6.063785,4.334673
716,47010.0,1529,8.6,603.0,57.3,2753.0,41204.0,13030.0,75.7,82.6,0.31623143,10.62629,6.401917,4.0483007
717,47010.0,4449,8.6,526.0,61.6,3311.0,44871.0,14149.0,80.0,85.2,0.31532615,10.711547,6.265301,4.1206617
718,47010.0,6397,2.2,464.0,70.3,3109.0,37454.0,13655.0,81.9,87.2,0.36458054,10.530869,6.1398845,4.252772
719,47010.0,6872,4.8,472.0,64.0,3573.0,46493.0,14712.0,87.7,83.8,0.31643474,10.747057,6.156979,4.158883
720,47010.0,7564,7.8,502.0,63.9,3360.0,43996.0,13899.0,69.4,80.0,0.31591508,10.691854,6.2186003,4.1573195
721,47030.0,1285,17.1,610.0,49.2,2539.0,38520.0,13365.0,67.8,73.8,0.34696263,10.558933,6.413459,3.8958936
722,47030.0,7706,19.7,642.0,66.2,3085.0,37250.0,13278.0,67.8,73.8,0.35645637,10.525407,6.464588,4.1926804
723,47060.0,1600,6.9,531.0,52.9,2833.0,42068.0,13324.0,90.3,88.2,0.3167253,10.647042,6.274762,3.9684033
724,47060.0,2127,6.4,591.0,55.2,3098.0,47057.0,14222.0,82.1,91.0,0.30222923,10.759115,6.381816,4.010963
725,47060.0,6874,9.0,579.0,54.6,3179.0,44803.0,14736.0,85.7,90.5,0.32890654,10.710031,6.3613024,4.000034
726,47070.0,2773,11.9,582.0,58.2,2957.0,43942.0,12983.0,78.2,81.2,0.29545766,10.690626,6.3664703,4.063885
727,47070.0,3158,15.4,526.0,59.1,2855.0,39725.0,12093.0,68.0,84.0,0.30441788,10.589736,6.265301,4.079231
728,47070.0,3538,18.6,645.0,58.0,2738.0,39824.0,11974.0,79.0,77.0,0.30067295,10.592225,6.46925,4.060443
729,47070.0,3552,16.1,610.0,60.8,2882.0,39525.0,12015.0,75.6,84.1,0.30398482,10.584688,6.413459,4.1075897
730,47070.0,7653,14.2,629.0,56.4,2722.0,40098.0,12166.0,74.0,83.2,0.30340666,10.599082,6.4441314,4.0324693
731,47080.0,564,8.7,465.0,63.7,3288.0,40980.0,14756.0,65.3,76.8,0.3600781,10.620839,6.1420374,4.1541843
732,47080.0,1544,5.1,357.0,72.4,2974.0,30479.0,9725.0,67.2,76.6,0.31907216,10.324793,5.8777356,4.2822065
733,47080.0,3037,16.7,291.0,79.4,3365.0,33691.0,13467.0,66.7,64.7,0.399721,10.424986,5.673323,4.3744984
734,47080.0,7720,10.9,469.0,76.8,3150.0,34029.0,11840.0,78.8,87.5,0.34793854,10.434968,6.150603,4.3412046
735,48040.0,852,53.5,114.0,65.8,3249.0,33710.0,11545.0,35.0,60.0,0.34247997,10.4255495,4.7361984,4.1866198
736,48040.0,2690,44.6,463.0,82.5,3086.0,27789.0,12628.0,42.4,66.1,0.4544244,10.232395,6.1377273,4.4127984
737,49010.0,7556,0.0,392.0,82.9,3123.0,28233.0,10596.0,52.5,62.7,0.3753055,10.248247,5.971262,4.417635
738,49040.0,7615,0.0,230.0,95.2,3472.0,26351.0,9815.0,46.7,73.3,0.37247163,10.179261,5.4380794,4.5559797
739,49055.0,1148,64.2,184.0,85.2,3452.0,29071.0,10726.0,47.8,65.2,0.36895874,10.277496,5.214936,4.4450016
740,49070.0,1509,34.6,123.0,62.6,3780.0,36717.0,13776.0,58.8,76.5,0.37519404,10.510995,4.8121843,4.1367655
741,49110.0,2305,11.2,89.0,114.6,5419.0,33177.0,11810.0,80.0,60.0,0.3559695,10.409612,4.4886365,4.741448
742,50010.0,842,27.1,191.0,94.0,4553.0,45507.0,15337.0,56.3,59.4,0.33702508,10.725621,5.2522736,4.543295
743,50010.0,1594,56.2,302.0,80.3,3910.0,42155.0,14402.0,68.6,66.0,0.34164393,10.649109,5.710427,4.38577
744,50010.0,2380,34.4,330.0,75.6,4252.0,46347.0,15988.0,61.0,57.6,0.34496298,10.743912,5.799093,4.325456
745,50010.0,2445,27.9,268.0,82.5,4694.0,47120.0,16157.0,65.9,68.2,0.3428905,10.760453,5.590987,4.4127984
746,50020.0,268,27.5,486.0,74.7,3548.0,38303.0,15053.0,69.3,70.7,0.39299795,10.553284,6.1862087,4.31348
747,50020.0,828,34.6,421.0,71.5,3618.0,40831.0,16047.0,63.5,76.9,0.3930102,10.617197,6.042633,4.2696977
748,50020.0,1266,19.8,474.0,79.1,4045.0,40646.0,15974.0,70.0,67.5,0.393003,10.612656,6.161207,4.3707128
749,50020.0,1958,21.0,339.0,93.8,3527.0,29666.0,11659.0,68.5,77.8,0.39300883,10.297757,5.826,4.541165
750,50020.0,3074,27.8,483.0,76.6,4080.0,42276.0,16614.0,47.6,71.4,0.39298892,10.651975,6.1800165,4.338597
751,50020.0,3272,32.9,411.0,77.4,3731.0,38430.0,15103.0,50.8,76.3,0.39300027,10.556594,6.0185933,4.3489866
752,50020.0,4356,42.0,404.0,84.7,4075.0,38006.0,14935.0,40.7,66.1,0.39296427,10.545499,6.001415,4.4391155
753,50020.0,4585,33.1,375.0,81.9,4331.0,41729.0,16399.0,86.4,80.3,0.3929881,10.638951,5.926926,4.405499
754,50030.0,78,33.3,429.0,57.4,3540.0,45424.0,14706.0,85.7,87.8,0.32374957,10.723796,6.061457,4.0500445
755,50030.0,112,46.0,201.0,81.2,3529.0,38971.0,12617.0,76.9,69.2,0.32375357,10.570573,5.3033047,4.3969154
756,50030.0,937,33.6,339.0,64.5,3456.0,42000.0,13598.0,67.3,65.3,0.3237619,10.645425,5.826,4.166665
757,50030.0,1049,44.0,245.0,70.3,4185.0,46861.0,15171.0,76.9,65.4,0.32374468,10.754941,5.5012584,4.252772
758,50030.0,1279,22.5,460.0,66.2,3254.0,42286.0,13690.0,82.5,77.2,0.3237478,10.652211,6.1312265,4.1926804
759,50030.0,1800,36.5,641.0,56.7,2990.0,43833.0,14191.0,52.9,63.2,0.3237515,10.688142,6.4630294,4.037774
760,50030.0,1987,30.8,460.0,60.1,3251.0,42712.0,13828.0,93.5,88.7,0.32374978,10.662235,6.1312265,4.0960097
761,50030.0,2199,32.2,334.0,67.4,3581.0,45713.0,14800.0,64.4,68.9,0.3237591,10.730138,5.811141,4.210645
762,50030.0,2278,21.5,233.0,62.4,3928.0,46052.0,14910.0,96.4,92.9,0.32376444,10.737527,5.4510384,4.1335654
763,50030.0,3029,25.4,209.0,69.7,4709.0,49746.0,16106.0,51.9,63.0,0.3237647,10.814685,5.3423343,4.2442
764,50040.0,884,28.6,435.0,65.6,3510.0,42792.0,15243.0,66.2,73.8,0.35621145,10.664106,6.075346,4.1835756
765,50040.0,6262,16.6,481.0,60.1,3239.0,45201.0,16468.0,61.9,49.2,0.36432824,10.718875,6.175867,4.0960097
766,50040.0,6600,7.4,457.0,67.8,3953.0,47304.0,16169.0,74.1,79.6,0.3418104,10.76435,6.1246834,4.2165623
767,50040.0,6766,33.4,581.0,63.8,3396.0,47976.0,16858.0,69.7,66.4,0.351384,10.778456,6.364751,4.155753
768,50050.0,120,8.3,747.0,72.7,3174.0,37809.0,12599.0,71.6,73.4,0.33322755,10.540302,6.616065,4.286341
769,50070.0,4103,24.2,560.0,68.6,3118.0,35045.0,12498.0,63.4,66.7,0.3566272,10.464388,6.3279366,4.2282925
770,50070.0,6183,30.8,439.0,91.6,3276.0,30938.0,10646.0,80.4,84.3,0.34410757,10.339741,6.0844994,4.5174313
771,50070.0,6767,58.1,368.0,95.7,3104.0,32438.0,11591.0,91.7,91.7,0.35732782,10.387086,5.908083,4.5612183
772,50080.0,557,16.4,583.0,59.3,3284.0,41901.0,14072.0,62.0,71.4,0.33583924,10.6430645,6.368187,4.082609
773,50080.0,728,9.5,547.0,69.8,3016.0,40025.0,13361.0,69.7,82.0,0.33381638,10.5972595,6.3044486,4.245634
774,50080.0,2821,12.2,456.0,69.7,3628.0,39441.0,13254.0,58.2,69.6,0.33604625,10.5825615,6.122493,4.2442
775,50080.0,5326,9.9,457.0,65.7,3576.0,43614.0,14628.0,85.1,85.1,0.3353969,10.683133,6.1246834,4.1850986
776,50080.0,6359,4.4,538.0,68.6,3297.0,45898.0,15305.0,63.6,83.1,0.33345678,10.734177,6.2878585,4.2282925
777,50080.0,6588,9.4,572.0,61.7,3237.0,40345.0,13548.0,69.7,77.5,0.3358037,10.605223,6.349139,4.122284
778,50080.0,7214,2.8,587.0,58.5,2886.0,38289.0,12849.0,78.8,82.8,0.3355794,10.5529175,6.375025,4.069027
779,50080.0,7370,1.6,548.0,58.3,3011.0,39375.0,13241.0,80.0,84.4,0.33627936,10.580887,6.3062754,4.0656023
780,50080.0,7986,8.1,579.0,58.5,3018.0,38008.0,12788.0,64.1,84.8,0.3364555,10.545552,6.3613024,4.069027
781,50090.0,2623,40.5,444.0,66.0,3701.0,41014.0,14304.0,74.6,79.7,0.34875897,10.621669,6.0958247,4.189655
782,50090.0,3412,46.3,586.0,55.3,3616.0,47816.0,16572.0,55.2,73.6,0.34657854,10.775116,6.3733196,4.012773
783,50090.0,4488,34.9,513.0,61.0,3099.0,39912.0,14265.0,69.9,75.3,0.3574113,10.594432,6.240276,4.1108737
784,50100.0,955,8.0,388.0,68.0,3271.0,39080.0,13452.0,74.1,71.7,0.344217,10.573366,5.961005,4.2195077
785,50100.0,978,11.9,520.0,60.8,3533.0,43688.0,15292.0,86.8,80.6,0.35002747,10.684829,6.253829,4.1075897
786,50100.0,2382,20.2,337.0,78.9,4244.0,42886.0,15284.0,72.5,82.5,0.3563867,10.666301,5.820083,4.368181
787,50100.0,3145,10.3,263.0,78.3,4352.0,41809.0,15994.0,89.2,81.1,0.38254923,10.640867,5.572154,4.3605475
788,50100.0,4157,36.1,342.0,92.1,4452.0,39116.0,13759.0,48.8,65.1,0.35174865,10.574286,5.8348107,4.522875
789,50100.0,4162,20.9,423.0,66.9,3657.0,40772.0,15061.0,75.0,75.0,0.36939567,10.615751,6.0473723,4.203199
790,50100.0,4904,16.4,313.0,72.5,3829.0,39793.0,13340.0,73.3,77.3,0.33523485,10.591446,5.7462034,4.2835865
791,50120.0,1883,13.5,582.0,89.5,3339.0,30209.0,11647.0,76.8,79.7,0.38554734,10.315895,6.3664703,4.494239
792,50120.0,2433,15.0,441.0,76.4,3400.0,38845.0,15096.0,62.3,68.8,0.38862145,10.567334,6.089045,4.335983
793,50120.0,4304,11.0,468.0,75.6,3384.0,38724.0,14996.0,60.2,56.6,0.38725337,10.564215,6.1484685,4.325456
794,50130.0,116,10.5,419.0,49.6,3151.0,54053.0,18853.0,85.9,81.3,0.3487873,10.89772,6.037871,3.9039907
795,50130.0,1499,12.7,260.0,54.3,3659.0,61141.0,20588.0,70.7,80.5,0.33672985,11.020938,5.560682,3.9945242
796,50130.0,1573,17.5,355.0,52.3,3543.0,58619.0,19107.0,81.8,76.4,0.32595235,10.978814,5.872118,3.9569964
797,50130.0,3124,12.7,237.0,69.7,3271.0,43825.0,15373.0,70.6,88.2,0.35078153,10.68796,5.46806,4.2442
798,50140.0,145,26.7,576.0,59.6,3478.0,46145.0,15465.0,68.7,68.7,0.33513924,10.739544,6.3561077,4.0876555
799,50140.0,668,23.2,620.0,56.6,3324.0,46579.0,15586.0,76.2,70.2,0.3346143,10.748905,6.4297194,4.036009
800,50140.0,2374,20.2,466.0,63.7,3922.0,47960.0,16113.0,90.0,90.0,0.33596748,10.778123,6.1441855,4.1541843
801,50140.0,3530,24.2,489.0,61.5,3521.0,44820.0,15015.0,77.8,77.8,0.33500668,10.71041,6.1923623,4.119037
802,50140.0,5223,13.0,633.0,54.5,3152.0,45951.0,15353.0,85.1,88.3,0.3341168,10.735331,6.4504704,3.9982007
803,50140.0,6360,7.8,499.0,64.8,2894.0,35214.0,11740.0,75.3,77.9,0.33339012,10.469199,6.212606,4.1713057
804,50140.0,6488,23.7,510.0,70.1,3572.0,39958.0,13389.0,84.6,92.3,0.33507684,10.595584,6.234411,4.2499228
805,50140.0,6768,13.9,534.0,63.7,3322.0,40923.0,13689.0,70.1,79.1,0.33450627,10.619448,6.280396,4.1541843
806,50160.0,49,59.3,484.0,62.4,4141.0,48762.0,17547.0,49.1,78.2,0.35984987,10.794706,6.182085,4.1335654
807,50160.0,1393,55.0,511.0,93.2,4463.0,38431.0,13664.0,71.4,73.2,0.3555463,10.55662,6.2363696,4.5347476
808,50160.0,3439,32.4,645.0,55.0,3599.0,49933.0,18073.0,81.0,85.0,0.361945,10.818438,6.46925,4.0073333
809,50170.0,5828,32.6,301.0,86.4,3399.0,32192.0,11374.0,40.2,53.7,0.3533176,10.379474,5.7071104,4.4589877
810,50180.0,5958,14.0,700.0,64.1,3114.0,34954.0,11563.0,65.7,78.1,0.3308062,10.461788,6.55108,4.1604443
811,50190.0,1834,6.5,539.0,62.5,3273.0,40500.0,13831.0,72.0,81.3,0.34150618,10.609057,6.289716,4.1351666
812,50190.0,4375,12.8,491.0,74.9,3307.0,36876.0,12397.0,65.2,57.6,0.33618072,10.515316,6.196444,4.316154
813,50190.0,6119,24.7,546.0,69.7,3103.0,34213.0,14087.0,55.7,68.9,0.4117441,10.440361,6.302619,4.2442
814,50190.0,6589,8.8,568.0,60.3,2984.0,38501.0,12567.0,86.7,81.0,0.3264071,10.558439,6.3421216,4.099332
815,50200.0,155,19.5,416.0,74.5,3429.0,35591.0,11218.0,66.7,76.8,0.31519204,10.479848,6.0306854,4.310799
816,50200.0,1127,13.1,508.0,77.4,3420.0,34425.0,11672.0,76.6,75.0,0.33905593,10.446538,6.2304816,4.3489866
817,50200.0,2944,27.6,301.0,86.0,3779.0,32394.0,11015.0,80.4,80.4,0.3400321,10.385729,5.7071104,4.454347
818,50210.0,457,25.4,581.0,69.9,3210.0,35667.0,11585.0,62.2,78.0,0.32481006,10.481981,6.364751,4.2470655
819,50210.0,958,13.2,563.0,71.0,3612.0,38644.0,12576.0,70.1,77.6,0.32543215,10.562147,6.3332796,4.26268
820,50210.0,983,12.0,579.0,83.1,3391.0,34755.0,11531.0,67.2,71.9,0.3317796,10.456079,6.3613024,4.420045
821,50210.0,1250,14.5,496.0,88.3,3499.0,31526.0,10273.0,63.8,78.3,0.32585803,10.358568,6.206576,4.48074
822,50210.0,1866,4.0,618.0,65.9,3445.0,40946.0,13456.0,68.4,70.5,0.32862794,10.620009,6.4264884,4.1881385
823,50210.0,2608,0.7,730.0,66.3,3044.0,34726.0,11335.0,72.2,84.4,0.3264125,10.455244,6.5930448,4.19419
824,50210.0,3077,17.4,472.0,87.3,3468.0,34830.0,13634.0,52.9,74.5,0.39144415,10.458235,6.156979,4.4693503
825,50210.0,3289,7.5,357.0,105.3,3959.0,28971.0,9522.0,90.7,92.6,0.3286735,10.274051,5.8777356,4.6568136
826,50210.0,4067,7.0,517.0,74.7,3332.0,35424.0,11652.0,75.0,73.6,0.32892954,10.475144,6.248043,4.31348
827,50210.0,4117,1.1,616.0,75.8,3228.0,33490.0,11006.0,69.2,79.1,0.32863542,10.419003,6.423247,4.3280983
828,50210.0,4468,26.5,530.0,77.7,3927.0,39793.0,12935.0,59.0,73.8,0.32505718,10.591446,6.272877,4.352855
829,50210.0,4526,11.7,610.0,69.5,3460.0,39112.0,12726.0,60.0,68.6,0.3253733,10.574184,6.413459,4.241327
830,50210.0,5570,8.8,657.0,69.9,3349.0,36212.0,11817.0,70.3,74.7,0.32632828,10.497146,6.4876842,4.2470655
831,50210.0,5587,34.1,443.0,92.6,3790.0,32858.0,10674.0,75.4,87.7,0.3248524,10.399951,6.0935698,4.5282893
832,50210.0,5753,5.0,425.0,81.4,3415.0,36187.0,12343.0,74.1,77.8,0.34108934,10.496455,6.052089,4.3993754
833,50210.0,5755,9.0,472.0,82.4,3623.0,35915.0,11807.0,71.6,79.7,0.32874843,10.488911,6.156979,4.4115853
834,50210.0,5756,5.1,639.0,63.1,3306.0,39595.0,12993.0,69.3,77.0,0.3281475,10.586458,6.4599047,4.1447206
835,50210.0,6180,10.9,706.0,69.3,3232.0,35218.0,11469.0,76.8,81.8,0.32565734,10.469313,6.559615,4.238445
836,50210.0,6181,3.7,496.0,60.7,3649.0,45914.0,15073.0,75.8,80.6,0.32828766,10.734526,6.206576,4.1059437
837,50210.0,6182,5.1,360.0,88.9,3498.0,30480.0,10014.0,84.9,92.5,0.3285433,10.324826,5.886104,4.487512
838,50210.0,6263,7.2,427.0,75.2,3693.0,39537.0,13011.0,69.0,91.5,0.32908416,10.584992,6.056784,4.3201513
839,50210.0,6264,4.7,535.0,67.1,3712.0,42080.0,13808.0,73.8,84.8,0.3281369,10.647327,6.2822666,4.206184
840,50210.0,6932,11.6,524.0,66.8,3218.0,36816.0,12068.0,68.2,70.6,0.32779226,10.513688,6.261492,4.201703
841,50210.0,6933,3.5,625.0,65.3,3495.0,39908.0,13084.0,68.4,77.9,0.32785407,10.594332,6.437752,4.1789923
842,50210.0,7129,3.9,358.0,117.6,3154.0,20158.0,6621.0,70.2,85.1,0.3284552,9.911357,5.880533,4.767289
843,50220.0,1107,49.8,315.0,70.3,3294.0,40163.0,13638.0,53.8,63.5,0.33956626,10.600701,5.7525725,4.252772
844,50220.0,1570,66.3,268.0,71.5,3333.0,39102.0,15758.0,34.5,58.6,0.4029973,10.573929,5.590987,4.2696977
845,50220.0,1945,39.1,332.0,61.3,3358.0,49272.0,13602.0,46.5,62.8,0.27605942,10.805111,5.805135,4.11578
846,50220.0,2190,62.8,406.0,62.2,3093.0,43640.0,11943.0,33.8,58.8,0.27367094,10.683729,6.0063534,4.130355
847,50220.0,2379,43.0,278.0,162.6,3932.0,23587.0,8274.0,57.7,84.6,0.35078645,10.068451,5.627621,5.0912933
848,50220.0,2443,51.0,345.0,58.1,3347.0,50003.0,15073.0,63.6,88.6,0.3014419,10.819839,5.8435445,4.0621657
849,50220.0,2463,48.3,419.0,83.0,3056.0,32401.0,8678.0,50.0,65.2,0.26783124,10.385944,6.037871,4.4188404
850,50220.0,4368,62.4,372.0,76.5,3202.0,36558.0,10632.0,35.7,71.4,0.29082555,10.506656,5.918894,4.337291
851,50230.0,835,10.6,483.0,55.4,3604.0,58152.0,18753.0,60.8,88.2,0.32248247,10.970816,6.1800165,4.01458
852,50230.0,1486,17.1,431.0,50.3,4007.0,59435.0,19482.0,54.8,72.6,0.32778665,10.992639,6.066108,3.918005
853,50230.0,2372,7.4,340.0,74.6,3677.0,47652.0,17507.0,59.7,79.0,0.36739278,10.77168,5.8289456,4.3121405
854,50230.0,2441,9.9,438.0,59.1,3970.0,59566.0,20363.0,72.6,80.8,0.3418561,10.994841,6.082219,4.079231
855,50230.0,2986,18.1,484.0,54.5,4081.0,59792.0,20066.0,60.2,72.3,0.33559674,10.998627,6.182085,3.9982007
856,50230.0,3476,13.8,479.0,50.9,3609.0,55951.0,19459.0,42.3,66.7,0.34778646,10.932232,6.1717005,3.929863
857,50230.0,4106,12.4,370.0,55.3,3966.0,58184.0,19028.0,70.5,78.7,0.3270315,10.971366,5.913503,4.012773
858,50230.0,4928,6.7,478.0,48.5,3489.0,54681.0,18256.0,75.6,87.2,0.33386368,10.909271,6.1696105,3.881564
859,50230.0,5571,9.4,337.0,62.2,4477.0,55247.0,19391.0,85.4,90.2,0.35098737,10.919569,5.820083,4.130355
860,50230.0,5589,5.3,385.0,54.5,4534.0,64850.0,21197.0,74.6,86.6,0.32686198,11.079832,5.9532433,3.9982007
861,50230.0,5960,18.3,434.0,52.7,4342.0,65159.0,22697.0,61.8,76.5,0.34833255,11.084586,6.0730443,3.9646156
862,50230.0,5961,15.4,389.0,65.2,3528.0,51114.0,17655.0,50.0,67.3,0.3454044,10.841814,5.963579,4.1774592
863,50230.0,5962,11.6,367.0,64.5,4024.0,55090.0,19614.0,54.2,66.1,0.3560356,10.916723,5.9053617,4.166665
864,50230.0,6120,23.5,417.0,57.7,3931.0,51101.0,18002.0,76.3,74.6,0.35228273,10.841559,6.0330863,4.0552573
865,50230.0,6123,8.2,407.0,53.7,4165.0,58899.0,19689.0,56.5,69.4,0.33428413,10.98358,6.0088134,3.983413
866,50230.0,6684,10.1,423.0,51.5,3525.0,52587.0,17284.0,81.4,78.0,0.32867438,10.870224,6.0473723,3.9415817
867,50240.0,4490,13.7,584.0,59.3,3059.0,39888.0,13571.0,71.4,76.5,0.34022763,10.593831,6.369901,4.082609
868,50240.0,4990,17.5,386.0,74.8,3414.0,35910.0,12342.0,72.0,84.0,0.34369257,10.488771,5.9558372,4.314818
869,50240.0,5658,12.5,343.0,65.2,3377.0,39036.0,13180.0,62.7,60.8,0.33763707,10.57224,5.8377304,4.1774592
870,51020.0,6035,0.0,158.0,71.8,3207.0,34003.0,11761.0,84.2,73.7,0.34588125,10.434204,5.062595,4.2738843
871,51045.0,1990,67.5,155.0,122.4,3892.0,20080.0,6353.0,69.2,80.8,0.31638446,9.907479,5.043425,4.8072944
872,51045.0,4432,64.8,267.0,60.2,2642.0,31645.0,11563.0,79.5,59.0,0.36539736,10.362335,5.587249,4.0976725
873,51060.0,2831,0.0,167.0,73.4,3510.0,39996.0,13108.0,63.0,70.4,0.32773277,10.596535,5.117994,4.295924
874,51070.0,2321,43.5,326.0,68.7,2824.0,33859.0,11337.0,65.0,79.3,0.33482975,10.42996,5.786897,4.229749
875,52015.0,633,40.2,312.0,79.8,3554.0,35418.0,13787.0,77.8,70.4,0.38926536,10.474976,5.7430034,4.3795238
876,52015.0,1133,25.4,168.0,89.9,4128.0,36819.0,13487.0,65.0,65.0,0.36630544,10.513769,5.123964,4.4986978
877,52015.0,2662,23.7,346.0,82.1,3406.0,33332.0,12271.0,70.8,78.3,0.36814472,10.414273,5.846439,4.407938
878,52015.0,2738,23.2,177.0,86.4,3452.0,32501.0,13350.0,89.5,94.7,0.4107566,10.389026,5.17615,4.4589877
879,52040.0,1385,41.0,528.0,59.4,3157.0,38096.0,19020.0,62.2,67.6,0.49926502,10.547865,6.2690964,4.0842943
880,52040.0,1984,40.8,417.0,66.9,3274.0,42557.0,20534.0,54.7,69.8,0.48250583,10.6586,6.0330863,4.203199
881,52040.0,5399,38.3,189.0,77.2,3581.0,35251.0,17548.0,69.2,92.3,0.49780148,10.470249,5.241747,4.3463993
882,52090.0,2108,30.4,647.0,74.2,2836.0,32450.0,11258.0,83.3,79.8,0.34693375,10.387456,6.4723463,4.306764
883,52090.0,5352,51.8,140.0,88.6,3326.0,33525.0,12475.0,50.0,68.8,0.37211037,10.420047,4.9416423,4.484132
884,52100.0,5362,55.3,83.0,145.8,4327.0,22222.0,8715.0,45.5,63.6,0.39217892,10.008838,4.4188404,4.982236
885,52110.0,3182,33.9,221.0,96.8,4648.0,33645.0,13976.0,50.0,68.8,0.41539603,10.423619,5.398163,4.572647
886,52160.0,4431,68.1,40.0,137.5,5400.0,26567.0,10198.0,50.0,66.7,0.38385966,10.187425,3.6888795,4.923624
887,52170.0,1238,0.0,313.0,73.5,2604.0,31040.0,12715.0,67.5,80.0,0.40963274,10.343032,5.7462034,4.2972856
888,52170.0,2960,15.5,283.0,62.2,3030.0,35845.0,14515.0,72.3,87.2,0.40493792,10.486959,5.645447,4.130355
889,52170.0,3402,34.9,327.0,94.8,3265.0,28634.0,11104.0,67.3,78.8,0.38779074,10.26235,5.7899604,4.5517693
890,52170.0,3479,34.4,265.0,75.5,3506.0,34973.0,13600.0,69.2,69.2,0.3888714,10.462332,5.57973,4.3241324
